"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"1","Shekhar_2021",1,"1","0.61124",0.01,0.01,1,"1",0.505,0.505,"1",0.15058,0.39412,0.15058,1
"2","Shekhar_2021",1,"1","0.79718",0.505,0.505,1,"1",0.01,0.01,"1",0.39412,0.13276,0.39412,1
"3","Shekhar_2021",1,"1","0.9927",-0.505,0.505,-1,"1",0.505,0.505,"1",0.13276,0.40996,0.13276,0
"4","Shekhar_2021",1,"1","0.85172",-0.01,0.01,-1,"-1",0.505,-0.505,"1",0.40996,0.24958,0.40996,0
"5","Shekhar_2021",1,"0","0.77177",-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.24958,0.19612,0.24958,1
"6","Shekhar_2021",1,"1","0.73503",0.505,0.505,1,"-1",0.01,-0.01,"-1",0.19612,0.2575,-0.19612,1
"7","Shekhar_2021",1,"0","0.9092",-1,1,-1,"1",0.505,0.505,"1",0.2575,0.59608,0.2575,1
"8","Shekhar_2021",1,"0","0.73934",-0.01,0.01,-1,"-1",1,-1,"-1",0.59608,0.25354,-0.59608,1
"9","Shekhar_2021",1,"0","0.70447",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.25354,0.30502,-0.25354,1
"10","Shekhar_2021",1,"0","0.77299",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.30502,0.43966,-0.30502,0
"11","Shekhar_2021",1,"1","0.76963",1,1,1,"1",0.01,0.01,"-1",0.43966,0.86734,-0.43966,1
"12","Shekhar_2021",1,"1","0.81493",1,1,1,"1",1,1,"1",0.86734,0.84358,0.86734,1
"13","Shekhar_2021",1,"1","0.77508",0.01,0.01,1,"1",1,1,"1",0.84358,0.18622,0.84358,1
"14","Shekhar_2021",1,"0","0.64356",-0.01,0.01,-1,"1",0.01,0.01,"1",0.18622,0.27532,0.18622,1
"15","Shekhar_2021",1,"1","0.78059",0.505,0.505,1,"-1",0.01,-0.01,"-1",0.27532,0.38818,-0.27532,1
"16","Shekhar_2021",1,"1","0.64016",0.505,0.505,1,"1",0.505,0.505,"1",0.38818,0.4555,0.38818,1
"17","Shekhar_2021",1,"0","0.64885",-1,1,-1,"1",0.505,0.505,"1",0.4555,0.58222,0.4555,1
"18","Shekhar_2021",1,"1","0.6815",-0.01,0.01,-1,"-1",1,-1,"-1",0.58222,1,-0.58222,0
"19","Shekhar_2021",1,"0","1.2016",-0.505,0.505,-1,"-1",0.01,-0.01,"1",1,0.78616,1,1
"20","Shekhar_2021",1,"1","0.76546",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.78616,0.69706,-0.78616,1
"21","Shekhar_2021",1,"1","1.0896",0.01,0.01,1,"1",0.505,0.505,"1",0.69706,0.01198,0.69706,1
"22","Shekhar_2021",1,"0","0.77519",-1,1,-1,"1",0.01,0.01,"1",0.01198,0.54064,0.01198,1
"23","Shekhar_2021",1,"1","0.73111",0.505,0.505,1,"-1",1,-1,"-1",0.54064,0.505,-0.54064,1
"24","Shekhar_2021",1,"1","0.91243",1,1,1,"1",0.505,0.505,"1",0.505,0.16642,0.505,1
"25","Shekhar_2021",1,"1","0.6848",1,1,1,"1",1,1,"1",0.16642,0.1981,0.16642,1
"26","Shekhar_2021",1,"1","0.68391",0.505,0.505,1,"1",1,1,"1",0.1981,0.55252,0.1981,1
"27","Shekhar_2021",1,"1","0.64416",0.01,0.01,1,"1",0.505,0.505,"1",0.55252,0.29512,0.55252,1
"28","Shekhar_2021",1,"0","0.71894",-0.01,0.01,-1,"1",0.01,0.01,"1",0.29512,0.54856,0.29512,1
"29","Shekhar_2021",1,"1","0.98109",-1,1,-1,"-1",0.01,-0.01,"-1",0.54856,0.16048,-0.54856,0
"30","Shekhar_2021",1,"1","0.59894",1,1,1,"-1",1,-1,"1",0.16048,0.4555,0.16048,1
"31","Shekhar_2021",1,"0","0.75342",-1,1,-1,"1",1,1,"1",0.4555,0.7129,0.4555,1
"32","Shekhar_2021",1,"0","0.63138",-1,1,-1,"-1",1,-1,"-1",0.7129,0.47134,-0.7129,1
"33","Shekhar_2021",1,"0","0.84873",-0.505,0.505,-1,"-1",1,-1,"-1",0.47134,0.5149,-0.47134,1
"34","Shekhar_2021",1,"1","0.63355",1,1,1,"-1",0.505,-0.505,"-1",0.5149,0.61786,-0.5149,1
"35","Shekhar_2021",1,"1","1.3953",-0.01,0.01,-1,"1",1,1,"1",0.61786,0.03178,0.61786,0
"36","Shekhar_2021",1,"0","0.66158",-1,1,-1,"-1",0.01,-0.01,"1",0.03178,0.30898,0.03178,1
"37","Shekhar_2021",1,"1","1.0043",0.505,0.505,1,"-1",1,-1,"-1",0.30898,0.34264,-0.30898,1
"38","Shekhar_2021",1,"1","0.95843",0.505,0.505,1,"1",0.505,0.505,"1",0.34264,0.13474,0.34264,1
"39","Shekhar_2021",1,"1","0.79548",0.505,0.505,1,"1",0.505,0.505,"1",0.13474,0.2773,0.13474,1
"40","Shekhar_2021",1,"1","1.1102",-0.505,0.505,-1,"1",0.505,0.505,"1",0.2773,0.01198,0.2773,0
"41","Shekhar_2021",1,"1","0.84441",-1,1,-1,"-1",0.505,-0.505,"1",0.01198,0.01198,0.01198,0
"42","Shekhar_2021",1,"1","1.4275",1,1,1,"-1",1,-1,"1",0.01198,0.0852399999999999,0.01198,1
"43","Shekhar_2021",1,"1","0.64583",1,1,1,"1",1,1,"1",0.0852399999999999,0.54658,0.0852399999999999,1
"44","Shekhar_2021",1,"0","1.2696",-0.505,0.505,-1,"1",1,1,"1",0.54658,0.0654399999999999,0.54658,1
"45","Shekhar_2021",1,"0","0.71779",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.0654399999999999,0.64558,-0.0654399999999999,1
"46","Shekhar_2021",1,"1","0.72377",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.64558,1,-0.64558,0
"47","Shekhar_2021",1,"1","0.96279",-0.01,0.01,-1,"-1",0.01,-0.01,"1",1,0.01198,1,0
"48","Shekhar_2021",1,"1","0.80543",0.01,0.01,1,"-1",0.01,-0.01,"1",0.01198,0.41194,0.01198,1
"49","Shekhar_2021",1,"1","1.7692",-0.505,0.505,-1,"1",0.01,0.01,"1",0.41194,0.01198,0.41194,0
"50","Shekhar_2021",1,"0","1.2401",-0.505,0.505,-1,"-1",0.505,-0.505,"1",0.01198,0.65746,0.01198,1
"51","Shekhar_2021",1,"1","0.58629",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.65746,0.01198,-0.65746,0
"52","Shekhar_2021",1,"0","0.87587",-1,1,-1,"-1",0.01,-0.01,"1",0.01198,1,0.01198,1
"53","Shekhar_2021",1,"1","0.75698",0.505,0.505,1,"-1",1,-1,"-1",1,0.66538,-1,1
"54","Shekhar_2021",1,"0","0.6956",-0.505,0.505,-1,"1",0.505,0.505,"1",0.66538,0.35452,0.66538,1
"55","Shekhar_2021",1,"0","1.0154",-1,1,-1,"-1",0.505,-0.505,"-1",0.35452,0.54064,-0.35452,1
"56","Shekhar_2021",1,"0","0.99946",-0.505,0.505,-1,"-1",1,-1,"-1",0.54064,0.48322,-0.54064,1
"57","Shekhar_2021",1,"1","0.76317",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.48322,0.54262,-0.48322,1
"58","Shekhar_2021",1,"1","1.1672",0.01,0.01,1,"1",0.505,0.505,"1",0.54262,0.34858,0.54262,1
"59","Shekhar_2021",1,"0","0.82799",-0.505,0.505,-1,"1",0.01,0.01,"1",0.34858,0.9901,0.34858,1
"60","Shekhar_2021",1,"1","0.79784",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.9901,0.5644,-0.9901,1
"61","Shekhar_2021",1,"0","0.9208",-1,1,-1,"1",0.01,0.01,"1",0.5644,0.56044,0.5644,1
"62","Shekhar_2021",1,"1","0.99",1,1,1,"-1",1,-1,"-1",0.56044,0.78418,-0.56044,1
"63","Shekhar_2021",1,"0","0.78452",-0.505,0.505,-1,"1",1,1,"1",0.78418,0.65152,0.78418,1
"64","Shekhar_2021",1,"0","0.9542",-1,1,-1,"-1",0.505,-0.505,"-1",0.65152,0.56242,-0.65152,1
"65","Shekhar_2021",1,"1","0.75791",1,1,1,"-1",1,-1,"-1",0.56242,0.80992,-0.56242,1
"66","Shekhar_2021",1,"0","0.75682",-0.505,0.505,-1,"1",1,1,"1",0.80992,0.86932,0.80992,1
"67","Shekhar_2021",1,"0","1.1048",-1,1,-1,"-1",0.505,-0.505,"-1",0.86932,0.7723,-0.86932,1
"68","Shekhar_2021",1,"1","0.77257",1,1,1,"-1",1,-1,"-1",0.7723,0.84952,-0.7723,1
"69","Shekhar_2021",1,"1","0.90635",0.505,0.505,1,"1",1,1,"1",0.84952,0.0793,0.84952,1
"70","Shekhar_2021",1,"1","0.75038",1,1,1,"1",0.505,0.505,"1",0.0793,1,0.0793,1
"71","Shekhar_2021",1,"1","0.84365",1,1,1,"1",1,1,"1",1,0.43372,1,1
"72","Shekhar_2021",1,"0","0.62862",-1,1,-1,"1",1,1,"1",0.43372,0.85942,0.43372,1
"73","Shekhar_2021",1,"1","0.67042",1,1,1,"-1",1,-1,"-1",0.85942,0.29116,-0.85942,1
"74","Shekhar_2021",1,"0","0.66197",-0.505,0.505,-1,"1",1,1,"1",0.29116,0.78022,0.29116,1
"75","Shekhar_2021",1,"1","0.71824",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",0.78022,1,-0.78022,0
"76","Shekhar_2021",1,"0","1.1091",-0.505,0.505,-1,"-1",0.01,-0.01,"1",1,1,1,1
"77","Shekhar_2021",1,"1","1.4665",-0.01,0.01,-1,"-1",0.505,-0.505,"-1",1,0.32482,-1,0
"78","Shekhar_2021",1,"1","1.1153",0.01,0.01,1,"-1",0.01,-0.01,"1",0.32482,0.22978,0.32482,1
"79","Shekhar_2021",1,"0","0.77523",-1,1,-1,"1",0.01,0.01,"1",0.22978,0.80002,0.22978,1
"80","Shekhar_2021",1,"0","1.0518",-1,1,-1,"-1",1,-1,"-1",0.80002,0.22384,-0.80002,1
"81","Shekhar_2021",1,"1","1.0433",0.505,0.505,1,"-1",1,-1,"-1",0.22384,0.64558,-0.22384,1
"82","Shekhar_2021",1,"1","0.88381",0.01,0.01,1,"1",0.505,0.505,"1",0.64558,0.22384,0.64558,1
"83","Shekhar_2021",1,"0","0.84976",-0.01,0.01,-1,"1",0.01,0.01,"1",0.22384,0.2476,0.22384,1
"84","Shekhar_2021",1,"0","0.73959",-1,1,-1,"-1",0.01,-0.01,"-1",0.2476,0.30106,-0.2476,1
"85","Shekhar_2021",1,"1","0.70501",1,1,1,"-1",1,-1,"-1",0.30106,0.90892,-0.30106,1
"86","Shekhar_2021",1,"0","0.76782",-1,1,-1,"1",1,1,"1",0.90892,0.37828,0.90892,1
"87","Shekhar_2021",1,"1","0.69987",0.01,0.01,1,"-1",1,-1,"-1",0.37828,0.55054,-0.37828,1
"88","Shekhar_2021",1,"1","1.1058",-0.01,0.01,-1,"1",0.01,0.01,"1",0.55054,0.01198,0.55054,0
"89","Shekhar_2021",1,"0","1.0159",-0.505,0.505,-1,"-1",0.01,-0.01,"1",0.01198,0.24166,0.01198,1
"90","Shekhar_2021",1,"1","0.85066",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.24166,0.45154,-0.24166,1
"91","Shekhar_2021",1,"0","0.64994",0.505,0.505,1,"1",0.505,0.505,"1",0.45154,0.47332,0.45154,0
"92","Shekhar_2021",1,"0","0.93142",-1,1,-1,"1",0.505,0.505,"-1",0.47332,0.505,-0.47332,1
"93","Shekhar_2021",1,"0","0.9624",-0.505,0.505,-1,"-1",1,-1,"-1",0.505,0.64558,-0.505,1
"94","Shekhar_2021",1,"0","0.82072",-1,1,-1,"-1",0.505,-0.505,"-1",0.64558,0.95842,-0.64558,1
"95","Shekhar_2021",1,"0","0.78984",-1,1,-1,"-1",1,-1,"-1",0.95842,0.58816,-0.95842,1
"96","Shekhar_2021",1,"0","0.93825",0.01,0.01,1,"-1",1,-1,"-1",0.58816,0.18424,-0.58816,0
"97","Shekhar_2021",1,"0","1.1013",0.505,0.505,1,"1",0.01,0.01,"-1",0.18424,0.20998,-0.18424,0
"98","Shekhar_2021",1,"0","0.82188",-1,1,-1,"1",0.505,0.505,"-1",0.20998,0.15256,-0.20998,1
"99","Shekhar_2021",1,"0","0.59846",-0.505,0.505,-1,"-1",1,-1,"-1",0.15256,0.28918,-0.15256,1
"100","Shekhar_2021",1,"0","0.84639",-0.505,0.505,-1,"-1",0.505,-0.505,"-1",0.28918,0.25354,-0.28918,1
"101","Shekhar_2021",1,"1","0.68697",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.25354,0.5446,-0.25354,1
"102","Shekhar_2021",1,"1","0.60671",1,1,1,"1",0.01,0.01,"1",0.5446,0.44362,0.5446,1
"103","Shekhar_2021",1,"0","0.65734",-0.505,0.505,-1,"1",1,1,"1",0.44362,0.6139,0.44362,1
"104","Shekhar_2021",1,"1","0.6974",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.6139,0.20998,-0.6139,1
"105","Shekhar_2021",1,"0","0.60882",0.505,0.505,1,"1",0.01,0.01,"1",0.20998,0.65944,0.20998,0
"106","Shekhar_2021",1,"1","0.72288",1,1,1,"1",0.505,0.505,"-1",0.65944,0.52876,-0.65944,1
"107","Shekhar_2021",1,"1","0.70375",0.505,0.505,1,"1",1,1,"1",0.52876,0.25354,0.52876,1
"108","Shekhar_2021",1,"0","0.78147",-0.01,0.01,-1,"1",0.505,0.505,"1",0.25354,0.70696,0.25354,1
"109","Shekhar_2021",1,"1","0.65756",1,1,1,"-1",0.01,-0.01,"-1",0.70696,0.94852,-0.70696,1
"110","Shekhar_2021",1,"1","0.6189",0.01,0.01,1,"1",1,1,"1",0.94852,0.33472,0.94852,1
"111","Shekhar_2021",1,"1","0.68456",0.505,0.505,1,"1",0.01,0.01,"1",0.33472,0.29908,0.33472,1
"112","Shekhar_2021",1,"1","0.94868",0.01,0.01,1,"1",0.505,0.505,"1",0.29908,0.11098,0.29908,1
"113","Shekhar_2021",1,"0","0.55267",0.01,0.01,1,"1",0.01,0.01,"1",0.11098,0.40204,0.11098,0
"114","Shekhar_2021",1,"1","0.90053",1,1,1,"1",0.01,0.01,"-1",0.40204,0.38224,-0.40204,1
"115","Shekhar_2021",1,"1","0.71479",0.505,0.505,1,"1",1,1,"1",0.38224,0.7624,0.38224,1
"116","Shekhar_2021",1,"0","0.75358",-1,1,-1,"1",0.505,0.505,"1",0.7624,0.23176,0.7624,1
"117","Shekhar_2021",1,"0","0.71774",0.01,0.01,1,"-1",1,-1,"-1",0.23176,0.19216,-0.23176,0
"118","Shekhar_2021",1,"1","0.64379",1,1,1,"1",0.01,0.01,"-1",0.19216,0.77626,-0.19216,1
"119","Shekhar_2021",1,"0","0.71708",-1,1,-1,"1",1,1,"1",0.77626,0.60004,0.77626,1
"120","Shekhar_2021",1,"1","0.69957",1,1,1,"-1",1,-1,"-1",0.60004,1,-0.60004,1
"121","Shekhar_2021",1,"1","1.3313",0.505,0.505,1,"1",1,1,"1",1,0.3268,1,1
"122","Shekhar_2021",1,"1","0.78458",0.505,0.505,1,"1",0.505,0.505,"1",0.3268,0.46342,0.3268,1
"123","Shekhar_2021",1,"1","0.8193",0.01,0.01,1,"1",0.505,0.505,"1",0.46342,0.53866,0.46342,1
"124","Shekhar_2021",1,"0","0.72338",-0.01,0.01,-1,"1",0.01,0.01,"1",0.53866,0.79408,0.53866,1
"125","Shekhar_2021",1,"0","1.0425",-0.01,0.01,-1,"-1",0.01,-0.01,"-1",0.79408,0.21394,-0.79408,1
"126","Shekhar_2021",1,"1","0.73814",1,1,1,"-1",0.01,-0.01,"-1",0.21394,0.87922,-0.21394,1
"127","Shekhar_2021",1,"1","0.85481",0.505,0.505,1,"1",1,1,"1",0.87922,0.6139,0.87922,1
"128","Shekhar_2021",1,"0","0.70483",-0.505,0.505,-1,"1",0.505,0.505,"1",0.6139,0.63964,0.6139,1
"129","Shekhar_2021",1,"1","0.67803",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.63964,0.7624,-0.63964,1
"130","Shekhar_2021",1,"1","0.70322",0.505,0.505,1,"1",0.505,0.505,"1",0.7624,0.47332,0.7624,1
"131","Shekhar_2021",1,"0","0.66842",-1,1,-1,"1",0.505,0.505,"1",0.47332,0.9406,0.47332,1
"132","Shekhar_2021",1,"1","0.66069",0.01,0.01,1,"-1",1,-1,"-1",0.9406,0.6337,-0.9406,1
"133","Shekhar_2021",1,"1","0.6456",0.505,0.505,1,"1",0.01,0.01,"1",0.6337,0.37432,0.6337,1
"134","Shekhar_2021",1,"1","0.73442",-0.01,0.01,-1,"1",0.505,0.505,"1",0.37432,0.28126,0.37432,0
"135","Shekhar_2021",1,"0","0.78019",-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.28126,0.34462,0.28126,1
"136","Shekhar_2021",1,"0","0.56681",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.34462,0.37234,-0.34462,1
"137","Shekhar_2021",1,"1","0.66805",0.01,0.01,1,"-1",0.505,-0.505,"-1",0.37234,0.87328,-0.37234,1
"138","Shekhar_2021",1,"1","0.77179",0.01,0.01,1,"1",0.01,0.01,"1",0.87328,0.35452,0.87328,1
"139","Shekhar_2021",1,"1","0.73637",-0.505,0.505,-1,"1",0.01,0.01,"1",0.35452,0.67726,0.35452,0
"140","Shekhar_2021",1,"0","0.80325",-0.01,0.01,-1,"-1",0.505,-0.505,"1",0.67726,0.7822,0.67726,1
"141","Shekhar_2021",1,"1","1.0699",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.7822,0.37432,-0.7822,0
"142","Shekhar_2021",1,"0","0.98926",-0.505,0.505,-1,"-1",0.505,-0.505,"1",0.37432,0.72676,0.37432,1
"143","Shekhar_2021",1,"1","1.1527",1,1,1,"-1",0.505,-0.505,"-1",0.72676,0.46936,-0.72676,1
"144","Shekhar_2021",1,"1","1.0603",-0.01,0.01,-1,"1",1,1,"1",0.46936,0.01198,0.46936,0
"145","Shekhar_2021",1,"1","0.84424",-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.01198,0.31294,0.01198,0
"146","Shekhar_2021",1,"0","0.74928",-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.31294,0.73468,0.31294,1
"147","Shekhar_2021",1,"1","0.72982",1,1,1,"-1",0.01,-0.01,"-1",0.73468,1,-0.73468,1
"148","Shekhar_2021",1,"0","1.0061",-1,1,-1,"1",1,1,"1",1,0.44164,1,1
"149","Shekhar_2021",1,"1","0.71427",0.505,0.505,1,"-1",1,-1,"-1",0.44164,0.98614,-0.44164,1
"150","Shekhar_2021",1,"1","1.3495",1,1,1,"1",0.505,0.505,"1",0.98614,0.01198,0.98614,1
"151","Shekhar_2021",1,"0","0.91366",-0.01,0.01,-1,"1",1,1,"1",0.01198,0.23176,0.01198,1
"152","Shekhar_2021",1,"0","0.67811",-1,1,-1,"-1",0.01,-0.01,"-1",0.23176,0.45154,-0.23176,1
"153","Shekhar_2021",1,"0","1.038",1,1,1,"-1",1,-1,"-1",0.45154,0.51886,-0.45154,0
"154","Shekhar_2021",1,"1","0.76634",1,1,1,"1",1,1,"-1",0.51886,1,-0.51886,1
"155","Shekhar_2021",1,"1","0.76359",1,1,1,"1",1,1,"1",1,0.57232,1,1
"156","Shekhar_2021",1,"1","0.67933",0.01,0.01,1,"1",1,1,"1",0.57232,0.406,0.57232,1
"157","Shekhar_2021",1,"1","0.59165",1,1,1,"1",0.01,0.01,"1",0.406,0.4654,0.406,1
"158","Shekhar_2021",1,"1","0.74769",0.505,0.505,1,"1",1,1,"1",0.4654,0.88714,0.4654,1
"159","Shekhar_2021",1,"0","0.70196",-0.505,0.505,-1,"1",0.505,0.505,"1",0.88714,0.39412,0.88714,1
"160","Shekhar_2021",1,"1","0.60475",1,1,1,"-1",0.505,-0.505,"-1",0.39412,0.97822,-0.39412,1
"161","Shekhar_2021",1,"1","0.61538",1,1,1,"1",1,1,"1",0.97822,1,0.97822,1
"162","Shekhar_2021",1,"1","0.65097",1,1,1,"1",1,1,"1",1,0.48124,1,1
"163","Shekhar_2021",1,"1","0.71625",0.505,0.505,1,"1",1,1,"1",0.48124,1,0.48124,1
"164","Shekhar_2021",1,"0","1.1865",-0.01,0.01,-1,"1",0.505,0.505,"1",1,0.1288,1,1
"165","Shekhar_2021",1,"1","0.63561",0.01,0.01,1,"-1",0.01,-0.01,"-1",0.1288,1,-0.1288,1
"166","Shekhar_2021",1,"1","0.68472",-0.505,0.505,-1,"1",0.01,0.01,"1",1,0.40996,1,0
"167","Shekhar_2021",1,"1","0.66048",0.01,0.01,1,"-1",0.505,-0.505,"1",0.40996,0.29512,0.40996,1
"168","Shekhar_2021",1,"1","0.74059",0.505,0.505,1,"1",0.01,0.01,"1",0.29512,0.6139,0.29512,1
"169","Shekhar_2021",1,"1","1.0349",0.01,0.01,1,"1",0.505,0.505,"1",0.6139,0.15058,0.6139,1
"170","Shekhar_2021",1,"0","0.81163",-0.01,0.01,-1,"1",0.01,0.01,"1",0.15058,0.20998,0.15058,1
"171","Shekhar_2021",1,"1","0.66963",0.01,0.01,1,"-1",0.01,-0.01,"-1",0.20998,0.4951,-0.20998,1
"172","Shekhar_2021",1,"1","0.70179",1,1,1,"1",0.01,0.01,"1",0.4951,0.58024,0.4951,1
"173","Shekhar_2021",1,"1","0.73234",0.505,0.505,1,"1",1,1,"1",0.58024,0.48322,0.58024,1
"174","Shekhar_2021",1,"1","0.66597",0.505,0.505,1,"1",0.505,0.505,"1",0.48322,0.64756,0.48322,1
"175","Shekhar_2021",1,"0","0.81077",-0.01,0.01,-1,"1",0.505,0.505,"1",0.64756,0.61786,0.64756,1
"176","Shekhar_2021",1,"0","1.5887",-0.01,0.01,-1,"-1",0.01,-0.01,"-1",0.61786,0.04168,-0.61786,1
"177","Shekhar_2021",1,"0","0.78382",-0.505,0.505,-1,"-1",0.01,-0.01,"-1",0.04168,0.65548,-0.04168,1
"178","Shekhar_2021",1,"1","1.2508",1,1,1,"-1",0.505,-0.505,"-1",0.65548,0.1882,-0.65548,1
"179","Shekhar_2021",1,"1","0.76211",0.01,0.01,1,"1",1,1,"1",0.1882,0.43966,0.1882,1
"180","Shekhar_2021",1,"1","0.82374",0.01,0.01,1,"1",0.01,0.01,"1",0.43966,0.4357,0.43966,1
"181","Shekhar_2021",1,"1","0.92029",0.505,0.505,1,"1",0.01,0.01,"1",0.4357,0.26344,0.4357,1
"182","Shekhar_2021",1,"1","0.62207",1,1,1,"1",0.505,0.505,"1",0.26344,0.4258,0.26344,1
"183","Shekhar_2021",1,"1","0.58412",1,1,1,"1",1,1,"1",0.4258,0.46936,0.4258,1
"184","Shekhar_2021",1,"1","0.67589",-0.01,0.01,-1,"1",1,1,"1",0.46936,0.3862,0.46936,0
"185","Shekhar_2021",1,"1","0.77104",-0.01,0.01,-1,"-1",0.01,-0.01,"1",0.3862,0.3169,0.3862,0
"186","Shekhar_2021",1,"1","1.6154",0.505,0.505,1,"-1",0.01,-0.01,"1",0.3169,0.39808,0.3169,1
"187","Shekhar_2021",1,"1","0.82358",0.01,0.01,1,"1",0.505,0.505,"1",0.39808,0.3763,0.39808,1
"188","Shekhar_2021",1,"1","0.96853",1,1,1,"1",0.01,0.01,"1",0.3763,0.95248,0.3763,1
"189","Shekhar_2021",1,"0","0.89318",-1,1,-1,"1",1,1,"1",0.95248,0.94456,0.95248,1
"190","Shekhar_2021",1,"1","0.85177",-0.505,0.505,-1,"-1",1,-1,"-1",0.94456,0.31294,-0.94456,0
"191","Shekhar_2021",1,"1","0.69994",0.505,0.505,1,"-1",0.505,-0.505,"1",0.31294,0.6139,0.31294,1
"192","Shekhar_2021",1,"0","0.82714",-0.01,0.01,-1,"1",0.505,0.505,"1",0.6139,0.93664,0.6139,1
"193","Shekhar_2021",1,"1","0.73304",1,1,1,"-1",0.01,-0.01,"-1",0.93664,1,-0.93664,1
"194","Shekhar_2021",1,"1","0.83347",0.505,0.505,1,"1",1,1,"1",1,1,1,1
"195","Shekhar_2021",1,"1","0.67628",-0.505,0.505,-1,"1",0.505,0.505,"1",1,1,1,0
"196","Shekhar_2021",1,"0","0.75589",-1,1,-1,"-1",0.505,-0.505,"1",1,1,1,1
"197","Shekhar_2021",1,"1","1.4471",-0.01,0.01,-1,"-1",1,-1,"-1",1,0.36046,-1,0
"198","Shekhar_2021",1,"1","0.8811",0.01,0.01,1,"-1",0.01,-0.01,"1",0.36046,0.94852,0.36046,1
"199","Shekhar_2021",1,"1","0.8888",-1,1,-1,"1",0.01,0.01,"1",0.94852,0.3367,0.94852,0
"200","Shekhar_2021",1,"1","0.78215",0.505,0.505,1,"-1",1,-1,"1",0.3367,0.19216,0.3367,1
"201","Shekhar_2021",1,"0","0.52922",0.505,0.505,1,"1",0.505,0.505,"1",0.19216,0.39214,0.19216,0
"202","Shekhar_2021",1,"1","0.57644",0.01,0.01,1,"1",0.505,0.505,"-1",0.39214,0.40006,-0.39214,1
"203","Shekhar_2021",1,"0","0.67584",-0.01,0.01,-1,"1",0.01,0.01,"1",0.40006,0.48718,0.40006,1
"204","Shekhar_2021",1,"0","0.67387",-1,1,-1,"-1",0.01,-0.01,"-1",0.48718,0.49312,-0.48718,1
"205","Shekhar_2021",1,"1","0.61751",0.01,0.01,1,"-1",1,-1,"-1",0.49312,0.48916,-0.49312,1
"206","Shekhar_2021",1,"0","0.66043",0.505,0.505,1,"1",0.01,0.01,"1",0.48916,0.53074,0.48916,0
"207","Shekhar_2021",1,"1","0.63765",0.01,0.01,1,"1",0.505,0.505,"-1",0.53074,0.4357,-0.53074,1
"208","Shekhar_2021",1,"0","0.54301",0.01,0.01,1,"1",0.01,0.01,"1",0.4357,0.52084,0.4357,0
"209","Shekhar_2021",1,"0","0.52451",-0.505,0.505,-1,"1",0.01,0.01,"-1",0.52084,0.34264,-0.52084,1
"210","Shekhar_2021",1,"1","0.7221",0.505,0.505,1,"-1",0.505,-0.505,"-1",0.34264,0.6337,-0.34264,1
"211","Shekhar_2021",1,"1","0.63829",-0.01,0.01,-1,"1",0.505,0.505,"1",0.6337,0.32482,0.6337,0
"212","Shekhar_2021",1,"1","0.67283",0.505,0.505,1,"-1",0.01,-0.01,"1",0.32482,0.42778,0.32482,1
"213","Shekhar_2021",1,"1","0.79119",0.505,0.505,1,"1",0.505,0.505,"1",0.42778,0.42778,0.42778,1
"214","Shekhar_2021",1,"1","0.74586",1,1,1,"1",0.505,0.505,"1",0.42778,0.82972,0.42778,1
"215","Shekhar_2021",1,"1","0.64026",1,1,1,"1",1,1,"1",0.82972,0.52678,0.82972,1
"216","Shekhar_2021",1,"0","0.73676",-0.01,0.01,-1,"1",1,1,"1",0.52678,0.65944,0.52678,1
"217","Shekhar_2021",1,"0","0.65337",-1,1,-1,"-1",0.01,-0.01,"-1",0.65944,0.5644,-0.65944,1
"218","Shekhar_2021",1,"0","0.75754",-1,1,-1,"-1",1,-1,"-1",0.5644,0.65152,-0.5644,1
"219","Shekhar_2021",1,"1","0.70623",1,1,1,"-1",1,-1,"-1",0.65152,0.51094,-0.65152,1
"220","Shekhar_2021",1,"1","0.61632",0.01,0.01,1,"1",1,1,"1",0.51094,0.55846,0.51094,1
"221","Shekhar_2021",1,"1","0.64344",0.01,0.01,1,"1",0.01,0.01,"1",0.55846,0.30106,0.55846,1
"222","Shekhar_2021",1,"0","0.93127",0.505,0.505,1,"1",0.01,0.01,"1",0.30106,0.40402,0.30106,0
"223","Shekhar_2021",1,"1","0.64874",0.01,0.01,1,"1",0.505,0.505,"-1",0.40402,1,-0.40402,1
