mu_sigmasq,beta_sigmasq,sigma_mu_x,mu_a,sigma_a,w0,w1,w2,sigma_w0,sigma_w1,sigma_w2,mu_sigmasq_var,beta_sigmasq_var,mu_a_var,sigma_a_var,w0_var,w1_var,w2_var,sigma_w0_var,sigma_w1_var,sigma_w2_var,posterior_q25_mu_sigmasq,posterior_q975_mu_sigmasq,posterior_q25_beta_sigmasq,posterior_q975_beta_sigmasq,posterior_q25_sigma_mu_x,posterior_q975_sigma_mu_x,posterior_q25_mu_a,posterior_q975_mu_a,posterior_q25_sigma_a,posterior_q975_sigma_a,posterior_q25_w0,posterior_q975_w0,posterior_q25_w1,posterior_q975_w1,posterior_q25_w2,posterior_q975_w2,posterior_q25_sigma_w0,posterior_q975_sigma_w0,posterior_q25_sigma_w1,posterior_q975_sigma_w1,posterior_q25_sigma_w2,posterior_q975_sigma_w2,mean_subject_true_a,sd_subject_true_a,mean_subject_true_w0,mean_subject_true_w1,mean_subject_true_w2,sd_subject_true_w0,sd_subject_true_w1,sd_subject_true_w2,num_trials,num_subjects
0.18936199,0.37203342,0.5290026,0.9604026,0.021602374,-0.24513951,0.25504965,0.16456598,0.9699075,0.9963746,0.8403193,0.00062379387,0.0068037864,2.2676726e-05,1.5918968e-05,0.019040167,0.020281091,0.015997333,0.009266951,0.010673623,0.0072932914,0.15132538676261903,0.2489529300481081,0.22929321452975274,0.5406681820750235,0.4285849243402481,0.6647285863757133,0.9528945878148078,0.9724404439330101,0.015750990808010103,0.03175256121903657,-0.5097050607204437,0.016635137423872924,-0.02833334133028984,0.5294620782136917,-0.08447525277733801,0.41997906565666193,0.7956027537584305,1.174910318851471,0.8261803105473519,1.2313081949949265,0.695174577832222,1.0230395942926407,0.95864713,0.020040557,-0.24254467,0.24467851,0.16960678,0.9450611,0.98341036,0.80987567,5000,50
0.18661003,0.42874333,0.5176011,0.976881,0.029597368,0.14919515,0.10701826,-0.0076062996,1.318461,1.0492548,0.9047427,0.00055456953,0.009460997,6.9034155e-05,3.4206267e-05,0.03269419,0.023214662,0.015632585,0.019806752,0.011987574,0.0086041475,0.15077574513852596,0.2461597442626953,0.2695901460945606,0.6399960696697234,0.4220180965960026,0.6391271755099296,0.9629050061106682,0.9932941302657128,0.0199929007794708,0.04169920580461621,-0.2054936047643423,0.498013012856245,-0.20739176869392395,0.4039730355143547,-0.2550746284425259,0.2438318345695733,1.078528243303299,1.629009535908699,0.8626973330974579,1.2853703230619429,0.7457801267504692,1.1105285435914993,0.96403056,0.021996606,0.15209645,0.106172234,-0.019978313,1.2545389,1.0140011,0.870367,5000,50
0.19953151,0.30764663,0.48079214,0.9743704,0.02959446,-0.26474494,0.26373088,-0.1491096,0.97682303,0.8919153,0.97131056,0.00088640273,0.0041861013,7.3489966e-05,3.9624796e-05,0.018693788,0.015443688,0.017103795,0.010139604,0.009023275,0.009749017,0.15362832993268966,0.2718965128064156,0.19971775636076927,0.45026822537183764,0.39294920191168786,0.5892861023545265,0.9611104935407638,0.9928422793745995,0.019574404368177055,0.042644307203590866,-0.5401886433362961,0.004231481254100738,0.023330797255039216,0.5201393187046051,-0.406505037099123,0.11870098821818827,0.8034462824463844,1.204230335354805,0.7288957729935646,1.1188449501991269,0.8038923084735871,1.2001841545104979,0.96277374,0.0222574,-0.2643399,0.27240032,-0.1543275,0.9425335,0.868663,0.9426023,5000,50
0.22739063,0.41066146,0.5033897,0.9703153,0.025254145,-0.041474655,0.24704945,-0.106883205,1.0628815,0.90082115,0.99728215,0.0009911159,0.008239411,5.7526002e-05,3.739017e-05,0.021896867,0.0170462,0.020163922,0.011431635,0.008534218,0.010518205,0.17741983942687511,0.30281519517302513,0.26159664168953894,0.6091557592153549,0.40289629325270654,0.6227685958147049,0.959717309474945,0.9888797730207444,0.0167219664901495,0.04025118788704276,-0.3478333443403244,0.24959330707788446,-0.00024774298071860763,0.5072176590561865,-0.40217265114188194,0.17947491817176336,0.8695291101932525,1.2778827250003815,0.7453835844993592,1.103977656364441,0.8312721118330956,1.229750421643257,0.96198165,0.021999998,-0.04267623,0.2438893,-0.113919474,1.0466512,0.8776062,0.9553651,5000,50
0.21092227,0.38700327,0.5524149,0.97176594,0.021902146,-0.15598856,0.4799564,-0.20585746,1.17464,0.8160917,1.0449332,0.00074174156,0.0068678823,5.1249626e-05,3.209939e-05,0.027690789,0.013909537,0.022288915,0.013749251,0.0069322386,0.012891394,0.1681196317076683,0.2739589385688304,0.24644022323191167,0.5674651697278023,0.4511176958680153,0.6848040178418159,0.961956387758255,0.9909132733941078,0.01369718846399337,0.03486105585470795,-0.4931146867573261,0.17901890650391566,0.2514775708317757,0.7053021773695946,-0.4866941288113594,0.09229827336966982,0.974181592464447,1.4324314564466476,0.6695500984787941,1.0014364361763,0.8544078737497329,1.2985591769218443,0.96718276,0.017280648,-0.14842959,0.4682502,-0.201927,1.1259842,0.7923647,1.0016183,5000,50
0.20275736,0.4531707,0.55340236,0.9798034,0.02750406,0.094816715,0.19062607,-0.16390768,1.187598,1.1755189,0.98582566,0.00061911496,0.010991322,5.5135006e-05,2.8188198e-05,0.02974773,0.02902311,0.019571705,0.016248014,0.015970282,0.009986671,0.1644683677703142,0.2593804761767387,0.2661031946539879,0.6608563899993897,0.4510894186794758,0.6882598355412483,0.9670796275138855,0.993412047624588,0.01797837419435382,0.03776697348803282,-0.2425339087843895,0.4439507745206356,-0.1549137383699417,0.5158545210957527,-0.42534082755446434,0.11493385285139084,0.9660842314362525,1.4558202505111695,0.9756883412599564,1.4545836299657822,0.8127945899963379,1.2086767345666884,0.9673459,0.020067548,0.10717833,0.17717743,-0.16435644,1.1415982,1.129975,0.957636,5000,50
0.19801372,0.49581453,0.6179588,0.9814354,0.0329632,-0.07472472,0.45376366,-0.4311277,1.0946947,1.026137,1.2198439,0.00053004036,0.011468601,6.6372e-05,3.235551e-05,0.024324963,0.021108495,0.029142462,0.012629409,0.010951999,0.015659114,0.16072488948702812,0.2558646149933338,0.3158875860273838,0.7348211109638214,0.4925002925097942,0.7751097187399864,0.9658184334635734,0.9944089725613594,0.02222278486005962,0.04436449659988284,-0.36416636109352113,0.22439056262373921,0.17856108993291855,0.7343484699726104,-0.7717521131038666,-0.10161392539739617,0.9025616511702538,1.3393709778785703,0.8569297507405281,1.2410537540912627,0.996348574757576,1.490716615319252,0.96486634,0.021163024,-0.079553336,0.44915846,-0.40999174,1.071416,0.99646366,1.1481462,5000,50
0.16704734,0.4023354,0.6146118,0.97521096,0.029771496,0.15919115,-0.013825043,-0.038836665,0.9813687,1.0090593,1.0551417,0.00041745818,0.008249164,6.9461676e-05,3.6038564e-05,0.018574864,0.019750291,0.021833338,0.010738018,0.011747006,0.011483517,0.1366764310747385,0.2154307421296834,0.24489183053374292,0.6050968691706657,0.49099228754639623,0.767374986410141,0.9613103792071342,0.9926336735486985,0.020227826852351426,0.04242134280502796,-0.09439225494861603,0.43848629593849175,-0.29219641387462614,0.24910210967063903,-0.3325034789741039,0.2413697984069585,0.7936916828155518,1.2091061353683472,0.8278041705489159,1.2527219980955122,0.8659015715122222,1.2935943126678466,0.9624834,0.021136774,0.15760185,-0.011552102,-0.043049898,0.95445275,0.9747249,1.0211022,5000,50
0.21626863,0.45409727,0.44488746,0.9790005,0.030831404,-0.07100975,0.25028414,0.09235471,0.8814955,1.0152527,0.91964674,0.0007946459,0.011359948,6.0588594e-05,2.8377866e-05,0.015223125,0.020056127,0.015604091,0.009155932,0.011299981,0.008648373,0.17426623068749905,0.28156761676073067,0.2829848535358906,0.6966011732816696,0.3572480842471123,0.5457019537687301,0.9650189265608787,0.9930816769599915,0.02151452386751771,0.041703498084098095,-0.3147365562617779,0.17971026971936224,-0.046033816784620284,0.5332890450954436,-0.15081712529063224,0.3348258584737777,0.720567038655281,1.098294883966446,0.8333379477262497,1.2502674549818038,0.7604866072535514,1.119314268231392,0.96527004,0.021073919,-0.06517848,0.259771,0.08878927,0.8484676,0.9970831,0.8859782,5000,50
0.23401472,0.42815274,0.43307889,0.9682355,0.02184409,0.021326195,0.035478376,-0.16050977,0.9696936,1.1006548,1.1426617,0.0009803697,0.007861284,2.7767821e-05,1.994449e-05,0.019020848,0.024171341,0.026696298,0.0101809995,0.0134363165,0.013281165,0.18792478926479816,0.3129715859889984,0.27317496985197065,0.6249281361699104,0.3479238890111446,0.538285793364048,0.9603031918406486,0.9813408181071281,0.015086295502260327,0.03194091999903321,-0.27354627549648286,0.3018241040408611,-0.2680902071297169,0.3483077012002468,-0.48226863890886307,0.16283626221120356,0.7937342673540115,1.1791746020317078,0.8992791876196862,1.3466844469308852,0.9490872219204902,1.4018294274806977,0.9635043,0.01851592,0.022355318,0.025742553,-0.17203952,0.93615323,1.0500698,1.1120183,5000,50
