correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.5014673178692713,0.69861966,0.9611305,0.95026284,0.07085304,0.114668906,0.17737187,0.42101088
0.6533861975447902,0.650319,0.93115824,0.94624966,0.102121845,0.18049313,0.040762052,0.16454771
0.8732059568238273,0.75748444,0.95995235,0.9653393,0.1314148,0.24690315,-0.6910442,-1.0153189
0.8428906675626702,0.4978631,0.9561979,0.94780755,0.08041293,0.10897307,0.92426217,0.6182038
0.9063471133884536,0.8720058,0.9751533,0.9729147,0.20043157,0.19739625,0.8757046,0.8783926
0.585564998259993,0.55921626,0.932136,0.9504466,0.10233722,0.07728189,-0.14911726,-0.3666709
0.921443173772695,0.5794082,0.9683527,0.96720725,0.06369313,0.08504703,0.39510047,0.3086617
0.8868098832395329,0.83254486,0.9872458,0.9696332,0.21193163,0.19676118,-0.21406764,-0.67092985
0.7799459037836151,0.47373593,0.92279685,0.9521462,0.07826912,0.08648719,-0.031697787,-0.084110476
0.7676658226632906,0.7335017,0.93256086,0.96443486,0.160125,0.1176572,-0.03551748,-0.352897
0.7557787671150684,0.59257084,0.9558992,0.94667584,0.08348831,0.1386244,-0.46249187,-0.05067036
0.7798032472129889,0.61198866,0.9470106,0.96221507,0.12201212,0.1260903,0.33586124,0.55028737
0.9318956955827823,0.83516043,0.9865268,0.97489446,0.13874981,0.18411522,-0.06461232,-0.2362006
0.9150222840891363,1.1112351,0.98462296,0.96797657,0.48608705,0.7026295,-0.8772522,-0.018308496
0.8200512162048648,0.61997575,0.9545666,0.95983714,0.13624984,0.12913929,0.24977958,0.62167275
0.810623786495146,0.96489435,0.9604785,0.96459186,0.26784047,0.24618284,-0.5016184,-0.47196025
0.7805220980883923,0.7552666,0.95026714,0.9600483,0.093959175,0.15217942,-0.35504133,-0.36603138
0.8313491173964694,0.6589278,0.9369267,0.9537072,0.15919317,0.12732431,0.0056986813,-0.06204717
0.736751779007116,0.89741606,0.9363535,0.96521246,0.22008368,0.14215307,-1.0679272,-0.8629857
0.8884456337825349,0.8010379,0.9862433,0.9689041,0.15343107,0.32611418,0.64781797,0.62620497
0.8476388465553861,0.57356316,0.95904994,0.9536032,0.07544837,0.12111011,-0.22193277,0.12731637
0.7336406945627781,0.62110066,0.9201084,0.95910186,0.10583509,0.1095831,-0.34900257,0.089181684
0.8100276241104964,0.622396,0.9746619,0.9569867,0.13707659,0.12926266,0.5693308,0.83051187
0.8189549878199512,0.70016104,0.96692616,0.95949566,0.14736347,0.15179306,-0.0782879,-0.51105493
0.8860442801771207,0.91587555,0.9465095,0.95103145,0.40443906,0.5651394,-0.29934466,-0.1633758
0.829316885267541,0.5462368,0.9751945,0.9604223,0.09848594,0.124838114,-0.12735234,-0.023472333
0.7959204636818547,0.7672631,0.967562,0.96510947,0.07262571,0.15879418,0.052438397,0.2897432
0.7886131064524259,0.8618545,0.9228234,0.9618127,0.30023518,0.15345469,-0.6186461,-0.60524887
0.8904570338281352,0.97407246,0.9798257,0.9761049,0.2212032,0.28191587,-0.3348652,-0.29678828
0.8846564026256105,0.67581797,0.98337346,0.97098684,0.1435217,0.14327353,0.29432687,0.441105
0.752685826743307,0.6017282,0.9423335,0.95601076,0.12162848,0.10859788,0.12173692,-0.081789404
0.874448681794727,0.81110036,0.9668351,0.9583366,0.1836623,0.2541645,0.19334419,0.17370585
0.7956833427333709,0.6575364,0.9325231,0.9712821,0.13252874,0.06394443,1.1074411,0.8873073
0.794687914751659,1.1190903,0.9082826,0.95926255,0.42190465,0.14223984,0.94725657,0.6357141
0.7756163824655298,0.8556936,0.9531788,0.9585007,0.23937507,0.22034958,0.54861647,0.24160463
0.8518519194076777,0.90679955,0.96184295,0.9622441,0.23169358,0.21008307,-0.44201306,0.19090395
0.582686906747627,0.5901419,0.9624956,0.95591825,0.06131891,0.055444583,0.23539725,-0.19180731
0.7143928095712383,0.5707319,0.97623384,0.9567492,0.06348583,0.079244986,0.19282536,-0.25015894
0.6839885279541118,0.62728393,0.9614423,0.95608366,0.12122505,0.06712981,0.7366967,0.8297824
0.82137563750255,0.68972415,0.9492084,0.963869,0.19789046,0.118064255,0.12861249,0.12533408
0.9406431545726184,0.7938807,0.9653838,0.96879727,0.1960415,0.34938422,0.38812226,0.15972602
0.8158619514478056,0.5643413,0.9831877,0.9745163,0.06137288,0.07890587,-0.04046847,-0.02051542
0.9373581174324698,0.92015374,0.9844866,0.98071665,0.14330126,0.2080749,0.33388287,0.75514007
0.9059384397537591,0.659736,0.9864927,0.96392876,0.07056443,0.26408246,-0.016117308,-0.11599829
0.8949351637406551,0.9716254,0.9711609,0.96143264,0.3100181,0.5564337,-0.4600701,-0.37030458
0.9242313129252516,0.809145,0.99258447,0.9817594,0.18822756,0.15796162,-0.15547529,-0.2949589
0.9051047724190896,0.90169907,0.9602967,0.973201,0.24217382,0.21987392,-0.25171316,0.26694968
0.8460375601502406,0.6498433,0.9835243,0.97647977,0.12652679,0.06342199,0.11236703,-0.21547107
0.8861062004248016,0.71860677,0.98472244,0.96370476,0.13086171,0.12516613,0.04357731,-0.18845423
0.772190896763587,0.55292904,0.9516821,0.959863,0.07031743,0.06856072,-0.29676667,-0.34489316
0.8812588530354121,1.0021827,0.9668599,0.96109265,0.51733273,0.37648645,0.14783385,-0.11145495
0.7819276397105588,0.689674,0.9355888,0.9521102,0.2024319,0.13329609,-0.855133,-0.36994264
0.9399020316081264,1.1276838,0.9574155,0.9708991,0.5051887,0.4517825,0.22876734,-0.05515105
0.9061551126204505,0.7830083,0.9757611,0.9582413,0.2486623,0.32289612,-0.17496094,0.031228539
0.8664133536534145,0.48295647,0.9722038,0.9627255,0.082109585,0.08929699,-0.28743696,-0.7367698
0.6378076392305568,0.6176992,0.91685414,0.9487361,0.13776676,0.07388734,0.3961317,0.15246643
0.9313874695498782,0.54119617,0.9741541,0.9746814,0.061579265,0.1259026,0.25091547,0.25894314
0.5621679766719068,0.624654,0.9059326,0.95046437,0.13319297,0.07691387,-1.5075035,-1.2082652
0.7625014820059279,0.96581924,0.91640186,0.94528705,0.35078338,0.41981655,0.43385503,0.3556717
0.8399312637250549,0.5455973,0.962257,0.93853176,0.07714125,0.14024702,-0.48110437,-0.1032172
0.7533656054624218,0.6358409,0.9670718,0.95449525,0.08607633,0.11465873,0.21402873,0.37986976
0.8412865971463884,0.6450302,0.9936069,0.96464044,0.12485739,0.1565807,-0.293068,-0.54457974
0.8903631454525818,0.73354787,0.9839941,0.9642112,0.21168295,0.26689264,-0.5086233,-0.4030615
0.8208006912027648,0.6445534,0.9564842,0.9616706,0.07654506,0.14750668,-0.09239524,0.32681185
0.9015288541154164,0.81019115,0.9683729,0.97019744,0.1765051,0.25571978,0.15304527,0.4754513
0.8713450853803416,0.710751,0.97706157,0.9678284,0.103332385,0.12088755,0.9966512,0.20130932
0.8542338809355237,0.7359665,0.968905,0.9552866,0.21899061,0.20108299,-0.29954433,-0.027804172
0.9221672086688345,0.73846716,0.9901441,0.9685717,0.1784751,0.18891962,-0.28724068,-0.04335074
0.9524227856911426,0.9656781,0.9881183,0.98575157,0.18624261,0.24961616,0.24764203,0.24587926
0.7784856419425676,0.59942317,0.9544096,0.9715573,0.10085183,0.08547562,0.23283048,-0.38411713
0.7312894531578126,0.5543331,0.9662488,0.9626582,0.04714951,0.084749974,-0.1042536,0.10423699
0.8306251785007139,0.7728634,0.9639701,0.9535793,0.2510646,0.3163562,0.2612861,0.44033203
0.74825310501242,0.9074665,0.96794695,0.9529858,0.19493555,0.14597996,0.55320716,0.37203637
0.8587187308749235,0.63354325,0.9752604,0.9637452,0.07152021,0.122150026,-0.37515533,-0.22219053
0.9020614642458569,0.9530509,0.9846628,0.9726015,0.18761249,0.32513765,-0.89191055,-0.44298366
0.7069535478141913,0.63180476,0.9578268,0.9631374,0.06239267,0.09436924,0.3985665,0.0041646454
0.8059059436237744,0.5370504,0.96068376,0.96933603,0.079366416,0.10272854,-0.1867169,0.014480744
0.8804077136308545,0.8033991,0.9862433,0.9702736,0.15343107,0.19460298,0.64781797,0.72774583
0.8558315193260774,1.0955074,0.98523605,0.9861617,0.24846397,0.27905056,0.23192437,0.6562503
0.6124933939735758,0.76352715,0.9139068,0.96019965,0.17768236,0.0778945,0.8198238,0.9002861
0.9067108588434355,0.7016905,0.9911209,0.97029495,0.093482584,0.14851865,-0.27689648,0.22621965
0.7038430393721574,0.7935733,0.94646025,0.9572747,0.17347233,0.19171266,-0.29113874,-0.4808174
0.765320437281749,0.78384566,0.942399,0.9601433,0.1403197,0.14493532,0.28174928,-0.36298913
0.914132456529826,0.6846129,0.97015166,0.9704766,0.20975994,0.228313,-0.26052022,-0.10568081
0.8817978951915806,1.09302,0.93264025,0.9609327,0.6576878,0.4646088,0.64967966,0.20847107
