correlation_w0,correlation_w1,correlation_w2,correlation_w3,correlation_a,correlation_sigmasq,mean_correlation_states,median_correlation_states
0.9949099639855942,0.9966386554621849,0.9978871548619447,0.999423769507803,0.9597599039615845,0.8894597839135654,0.88409317,0.892449
0.997406962785114,0.9965426170468188,0.9972148859543817,0.9968307322929171,0.9365186074429772,0.8534453781512604,0.8505786,0.8913293
0.9970228091236494,0.9970228091236494,0.9961584633853541,0.996734693877551,0.9671950326939801,0.8339097262567853,0.8609184,0.86938685
0.9966386554621849,0.9988475390156061,0.9980792316926771,0.9976950780312124,0.9637206178196248,0.8886647941287545,0.88053703,0.8943232
0.9972148859543817,0.9975030012004802,0.9968307322929171,0.9973109243697478,0.9262354170370612,0.9554338996190354,0.86539185,0.8764683
0.9978871548619447,0.996734693877551,0.996062424969988,0.9985594237695078,0.9452581032412964,0.9091476590636254,0.87778723,0.8962469
0.9947178871548619,0.9971188475390156,0.997406962785114,0.9956782713085233,0.9589185817549498,0.9067684700925793,0.8918298,0.90636814
0.9984633853541416,0.9989435774309724,0.9985594237695078,0.9969267707082833,0.9617730438638058,0.8687028806337637,0.8902412,0.918229
0.9966386554621849,0.9963505402160864,0.9969267707082833,0.9950060024009604,0.9701178155336817,0.895652277274027,0.8806877,0.8921773
0.9982713085234093,0.99875150060024,0.9976950780312124,0.996062424969988,0.9460971454622676,0.811207952405547,0.87408185,0.8945601
0.9979831932773109,0.9982713085234093,0.9975990396158463,0.9961584633853541,0.9474669867947177,0.8231932773109244,0.8630071,0.8698297
0.9977911164465786,0.997406962785114,0.9973109243697478,0.9966386554621849,0.946986794717887,0.8045618247298919,0.8555796,0.87272024
0.9984633853541416,0.9951980792316926,0.9976950780312124,0.9975030012004802,0.9438401885118703,0.9167567051071034,0.8851085,0.9150213
0.9950060024009604,0.9976950780312124,0.997406962785114,0.9951020408163265,0.9515714665759971,0.934668299628341,0.8614036,0.8724252
0.9959663865546219,0.9975030012004802,0.9985594237695078,0.9966386554621849,0.9653052897209674,0.8958198278651203,0.85611165,0.87433827
