alpha,beta,a0,nu_a0,w0,w1,w2,w3,nu_w0,nu_w1,nu_w2,nu_w3,alpha_var,beta_var,a0_var,nu_a0_var,w0_var,w1_var,w2_var,w3_var,nu_w0_var,nu_w1_var,nu_w2_var,nu_w3_var,posterior_q25_alpha,posterior_q975_alpha,posterior_q25_beta,posterior_q975_beta,posterior_q25_a0,posterior_q975_a0,posterior_q25_nu_a0,posterior_q975_nu_a0,posterior_q25_w0,posterior_q975_w0,posterior_q25_w1,posterior_q975_w1,posterior_q25_w2,posterior_q975_w2,posterior_q25_w3,posterior_q975_w3,posterior_q25_nu_w0,posterior_q975_nu_w0,posterior_q25_nu_w1,posterior_q975_nu_w1,posterior_q25_nu_w2,posterior_q975_nu_w2,posterior_q25_nu_w3,posterior_q975_nu_w3,mean_subject_true_a,sd_subject_true_a,mean_subject_true_w0,mean_subject_true_w1,mean_subject_true_w2,mean_subject_true_w3,sd_subject_true_w0,sd_subject_true_w1,sd_subject_true_w2,sd_subject_true_w3,num_trials,num_subjects
4.286603,0.38147092,0.978587,0.017151035,0.025793562,0.07035883,-0.19172458,0.70202774,1.0511917,1.0917543,0.8467526,1.0488507,1.7729695,0.02094315,2.029541e-05,2.708311e-05,0.023355749,0.024868011,0.015586573,0.02395157,0.012040311,0.012931383,0.007966494,0.01209446,2.4400990068912507,7.23858014345169,0.19205324202775956,0.6950984716415405,0.9716339588165284,0.98998843729496,0.01006280502770096,0.029873596364632247,-0.2647196494042873,0.3198327459394931,-0.22708577960729598,0.37594957128167145,-0.4404224582016468,0.07149985656142233,0.3888179689645767,1.0208483308553695,0.8614473268389702,1.274577260017395,0.9021452009677887,1.350572520494461,0.6919196724891663,1.0373438984155654,0.8653553038835525,1.2806484699249265,0.9785562,0.015918529,0.014994278,0.04605912,-0.18759748,0.70882374,0.9972296,1.0487499,0.7956794,1.0235443,1000,50
4.4271703,0.4874819,0.968293,0.028448116,-0.11089039,-0.16535932,-0.27930897,0.84073126,1.051353,1.0897559,0.87220955,0.9996729,2.694986,0.045262422,7.544287e-05,7.1242124e-05,0.022498418,0.02299855,0.014833996,0.019902451,0.013314765,0.012586354,0.008681544,0.011369269,2.267661041021347,8.718186378479004,0.21146755032241343,1.0681239128112792,0.9556765139102936,0.9940170258283615,0.016673484118655324,0.04920120192691683,-0.4001763865351677,0.19594494737684726,-0.4516974180936813,0.13862809352576733,-0.49834576696157457,-0.04980154894292357,0.5658895313739777,1.125108826160431,0.8564804196357727,1.3117334753274916,0.8934835448861123,1.3290534108877181,0.7084117636084557,1.0696910470724106,0.8221565634012222,1.241519895195961,0.9710743,0.018889317,-0.11574253,-0.1614682,-0.2842908,0.8398091,1.0205454,1.0546626,0.84260017,0.98598737,1000,50
6.955516,0.61835474,0.98113483,0.018383944,0.121803515,0.36846614,-0.14077039,0.480329,1.2474921,1.0980574,1.0605533,1.1690534,3.4792125,0.029175345,2.9038169e-05,3.099249e-05,0.030028075,0.026387302,0.024168665,0.026356159,0.015935585,0.014312453,0.011941147,0.014359488,3.4542972087860107,9.865830421447754,0.29164832159876825,0.9130540072917939,0.9732887551188469,0.9941266283392907,0.009830750524997711,0.031073573138564823,-0.21674908325076103,0.47893285602331154,0.05707862004637718,0.6952275991439817,-0.42860277146101,0.17367150634527193,0.15527368187904358,0.8026541203260421,1.040124961733818,1.5359206706285475,0.8992559731006622,1.3474363714456556,0.8653137192130089,1.2914295107126235,0.9650782093405723,1.440232554078102,0.97500163,0.01723912,0.13238357,0.36564323,-0.11126461,0.47990134,1.1988254,1.0718719,1.0471042,1.1320744,1000,50
5.5802073,0.49153864,0.98792255,0.029391203,-0.01634534,-0.039164934,-0.46667278,0.47374636,0.98785686,1.0694295,0.99176663,0.8565522,2.3569338,0.02343219,6.795619e-05,4.2189487e-05,0.02137879,0.02229097,0.019891068,0.01582168,0.010922398,0.013024288,0.010501913,0.007939556,3.3190282940864564,9.30424723625183,0.2774237610399723,0.8726529523730278,0.9723520517349243,0.9996053397655487,0.017685955902561546,0.04240799741819501,-0.300350746512413,0.2760712474584578,-0.3277659140527248,0.24467863515019417,-0.7317368894815445,-0.18822514712810517,0.229173643887043,0.7147682756185532,0.8010773792862892,1.210726511478424,0.8693454101681709,1.3186181217432023,0.8154427245259285,1.224436917901039,0.7008628323674202,1.0466441869735716,0.97727764,0.0144942,0.02564769,-0.028078666,-0.44064006,0.47610527,0.9446727,1.0228839,0.97838974,0.839495,1000,50
6.1814337,0.5513788,0.9781077,0.014826783,0.16651142,0.2815652,-0.54079926,0.5247951,1.1304647,1.0682906,1.1220964,1.091873,2.8435643,0.029548831,1.492177e-05,1.748838e-05,0.026697133,0.023604017,0.026373222,0.023422407,0.014676587,0.011710341,0.014320915,0.013791066,3.116463524103165,9.474906063079834,0.25877603963017465,0.9043152123689652,0.9723890870809555,0.9888541162014007,0.008588287676684559,0.025076035736128686,-0.16521759815514087,0.47330800741910933,-0.00672352239489555,0.5784719377756119,-0.8599392965435981,-0.22750725075602535,0.21605000644922256,0.8191533908247948,0.937658753991127,1.3954907596111297,0.8660883739590645,1.3001554489135743,0.9192764312028885,1.387227839231491,0.8921331197023392,1.361987155675888,0.97682446,0.014462712,0.15565869,0.29916722,-0.52874005,0.5292616,1.0896683,1.0254103,1.0657457,1.0517604,1000,50
5.155101,0.4577079,0.97290975,0.014769443,-0.011544188,0.2885699,-0.20311996,0.45638955,0.8079737,1.026546,1.0776076,1.0179489,2.4754786,0.025156077,1.18244725e-05,1.45510485e-05,0.012958188,0.022961196,0.025940388,0.02198189,0.007021404,0.012198291,0.0124643445,0.011448359,2.633826273679733,8.52379515171051,0.21427042223513126,0.8036728754639625,0.9673980936408043,0.9815610110759735,0.009119497472420334,0.025306145753711456,-0.23594297803938388,0.21183853484690185,-0.004319696873426437,0.5689592301845551,-0.5168088033795357,0.1109178084880113,0.14734184443950654,0.7501576840877533,0.6595796376466752,0.9904178157448769,0.8331367895007133,1.2686215549707414,0.8789869889616966,1.3205888181924819,0.8318614482879638,1.251374527812004,0.9751605,0.017634397,-0.030338125,0.2897048,-0.20333286,0.44127813,0.7964323,0.98571,1.0395751,0.97620606,1000,50
6.954691,0.5671758,0.9880437,0.030223085,0.061542217,0.2198645,-0.12245029,0.6834588,1.0385039,0.9914998,0.8790694,0.9792803,2.6233234,0.023811534,4.922523e-05,3.1131858e-05,0.022044508,0.019151326,0.016013134,0.020278871,0.010404132,0.010432563,0.008515555,0.0110850455,4.257264006137848,9.889596939086914,0.3176514767110348,0.8491867825388908,0.9746565401554108,0.9994412064552307,0.018986898846924304,0.041199677623808384,-0.2389377687126398,0.3698997892439365,-0.0496705986559391,0.48820378482341764,-0.3640692427754402,0.1325133882462977,0.39484795555472374,0.9479174211621284,0.8656292602419853,1.254748746752739,0.8118135392665863,1.2158228874206543,0.7185609847307205,1.0773704797029495,0.8032821580767632,1.215447023510933,0.9776799,0.016821062,0.07410376,0.21913777,-0.12215874,0.6934027,1.0204062,0.9930931,0.8877398,0.9469587,1000,50
6.3697834,0.74137783,0.9816132,0.023273673,0.11736846,0.4642999,-0.1587537,0.5765722,0.96784985,1.1255633,0.87014043,0.9460949,1.5442944,0.030257497,4.2349096e-05,5.2590127e-05,0.019096592,0.024639547,0.014300325,0.018081486,0.01002412,0.013893058,0.008688124,0.009535696,4.206929767131806,8.960393476486207,0.4419857650995255,1.1172002106904981,0.9711318969726562,0.9955939635634422,0.012396854092366993,0.039494589995592834,-0.13441703021526336,0.400813802331686,0.15917029529809953,0.7742510139942168,-0.395862653106451,0.06642884537577605,0.3090688921511173,0.8406297296285629,0.7921202763915062,1.1779985398054122,0.9211204752326012,1.3903723031282424,0.717583441734314,1.0926151007413865,0.7813201084733009,1.1602240800857544,0.9787493,0.015376355,0.13235758,0.4285567,-0.16819435,0.5573606,0.9117262,1.071872,0.8358607,0.8929714,1000,50
4.661643,0.4264571,0.9792464,0.019963652,0.13505964,0.16387944,-0.30302835,0.5082558,1.0130991,0.8953261,0.8391603,0.9578837,1.2471634,0.012753425,4.8747974e-05,4.3872544e-05,0.019848173,0.017212735,0.013602995,0.018064735,0.010831603,0.008425131,0.0075475057,0.0103635,2.828855496644974,7.203112459182739,0.25055264569818975,0.6901518538594246,0.9699846237897873,0.9945951953530312,0.010367319523356854,0.03523356169462204,-0.1514512576162815,0.40170594230294215,-0.09494360722601414,0.4162052102386951,-0.5304986581206321,-0.07361094690859335,0.2540793679654598,0.7719512701034544,0.8271952852606773,1.2371969431638719,0.7286776944994926,1.094670343399048,0.6890040516853333,1.0337495625019073,0.7925364077091217,1.1828216671943665,0.9756049,0.015385684,0.1425835,0.15838723,-0.30287722,0.50537544,0.96522415,0.875832,0.8307982,0.9538188,1000,50
4.8304243,0.41013956,0.98230714,0.018345833,0.02328748,0.101157315,-0.36407924,0.49167782,0.9207414,1.0297153,0.9353321,1.0341394,1.4298879,0.013978465,3.0662286e-05,3.4660192e-05,0.016633347,0.020704217,0.018212369,0.021972554,0.009185176,0.01176761,0.009397802,0.013034682,2.6617104351520537,7.383914363384246,0.20826764740049838,0.6575317174196242,0.9742577761411667,0.9956765681505203,0.010068250354379416,0.031830850709229704,-0.2257250916212797,0.282867693901062,-0.20515002086758613,0.3641873516142368,-0.6378305539488792,-0.09808511808514597,0.19021102562546732,0.785388945043087,0.7588428914546966,1.1337507426738738,0.8372971370816231,1.2559334278106689,0.7725327521562576,1.141686114668846,0.8360925018787384,1.301468124985695,0.974635,0.01792188,0.014392381,0.10188508,-0.37224063,0.4983079,0.8982136,1.000366,0.8965962,0.9977699,1000,50
