mu_sigmasq,beta_sigmasq,sigma_mu_x,mu_a,sigma_a,w0,w1,w2,sigma_w0,sigma_w1,sigma_w2,mu_sigmasq_var,beta_sigmasq_var,mu_a_var,sigma_a_var,w0_var,w1_var,w2_var,sigma_w0_var,sigma_w1_var,sigma_w2_var,posterior_q25_mu_sigmasq,posterior_q975_mu_sigmasq,posterior_q25_beta_sigmasq,posterior_q975_beta_sigmasq,posterior_q25_sigma_mu_x,posterior_q975_sigma_mu_x,posterior_q25_mu_a,posterior_q975_mu_a,posterior_q25_sigma_a,posterior_q975_sigma_a,posterior_q25_w0,posterior_q975_w0,posterior_q25_w1,posterior_q975_w1,posterior_q25_w2,posterior_q975_w2,posterior_q25_sigma_w0,posterior_q975_sigma_w0,posterior_q25_sigma_w1,posterior_q975_sigma_w1,posterior_q25_sigma_w2,posterior_q975_sigma_w2,mean_subject_true_a,sd_subject_true_a,mean_subject_true_w0,mean_subject_true_w1,mean_subject_true_w2,sd_subject_true_w0,sd_subject_true_w1,sd_subject_true_w2,num_trials,num_subjects
0.20937067,0.555685,0.5231027,0.9736238,0.026663695,0.0064623994,0.31332955,-0.1203106,0.94245565,1.0478714,1.0466646,0.00025814158,0.013189085,5.317054e-05,3.195233e-05,0.0050747558,0.005643326,0.0059193126,0.0025321322,0.0028500906,0.0026850062,0.18257421888411046,0.24401742704212664,0.33730518594384196,0.7887195929884909,0.4286262944340706,0.6270363867282868,0.9638245925307274,0.9914447471499443,0.01797618283890188,0.03853249102830887,-0.13472074083983898,0.14633737690746784,0.1696891374886036,0.457826567441225,-0.27104050740599633,0.026820113137364335,0.8503888100385666,1.052592185139656,0.9496370777487755,1.1571158826351164,0.9498194769024849,1.1554773688316344,0.9644362,0.021180294,0.01919257,0.32513916,-0.123842224,0.93436295,1.0131506,1.0361564,500,200
0.20985073,0.4228993,0.55806875,0.9748449,0.022564122,0.07207471,0.19434112,-0.113816895,1.0069993,0.9861368,1.0238208,0.00027875692,0.0052666054,3.701956e-05,2.753625e-05,0.004972616,0.005115161,0.0052752164,0.0027546345,0.0028271228,0.0027260652,0.17953867204487323,0.24552471116185187,0.29081087186932564,0.5696137383580206,0.45006180852651595,0.6721720904111862,0.9670164003968239,0.9917480930685997,0.01386506629642099,0.034836957976222035,-0.07292854543775319,0.21059560999274254,0.05366470664739609,0.33542620986700056,-0.25429372638463976,0.02162511814385651,0.9153672337532044,1.1144579410552977,0.8903844252228736,1.101319321990013,0.9237025409936905,1.1265457272529602,0.9660451,0.019232629,0.072286904,0.20255964,-0.11864397,0.9960121,0.98660964,1.0202643,500,200
0.2067815,0.41309798,0.563586,0.9741777,0.027738625,-0.08391214,0.20167695,-0.08993499,1.043338,1.0311697,0.99574685,0.00026530848,0.006149444,6.678358e-05,6.395007e-05,0.005490471,0.005603157,0.0049248477,0.0029578672,0.0030640084,0.0024320069,0.17781628668308258,0.24090146981179714,0.29777673035860064,0.6040345668792724,0.4726473748683929,0.6687439486384391,0.9637782111763954,0.9926756396889687,0.014364313753321766,0.04235722906887531,-0.2299954742193222,0.05879971385002134,0.05810084529221059,0.3485722109675407,-0.22680823542177678,0.04926511459052561,0.9485206663608551,1.154426136612892,0.9275291100144386,1.1487735360860825,0.9002336218953133,1.0924773693084717,0.9631342,0.02052929,-0.086530186,0.20422867,-0.088933095,1.015073,0.99139166,0.9651414,500,200
0.20487934,0.50108755,0.5406116,0.9712439,0.01741845,-0.009593156,0.16733976,-0.025805917,1.0430458,0.99573296,1.0580243,0.00020208374,0.0071293875,1.7879524e-05,2.1865299e-05,0.0059948266,0.0050222035,0.0055614994,0.0029427952,0.0027122307,0.0031060115,0.17859414145350455,0.2365329187363386,0.3702840320765972,0.6888477191329002,0.4020499087870121,0.6645763903856278,0.9655995383858681,0.9823591038584709,0.0101232526358217,0.027436779951676725,-0.16580937393009662,0.14493805989623065,0.03319339640438557,0.3070213422179222,-0.18418597020208835,0.1204398185014724,0.942257571220398,1.1523008614778518,0.9027936011552811,1.1062498718500138,0.9484629482030869,1.16986967921257,0.96792793,0.01881838,-0.009244812,0.15486315,-0.04074126,1.0014389,0.98787177,1.0397617,500,200
0.20333381,0.5478832,0.5496424,0.9748415,0.025477987,-0.08678957,0.0986366,-0.08242238,0.96199876,0.96733826,0.9988465,0.00014840362,0.008915297,4.7759593e-05,3.139681e-05,0.004772351,0.004912057,0.0053230175,0.0025452992,0.0025111618,0.0027228892,0.1825718253850937,0.23055805116891862,0.3932389967143536,0.755089470744133,0.4461787909269333,0.6696458086371422,0.965516947209835,0.9909507140517235,0.015627300622873007,0.03693918799981475,-0.22222573906183243,0.04658833555877206,-0.03305382542312145,0.2337296936661005,-0.22758376374840736,0.05991842010989785,0.8714173898100853,1.0692988961935042,0.8776229351758957,1.0751957714557647,0.9031175285577774,1.1077781856060027,0.9656602,0.021321213,-0.09797179,0.09135008,-0.09260116,0.9353348,0.9669616,1.0310335,500,200
0.19425759,0.6467704,0.50794655,0.98243916,0.035546675,0.03289635,0.28075966,0.02371888,1.0386292,1.0314497,1.0686449,0.00017844969,0.015701605,5.629563e-05,3.3434342e-05,0.005488612,0.0053801415,0.005959766,0.0027316643,0.0028528536,0.003078903,0.17291925810277461,0.2266185127198696,0.42019580230116843,0.9031339704990387,0.4017228357493877,0.6121671989560127,0.9684016466140747,0.9943837717175483,0.024443347426131367,0.046346988063305616,-0.11922872588038444,0.17095683589577668,0.13555865325033664,0.425633080303669,-0.12682757936418057,0.18157286867499348,0.9385684207081795,1.143856680393219,0.9388344272971153,1.1502289175987244,0.9687883034348488,1.183642241358757,0.96310955,0.021258267,0.027731158,0.3004012,0.025391435,0.9948792,1.0171584,1.0311714,500,200
0.19923261,0.47602946,0.48790157,0.9785489,0.027270284,-0.14797287,0.1258827,-0.058502585,0.9967715,0.9885952,0.94961673,0.00016648977,0.010195986,5.6542143e-05,2.991613e-05,0.004734403,0.005220867,0.0045729657,0.0026143652,0.0026987325,0.0023850526,0.1769899033010006,0.22740971036255359,0.2959740348160267,0.6812422588467598,0.38971006870269775,0.6101407811045647,0.9674743577837944,0.9932600364089013,0.01841792450286448,0.0385051840916276,-0.27075008377432824,-0.008131759613752423,-0.018244582787156103,0.26267944797873494,-0.19089762233197688,0.07169580403715371,0.9022037893533706,1.10256569981575,0.8936974719166756,1.1006842970848083,0.8560670718550683,1.047561851143837,0.9634555,0.022968082,-0.12954718,0.12013475,-0.06401139,0.98041666,0.9830909,0.94004285,500,200
0.19989541,0.3963017,0.4969932,0.9719167,0.019733476,-0.09025587,0.23914051,-0.13821684,1.0194107,0.9873942,1.0961243,0.00025329765,0.0033546637,1.875027e-05,2.4371473e-05,0.0052097407,0.004213503,0.0061499774,0.0029104669,0.0027796524,0.0035140526,0.17510425820946693,0.2382256906479597,0.2959457114338875,0.5127211600542069,0.39342873394489286,0.6001746907830239,0.9662335380911827,0.9830800041556358,0.011579943960532546,0.030824146186932917,-0.22457073889672757,0.052604774199426135,0.10617330819368362,0.3713947258889675,-0.29094436317682265,0.014187269285321203,0.9227100044488907,1.1271814078092575,0.8908185794949531,1.0976418137550354,0.9892822191119194,1.2104860901832581,0.9644098,0.020014,-0.09127674,0.24461876,-0.14346027,1.0068932,0.96786153,1.0656765,500,200
0.20823218,0.48628244,0.5356774,0.9690329,0.02223292,0.028093632,0.23107813,-0.1061306,0.98939073,0.97224677,1.0253935,0.00019170175,0.007718946,2.3628438e-05,2.5977775e-05,0.0045262766,0.0048914873,0.005457685,0.0024096263,0.002686555,0.0030036941,0.18407165296375752,0.23907664380967616,0.3365534022450447,0.6629361242055892,0.42689557895064356,0.6468733295798301,0.9625307142734527,0.9819747805595398,0.014683455764316022,0.034270798042416575,-0.10903384387493134,0.1579914655536413,0.09722396172583103,0.3619697943329811,-0.25656082630157473,0.03165790736675257,0.8980832904577255,1.088237288594246,0.8785692974925041,1.081990548968315,0.9282284155488014,1.1382856756448745,0.96447825,0.020695584,0.017479984,0.21997665,-0.0974641,0.9580081,0.94434094,0.9884565,500,200
0.22832496,0.50740576,0.5432847,0.9724439,0.024711058,-0.013414657,0.20712769,0.019519027,0.92114365,1.1339809,0.95802045,0.00025186114,0.014131902,3.7434773e-05,3.491798e-05,0.004107183,0.0062472774,0.004414448,0.0022520646,0.0033982915,0.002307111,0.1995115913450718,0.2602985747158527,0.3227539867162705,0.7721867069602012,0.4363707937300205,0.6524390086531638,0.9636348813772202,0.9911260187625885,0.016179988719522954,0.040228907763957975,-0.13723131753504275,0.11195671129971735,0.0553312823176384,0.36297114491462706,-0.10879048947244882,0.15053113512694832,0.8349482595920563,1.0193825602531432,1.0271816372871398,1.2532254755496979,0.8701581865549087,1.0602176547050477,0.96439534,0.020526491,-0.03150464,0.21746588,-0.0073728347,0.9005197,1.0942743,0.94786566,500,200
0.19626936,0.5662011,0.5197274,0.9749654,0.024591157,-0.08154682,0.15500963,-0.17644618,0.9700682,0.97164834,1.0065014,0.00022777558,0.0081257885,4.5621062e-05,3.147538e-05,0.0049790186,0.004547477,0.005121969,0.0023641349,0.0025466601,0.0028317845,0.17111623734235765,0.2289493780583143,0.4154900908470154,0.7532820507884025,0.4062854126095772,0.6270376116037368,0.9658779978752137,0.9931367829442024,0.016443992080166937,0.038456421345472336,-0.22203989811241626,0.04947311570867895,0.023532390967011454,0.2935716092586517,-0.3100045919418335,-0.0331328708678484,0.8784482061862946,1.0639947444200515,0.8772395431995392,1.0765006214380264,0.909971122443676,1.1135530441999435,0.96592605,0.019501062,-0.06631689,0.14137343,-0.17253947,0.97950697,0.97493225,0.9814458,500,200
0.20135902,0.39795715,0.4562056,0.9806578,0.032883912,0.10959143,0.24228242,0.027748235,1.0846993,1.0857072,1.0212404,0.0002616081,0.00763032,5.5377197e-05,2.4894824e-05,0.006173556,0.006043626,0.004919408,0.0030736683,0.0031611382,0.0027897798,0.1733936507254839,0.23847285695374013,0.26867765560746193,0.5908051446080208,0.37402869388461113,0.5504719227552414,0.9664426267147064,0.9941298559308052,0.023439128790050744,0.04287367295473814,-0.05262888111174106,0.26176933497190474,0.07863511294126511,0.3887403890490531,-0.10802623070776463,0.1657474756240844,0.9749276950955391,1.1953414350748062,0.9827547326683999,1.2046008288860321,0.9218501284718513,1.1286565691232682,0.9635542,0.022837007,0.11139413,0.23591241,0.016681565,1.0575777,1.0640825,0.9941858,500,200
0.2131753,0.5422915,0.5206693,0.9674554,0.018522864,-0.01677936,0.2243628,0.06572107,1.101591,0.9162149,1.0077934,0.000186095,0.010375655,1.6405138e-05,2.8497483e-05,0.0063643106,0.004340143,0.004971029,0.0032337292,0.0022578966,0.0027736956,0.187734267488122,0.2419095605611801,0.35867769941687583,0.7549813389778136,0.4137625388801098,0.625346790254116,0.962505841255188,0.9787550568580627,0.01124910155776888,0.032233259268105025,-0.17128298468887806,0.13490501791238782,0.10082273725420236,0.3461614705622196,-0.07061928249895573,0.2044981196522712,0.9953238397836686,1.2215053945779801,0.8368596613407135,1.0192970991134644,0.909834735095501,1.1145245671272277,0.9636725,0.020337082,-0.015187741,0.22746915,0.065001585,1.0538428,0.916414,1.00915,500,200
0.20450681,0.45871657,0.5003592,0.97030765,0.020775367,0.15060838,0.22606172,-0.04192722,1.1166404,1.0773898,1.0539553,0.00023287079,0.0070616417,2.223094e-05,2.4129537e-05,0.005984018,0.0058117392,0.006057456,0.003387244,0.0035783204,0.0029834285,0.17499306797981262,0.2353895243257284,0.31213544830679896,0.6307083293795586,0.41597217619419097,0.59842811524868,0.9639221251010894,0.9827895551919937,0.012831274629570543,0.03141427328810096,0.005771901085972789,0.3075535878539085,0.07971431724727154,0.3783416971564292,-0.1928034357726574,0.10179650932550428,1.0080071657896041,1.2333059132099151,0.966476209461689,1.1980236679315566,0.9541460201144218,1.1637664020061493,0.965513,0.020819483,0.16652225,0.20118423,-0.04152012,1.0923824,1.0363407,1.0405573,500,200
0.20679112,0.5143762,0.4971568,0.98233587,0.029642634,0.09543024,0.039507363,-0.21382259,1.0271217,0.98333687,1.0857096,0.0002923648,0.0071468814,4.9154205e-05,2.1754013e-05,0.0057582594,0.005280305,0.006188758,0.0031551777,0.0024518133,0.003057151,0.17976554669439793,0.24802733398973942,0.36502589136362074,0.6880851790308952,0.4009010098874569,0.6068999767303467,0.9698732629418373,0.9943689152598381,0.019972564885392785,0.03802453894168138,-0.05592312272638082,0.246411906927824,-0.10714563019573689,0.1797447193413973,-0.35942797362804413,-0.06408135537058116,0.9291750937700272,1.1537760496139526,0.8910580277442932,1.0860205978155135,0.9873938277363777,1.200316172838211,0.9668794,0.020182986,0.0919373,0.034273442,-0.20539871,1.0168855,0.974499,1.0535012,500,200
0.18514958,0.53873706,0.53098524,0.9759588,0.023998631,0.07686899,0.18293536,0.03217977,0.9952618,0.99871063,0.9673395,0.0001681693,0.007300712,4.2516134e-05,3.0956362e-05,0.005690589,0.004836264,0.0046503376,0.0027523327,0.0027189169,0.002528504,0.16182065457105638,0.2109336793422699,0.38444861173629763,0.7159456193447112,0.4312289260327816,0.643120390176773,0.9674228698015213,0.9925569832324982,0.015126124490052462,0.035453922022134064,-0.07390504013746976,0.2182585150003433,0.04281839281320572,0.3198322281241417,-0.10032809991389513,0.1665153007954359,0.8972111001610756,1.1037887662649155,0.9030927509069443,1.1002459943294525,0.8765195876359939,1.0666850835084916,0.96224225,0.021082418,0.06775176,0.21090351,0.027920028,0.97151613,0.96170294,0.9480999,500,200
0.22160923,0.5369402,0.564805,0.9742658,0.02467037,-0.034374703,0.2088616,-0.10846382,0.9691305,1.0469741,0.98621505,0.00022519426,0.0072642886,4.9118502e-05,3.7323818e-05,0.0047124685,0.006133535,0.0051109353,0.002870412,0.0031159506,0.0026003858,0.1950300309807062,0.25528900474309923,0.38840620815753935,0.7212739825248718,0.4713592939078808,0.657700677216053,0.9652066841721535,0.9923540607094765,0.014105901657603682,0.03784615285694599,-0.17088853903114795,0.09803376365453001,0.05057240650057793,0.3594128847122192,-0.24082395918667315,0.03914717603474853,0.8649774745106698,1.0931027829647064,0.9471707344055176,1.158384448289871,0.892106419801712,1.087854301929474,0.966108,0.020637536,-0.037111275,0.21049163,-0.1082917,0.9797055,1.0460595,0.97663796,500,200
0.22170219,0.50797164,0.4861855,0.9722151,0.029241208,-0.09685093,0.2192617,-0.056584567,1.0299711,1.0454435,1.0627626,0.00021514641,0.005604688,5.1319323e-05,3.5246823e-05,0.0052176886,0.0057246573,0.005742198,0.0029694787,0.002992862,0.0033766595,0.19677434749901296,0.25164835155010223,0.3607380442321301,0.6566657513380051,0.38558669909834864,0.5794919490814209,0.9622064590454101,0.9913423001766205,0.018869804264977575,0.04336557677015662,-0.23459561504423618,0.0447065494954586,0.07603832632303238,0.37251014038920394,-0.21490671560168267,0.09448020644485948,0.9277227535843849,1.1520145803689956,0.9492687657475471,1.1595492750406264,0.9572296157479286,1.183589518070221,0.9652606,0.019967437,-0.076902874,0.21129058,-0.06128662,1.033387,1.0211037,1.0142212,500,200
0.21328399,0.5048327,0.54282975,0.9726244,0.016459782,-0.087068595,0.2000739,-0.07039929,0.99073166,0.992026,0.9863794,0.00022218804,0.0058556865,1.1961656e-05,1.952148e-05,0.00456645,0.0050598574,0.004809727,0.0028097355,0.0027734973,0.0030069088,0.18607709780335427,0.244377626106143,0.364197400957346,0.6691418200731277,0.4238886281847954,0.6539482414722443,0.967530582845211,0.9818879261612892,0.01023338446393609,0.02751867859624326,-0.2136401128023863,0.051732008904218654,0.06325752381235361,0.3500716224312782,-0.2054716318845749,0.06811887025833128,0.8969590052962303,1.1069779008626937,0.896518325805664,1.0974112629890442,0.889785049855709,1.105816587805748,0.96735525,0.02005295,-0.09592071,0.20034492,-0.05881461,0.9803109,0.98484564,0.98680764,500,200
0.18650463,0.40603969,0.54260856,0.97763044,0.030185735,-0.04935156,0.18594815,-0.03336715,0.8762723,0.957734,0.96176326,0.00024570592,0.008201791,6.179313e-05,5.0967854e-05,0.003980974,0.0049756244,0.004586512,0.0020082353,0.0024319245,0.0025114957,0.16094620823860167,0.22099242247641085,0.23604717142879963,0.5794041693210602,0.45121344551444054,0.6462749853730202,0.9655926153063774,0.9937484681606292,0.01726324614137411,0.04412980228662491,-0.17634377852082253,0.07633493356406687,0.05142722986638546,0.32747878059744834,-0.1657861091196537,0.09605518504977226,0.7907265916466713,0.9663370057940482,0.8682889610528945,1.0541870146989822,0.870931139588356,1.0628320544958114,0.96116817,0.022232974,-0.07479443,0.17876601,-0.057141133,0.8774978,0.97734845,0.94130844,500,200
0.20570548,0.61049825,0.48048013,0.97180825,0.024476731,-0.026909215,0.13940506,-0.037311304,0.9715965,1.0532671,0.9900453,0.00016206762,0.017273175,3.8234182e-05,3.360535e-05,0.00477317,0.0057657817,0.0050277463,0.002614258,0.0029477652,0.0027323137,0.18318118304014205,0.23228510282933712,0.38130608573555946,0.8716143652796745,0.38980826288461684,0.5874953612685203,0.9640297308564186,0.9887490466237068,0.015005203778855503,0.03692471347749233,-0.15559011436998843,0.10584892518818377,-0.006617518886923786,0.2860546290874481,-0.17346192263066768,0.10881174951791762,0.8808663710951805,1.0795417547225952,0.9519469946622848,1.1657530635595321,0.8958702713251114,1.1012988328933715,0.9633972,0.021482047,-0.025758972,0.15713602,-0.047386725,0.95105684,1.0133529,0.9863251,500,200
0.22230637,0.51244044,0.5094416,0.97828686,0.028108777,-0.020630457,0.2632463,-0.07945797,0.94268894,0.9912117,0.9898128,0.00029086904,0.00674245,6.180824e-05,3.8758022e-05,0.004608871,0.0046920157,0.0052212384,0.0026220265,0.002896485,0.0027590503,0.19394954591989516,0.2578505478799343,0.3671999789774418,0.6822891384363174,0.40305176451802255,0.628968159854412,0.9662969395518303,0.9933683767914772,0.016736093489453197,0.03893744442611932,-0.14726921245455743,0.11185881122946736,0.130665547773242,0.409899727255106,-0.2255792386829853,0.06306873392313717,0.8532575845718384,1.0564078152179717,0.8905961200594902,1.1072376251220704,0.8909829586744309,1.1004828244447709,0.96534705,0.021185322,-0.028640715,0.2547208,-0.070220575,0.9164103,0.9757541,0.97712815,500,200
0.18229716,0.48782185,0.47866246,0.97861063,0.028669255,-0.06816324,0.09637548,-0.13065282,0.95213896,0.9970033,1.0813837,0.00014296942,0.011817462,5.0183186e-05,2.5348445e-05,0.0049686013,0.005372878,0.005959951,0.0026073095,0.0026731454,0.0033019974,0.161339483037591,0.20607979409396648,0.28859005570411683,0.6995478957891464,0.3861063428223133,0.5835990279912948,0.9670884877443313,0.9934143409132957,0.0197923862375319,0.039039998780936,-0.20697499364614486,0.07585268318653104,-0.05403769612312317,0.2319199528545141,-0.284801072627306,0.01792481895536182,0.8640376269817353,1.0570305943489076,0.8978857100009918,1.0968204647302626,0.9753267943859101,1.202468967437744,0.96303654,0.019911647,-0.06949971,0.08747129,-0.13514523,0.93883824,0.99638414,1.0590475,500,200
0.18501352,0.42215884,0.48678726,0.9650736,0.016369067,0.04212601,0.1985642,-0.118258595,1.0144945,1.0388054,1.0932741,0.00016589479,0.0050495462,4.856563e-06,9.592729e-06,0.005227428,0.0052214875,0.0059954654,0.002987483,0.0029121162,0.0032425455,0.16159455850720406,0.21091331653296946,0.2977898731827736,0.5680991724133492,0.38816794008016586,0.5989279076457024,0.961123077571392,0.9695796981453896,0.011933900322765112,0.023883283883333207,-0.09729205407202243,0.1778310757130384,0.057365668937563896,0.33910126388072964,-0.2654709056019783,0.03040519170463077,0.918420447409153,1.1370180279016495,0.9457245603203773,1.1518353521823883,0.9908114582300186,1.2180396735668182,0.960986,0.021395177,0.033804823,0.18116416,-0.11472702,0.9823709,1.0217464,1.0864042,500,200
0.19819306,0.5690799,0.5236127,0.97045195,0.01859382,0.07819146,0.2564582,-0.048614018,0.9886487,1.0526761,0.99288577,0.00016587554,0.006772812,2.0526631e-05,1.7949766e-05,0.005013258,0.006221994,0.004931317,0.0025226693,0.0031992095,0.002905436,0.17564964927732946,0.2268604923039675,0.4288773573935032,0.7313166677951812,0.41438227221369744,0.6434715181589127,0.9646059289574623,0.9835622042417527,0.011645488138310612,0.027360812388360498,-0.05321061983704567,0.21416827589273435,0.0992848176509142,0.4086691625416279,-0.18653333261609079,0.08464585840702056,0.8997404798865318,1.1005380749702454,0.9505658119916915,1.175333735346794,0.8957387343049049,1.1063494265079499,0.96496105,0.020805296,0.06612696,0.24122177,-0.041480806,0.9675339,1.0593812,0.9752487,500,200
0.19885634,0.48535755,0.49128214,0.97728765,0.029550822,-0.081734315,0.20855884,-0.17781092,0.98282814,1.0467939,1.0399936,0.00023938129,0.010780008,6.370291e-05,6.161662e-05,0.00482082,0.005830594,0.005429382,0.002756984,0.002957645,0.0026888673,0.1667914107441902,0.22876498885452745,0.30855080857872963,0.7133477613329887,0.39828396290540696,0.590023584663868,0.9650486052036286,0.9922021344304085,0.01364787935744971,0.04291082778945565,-0.21723694056272508,0.05475773466750979,0.055173841491341594,0.36624789908528327,-0.3165565557777882,-0.023546848073601735,0.8870191186666488,1.0973533749580384,0.9488799288868904,1.163063856959343,0.9384575113654137,1.1472893565893172,0.96368283,0.02221394,-0.104215465,0.21519984,-0.17220375,0.9569001,1.0290161,1.0321298,500,200
0.18983522,0.65296876,0.51368725,0.97585285,0.02619386,0.014526977,0.033478238,0.062088896,1.0158606,1.0423323,0.9695686,0.00010497457,0.014332477,5.681125e-05,4.13382e-05,0.0052594645,0.0057329354,0.0046847765,0.0027182542,0.0029603906,0.0025613671,0.1715724714100361,0.21182612292468547,0.44228506088256836,0.8906090766191482,0.4085853584110737,0.6209698781371117,0.9651520162820816,0.9932000026106834,0.014834796730428933,0.03970223469659685,-0.1284462258219719,0.148575309664011,-0.11966021992266178,0.17378246486186974,-0.07259042039513589,0.19777852967381473,0.9209915682673454,1.1223989337682725,0.9449987396597862,1.1537551671266555,0.8741385266184807,1.0769775301218032,0.9651635,0.021179967,-0.003712443,0.046296675,0.059572134,0.99748176,1.0124174,0.97417766,500,200
