mu_sigmasq,beta_sigmasq,sigma_mu_x,mu_a,sigma_a,w0,w1,w2,sigma_w0,sigma_w1,sigma_w2,mu_sigmasq_var,beta_sigmasq_var,mu_a_var,sigma_a_var,w0_var,w1_var,w2_var,sigma_w0_var,sigma_w1_var,sigma_w2_var,posterior_q25_mu_sigmasq,posterior_q975_mu_sigmasq,posterior_q25_beta_sigmasq,posterior_q975_beta_sigmasq,posterior_q25_sigma_mu_x,posterior_q975_sigma_mu_x,posterior_q25_mu_a,posterior_q975_mu_a,posterior_q25_sigma_a,posterior_q975_sigma_a,posterior_q25_w0,posterior_q975_w0,posterior_q25_w1,posterior_q975_w1,posterior_q25_w2,posterior_q975_w2,posterior_q25_sigma_w0,posterior_q975_sigma_w0,posterior_q25_sigma_w1,posterior_q975_sigma_w1,posterior_q25_sigma_w2,posterior_q975_sigma_w2,mean_subject_true_a,sd_subject_true_a,mean_subject_true_w0,mean_subject_true_w1,mean_subject_true_w2,sd_subject_true_w0,sd_subject_true_w1,sd_subject_true_w2,num_trials,num_subjects
0.2054912,0.36130702,0.76231056,0.96303546,0.013087155,-0.2763846,0.28749084,0.14463103,0.9887248,1.0594691,0.84800017,0.0012733275,0.016156832,1.9713289e-05,4.6571033e-05,0.020399598,0.023410415,0.016745,0.010240544,0.012638445,0.008143415,0.15444461405277252,0.2931513741612434,0.16744425445795058,0.6709354519844055,0.5453387543559074,1.0090159058570862,0.9534231692552566,0.9714542210102082,0.0054921334492973985,0.03159418068826199,-0.5485617399215699,-0.00018113702535631508,-0.019063939899206163,0.5777477353811264,-0.10997200086712837,0.4040736101567744,0.8081802293658257,1.2064442515373228,0.8739812493324279,1.3109694004058838,0.6967967703938485,1.0401428282260894,0.9591049,0.020595238,-0.24254467,0.24467851,0.16960678,0.9450611,0.98341036,0.80987567,500,50
0.21922411,0.28495187,0.6104445,0.97507244,0.02379328,0.16964117,0.08799142,-0.004420073,1.3317432,1.0286732,0.93609196,0.002135236,0.007583735,7.464891e-05,6.8965186e-05,0.03383311,0.02286232,0.017199935,0.021660894,0.011966223,0.009884937,0.15390439033508302,0.3328861460089683,0.15316016525030135,0.48581340610980983,0.43641913756728173,0.8273159518837928,0.9624064698815346,0.9936011806130409,0.00989010175690055,0.04172306498512625,-0.19370980747044086,0.536467832326889,-0.21737964674830437,0.3729034461081026,-0.2694579929113388,0.2590306423604488,1.0813604772090912,1.6457613855600355,0.8373989716172219,1.262817817926407,0.7613808810710907,1.1465579330921172,0.96648526,0.021294855,0.15209645,0.106172234,-0.019978313,1.2545389,1.0140011,0.870367,500,50
0.239126,0.27470765,0.5530134,0.9787209,0.031129468,-0.26519507,0.27360156,-0.098759204,0.93728936,0.89272994,0.940728,0.0020974402,0.0061460347,8.794106e-05,7.2395625e-05,0.017864645,0.015788216,0.016421543,0.010099164,0.009580717,0.009870449,0.16591501012444496,0.33870324343442915,0.1512971367686987,0.44867433831095693,0.40323414131999014,0.7514753803610802,0.9617087751626968,0.9943689972162246,0.015441965777426958,0.04936757935211062,-0.5316943854093552,-0.0022202327847481787,0.031603519245982176,0.5288584768772124,-0.356908056139946,0.16175210773944854,0.7672803521156311,1.1597920596599578,0.7188390523195267,1.1296910852193833,0.7708797261118889,1.1746569663286208,0.96533996,0.021739185,-0.2643399,0.27240032,-0.1543275,0.9425335,0.868663,0.9426023,500,50
0.2332268,0.40561587,0.5574292,0.973423,0.018996878,0.007925512,0.22705851,-0.104530565,1.0549427,0.957653,1.0143176,0.0012486493,0.017002644,4.243685e-05,4.125282e-05,0.022124778,0.019909456,0.021797819,0.012067763,0.010173118,0.011654908,0.1789644367992878,0.3186470031738281,0.20037156976759435,0.7057055115699766,0.409913731366396,0.7471386015415191,0.9634146869182587,0.9895094275474549,0.008769002719782292,0.03361707339063287,-0.2907503567636013,0.29996409863233553,-0.047382815182209014,0.5093017280101776,-0.4032313212752342,0.19565951153635977,0.8580350250005722,1.27709943652153,0.7832786202430725,1.1761010617017742,0.8310327410697937,1.2495998114347457,0.96432483,0.021325931,-0.04267623,0.2438893,-0.113919474,1.0466512,0.8776062,0.9553651,500,50
0.23625575,0.29695806,0.68698156,0.9749113,0.01732978,-0.14884408,0.4938271,-0.18919678,1.2043493,0.8388343,1.0473759,0.0020008767,0.007654091,5.6765835e-05,6.406581e-05,0.02973056,0.015212437,0.023026476,0.016216455,0.008155402,0.014398219,0.17000714577734471,0.3468778356909752,0.167696113884449,0.5100141808390617,0.500835157930851,0.9123875021934508,0.9650445491075516,0.9930473595857621,0.006329359381925315,0.03496239483356476,-0.4950254686176777,0.198156851157546,0.2593290418386459,0.7305642902851104,-0.484811756759882,0.11754651777446268,0.979229386150837,1.4857270151376722,0.6827285125851631,1.0402080684900283,0.8422747880220414,1.3150817453861237,0.97020704,0.016272727,-0.14842959,0.4682502,-0.201927,1.1259842,0.7923647,1.0016183,500,50
0.23763263,0.32036087,0.58149517,0.9750666,0.02219708,0.12066079,0.18337585,-0.21233721,1.1742359,1.2056553,0.9877608,0.0022320487,0.005772159,5.9548798e-05,5.924621e-05,0.02953835,0.030869102,0.020142,0.016925564,0.017979905,0.010524081,0.17013770155608654,0.3477435067296028,0.1914639040827751,0.48852262347936626,0.4168826572597027,0.7968657091259955,0.9630413949489594,0.9924008905887604,0.01044439892284572,0.03827764485031366,-0.21558820977807044,0.4670165099203586,-0.17010012567043303,0.5162870645523069,-0.47863849624991417,0.07412014752626415,0.9489833876490593,1.4407067596912382,0.9899610579013824,1.503479605913162,0.804715670645237,1.2162254095077512,0.9676711,0.020302575,0.10717833,0.17717743,-0.16435644,1.1415982,1.129975,0.957636,500,50
0.20112403,0.3280002,0.59860784,0.9798439,0.02460539,-0.10275127,0.43447846,-0.41326874,1.0593262,1.0080065,1.1395923,0.0010827415,0.010409788,6.4343985e-05,5.0876293e-05,0.023385728,0.02067249,0.026308812,0.012693332,0.011431208,0.014679219,0.15095561295747756,0.28500203937292096,0.18558931723237038,0.5848342224955558,0.42949719429016114,0.8065324917435646,0.9660960346460342,0.9942011162638664,0.012310977047309279,0.03944869553670287,-0.3834435611963272,0.17977268025279036,0.15437687560915947,0.7197462037205695,-0.7447449326515198,-0.09632625952363015,0.8687434077262879,1.3055518299341202,0.8258032724261284,1.2237787961959838,0.9241762697696686,1.3936074525117874,0.96640503,0.02021089,-0.079553336,0.44915846,-0.40999174,1.071416,0.99646366,1.1481462,500,50
0.2012419,0.30535096,0.7169054,0.9742841,0.028716136,0.14222619,0.006668471,0.010262884,1.0167936,1.0445501,1.0119181,0.001359571,0.007966454,8.0852114e-05,5.6146437e-05,0.020360382,0.021396495,0.020392599,0.011881408,0.013110299,0.011589808,0.14885176569223404,0.29302693679928776,0.16638539731502533,0.518457195162773,0.5300179690122604,0.949486680328846,0.9588176026940346,0.9917368277907371,0.016180406510829925,0.04506373088806868,-0.12378155551850796,0.4310103654861449,-0.28379404842853545,0.28631783202290534,-0.27009711042046547,0.28236987516283985,0.8251126885414124,1.250137436389923,0.8530037328600883,1.2927712768316268,0.8316279590129853,1.2664236038923262,0.96334547,0.020583674,0.15760185,-0.011552102,-0.043049898,0.95445275,0.9747249,1.0211022,500,50
0.2468795,0.39849904,0.5067087,0.97313213,0.027179722,-0.06812554,0.22396174,0.10523231,0.86863464,1.022179,0.93115675,0.0019278835,0.011953104,8.725182e-05,7.194148e-05,0.015065882,0.020667126,0.016514529,0.00962054,0.0121979965,0.009469975,0.18366791494190693,0.35199768096208567,0.21963864266872407,0.6377127513289451,0.367293231934309,0.6798518419265746,0.9591834053397179,0.9926591411232948,0.01457281259354204,0.04503956018015742,-0.31405422687530515,0.18000427260994908,-0.08276475481688976,0.5070090830326079,-0.14678191281855107,0.35722314566373825,0.702174985408783,1.088948380947113,0.8299161657691002,1.2672458052635192,0.7673540845513344,1.1385936200618743,0.9673005,0.019742295,-0.06517848,0.259771,0.08878927,0.8484676,0.9970831,0.8859782,500,50
0.26865056,0.30330604,0.52198374,0.96756786,0.009675337,0.04803286,0.049368404,-0.18649173,0.9600377,1.0487022,1.1418289,0.0025319154,0.0067095472,8.998575e-06,1.6833355e-05,0.019029435,0.02253251,0.027141618,0.011082104,0.013206911,0.013886265,0.1927052319049835,0.3990371130406856,0.17907323576509954,0.4955119177699088,0.3715411886572838,0.7188966333866119,0.9623997569084167,0.9742426916956901,0.005143669806420803,0.021690275147557257,-0.24658598862588404,0.32727116867899886,-0.23841512463986875,0.3454734079539774,-0.503909333050251,0.13988494984805577,0.7697127804160118,1.1852714866399765,0.8489907518029213,1.3077396333217621,0.9466811642050743,1.399038103222847,0.9657067,0.017770693,0.022355318,0.025742553,-0.17203952,0.93615323,1.0500698,1.1120183,500,50
0.2270932,0.2673019,0.61776674,0.9762779,0.021544674,0.161991,0.15872478,0.09124297,0.81349176,1.0694661,1.0263014,0.001867393,0.006159228,5.8439487e-05,6.7137116e-05,0.013700315,0.026122788,0.020883763,0.008088812,0.01354092,0.012850968,0.1661299906671047,0.33637821972370147,0.14864933490753174,0.4715328246355056,0.4280667990446091,0.8538464009761809,0.9650592058897018,0.9930972442030906,0.00844860749784857,0.038707700651139015,-0.06867793351411819,0.39210576787590967,-0.16917431242763994,0.4851677641272544,-0.16991218887269496,0.38513942807912827,0.663049279153347,1.0124091386795042,0.8764980584383011,1.3302144199609756,0.8359988927841187,1.2762890040874482,0.964682,0.021659989,0.15197153,0.16581047,0.0722789,0.8194373,1.0440185,1.0090793,500,50
0.18982704,0.2815213,0.4709131,0.9686755,0.026954956,0.0008554903,0.29907423,0.116727605,0.982056,1.1601142,1.0436308,0.0013577857,0.0066448026,8.8266876e-05,8.358165e-05,0.01868123,0.029996073,0.022757165,0.010663569,0.014958931,0.012684796,0.1384220190346241,0.2846077017486095,0.15674768052995205,0.46416509374976156,0.3528180420398712,0.6459561675786971,0.9551749423146247,0.9911497011780739,0.012831521732732654,0.04726384785026311,-0.2547959446907043,0.30542278960347163,-0.02585252001881599,0.6472094565629959,-0.17816759273409843,0.3977999210357665,0.8004808366298676,1.2090171962976455,0.951288352906704,1.4297627955675125,0.8549492567777633,1.302103978395462,0.9599821,0.020842217,-0.00011423349,0.3025248,0.10586284,0.908154,1.1371104,0.9908283,500,50
0.18579844,0.497139,0.634749,0.9763195,0.022310583,0.009062784,0.46272168,-0.06853269,0.77367026,0.8732858,1.0720989,0.0007296312,0.019961787,6.2978754e-05,6.12731e-05,0.013264937,0.015689252,0.02351016,0.007571333,0.008579748,0.012350108,0.1353259414434433,0.24045755825936793,0.2500820804387331,0.7913598880171774,0.44789843559265136,0.8544584780931472,0.9639853954315185,0.9930388376116752,0.010557099943980575,0.03886440955102444,-0.21100502274930477,0.24139127805829036,0.21349817141890526,0.7031251370906829,-0.37622575238347056,0.23633960634469975,0.6325585663318634,0.9646360248327254,0.715010441839695,1.0808931648731233,0.8750045359134674,1.3240356683731078,0.9683933,0.017322516,-0.02397906,0.47091314,-0.055539235,0.7526225,0.82596296,1.03982,500,50
0.20158412,0.33322805,0.5021526,0.9754876,0.019866167,-0.030483456,0.3185779,0.10268858,0.9047799,0.9483985,1.1288092,0.0012466442,0.014527575,6.267697e-05,4.6805504e-05,0.017194329,0.018165486,0.02504078,0.008844283,0.010692858,0.014154661,0.145908497646451,0.2821348898112774,0.15268843993544579,0.6124286577105522,0.3754063926637173,0.6644401982426643,0.9634491443634033,0.993148635327816,0.008560967887751758,0.03471681354567408,-0.2994315393269062,0.22024373076856132,0.03592427596449852,0.5732796356081963,-0.2173951208591461,0.39897800534963607,0.7439865589141845,1.1021698147058487,0.7764700561761856,1.1754098802804946,0.9233487829566002,1.3747261196374894,0.967588,0.017621187,-0.031485595,0.3117343,0.08892397,0.8711161,0.9393604,1.0617366,500,50
0.25916114,0.40845454,0.58634275,0.9834454,0.03685474,0.039031588,0.049225602,0.0064249015,1.1472727,1.2637234,1.0805906,0.0022793238,0.010877781,7.1031645e-05,6.579373e-05,0.02564877,0.033716712,0.025207883,0.013922122,0.017508522,0.014587857,0.18793684989213943,0.3771613471210003,0.23171236850321292,0.6505753234028815,0.41936065927147864,0.794364346563816,0.9653867140412331,0.994569094479084,0.022275532828643918,0.05351154366508126,-0.27536303400993345,0.3461188532412052,-0.31570665538311005,0.4044379256665706,-0.30931991040706636,0.30346859022974965,0.9442155659198761,1.4030990898609161,1.0353556513786315,1.5517722755670544,0.8710017397999763,1.3444041579961776,0.96931493,0.0170438,0.027994594,0.0032139681,-0.0009923982,1.1149558,1.2298684,1.0277022,500,50
