correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.5884236016944068,0.47559202,0.92560136,0.93222123,0.0785479,0.06749552,-0.7214399,-0.6688815
0.8932474769899079,0.6501455,0.9889803,0.9747208,0.06614277,0.12848093,0.38816866,-0.10966824
0.9024863619454477,0.77852833,0.9770351,0.97158396,0.14449869,0.18898736,-0.17023528,0.30511978
0.8518131352525409,1.2730079,0.9913812,0.98019,0.25261363,0.23236491,1.0198625,0.522518
0.6107144108576434,0.5789736,0.9159266,0.9446221,0.09900496,0.099216074,-0.27459848,-0.3267632
0.8741267925071701,0.83562464,0.9747744,0.9640416,0.16691151,0.27259484,0.68581825,-0.18880433
0.8611438925755702,0.79995817,0.9534089,0.9733943,0.18020009,0.17432968,-0.57802385,-0.39672253
0.8937049188196753,0.750424,0.9721683,0.96872914,0.15917397,0.14010976,0.35079214,0.09830569
0.8890360361441446,0.9747817,0.9724645,0.96265066,0.20370243,0.3563135,-0.68897283,-0.48665804
0.8902547610190441,0.5564984,0.979547,0.96657133,0.07651877,0.12524542,-0.04515444,0.10035262
0.6994024456097824,0.7287932,0.9387074,0.9430246,0.1401209,0.13143262,0.2605631,-0.03138863
0.8617895911583645,0.8427444,0.9536481,0.9645718,0.20363845,0.24921387,-0.13278846,-0.2913561
0.774188088752355,0.81219155,0.9606861,0.9609736,0.18319742,0.110818304,-0.15329462,-0.42851964
0.7325917943671774,0.70240164,0.9651073,0.96205413,0.11523065,0.20939535,0.56455755,0.50801516
0.8135583262333049,0.7538087,0.9766166,0.9618251,0.105142616,0.11431254,-1.0518891,-0.8453718
0.4521534566138265,0.6599914,0.9305221,0.9426087,0.110617414,0.09716131,0.022857057,0.20208058
0.8902330649322597,1.1861225,0.97893435,0.9634914,0.37436277,0.56844205,0.07267675,0.09842649
0.8756678866715466,0.6766957,0.980266,0.9628416,0.17466256,0.23594117,0.45736817,0.505244
0.8902894171576685,0.800058,0.9702166,0.9698018,0.28260294,0.16819681,0.095977284,-0.023201086
0.8918535514142057,0.6170698,0.9540208,0.9612411,0.104689665,0.22680596,-0.91257554,-0.1438491
0.7406472825891304,0.7130373,0.9454282,0.940902,0.14755186,0.25068468,-0.46444815,-0.24315946
0.7349906519626078,0.70753825,0.9563475,0.9647271,0.1107664,0.102770746,0.31915405,0.44380295
0.5694403897615591,0.91223603,0.9469788,0.9575072,0.114903025,0.15302116,0.42452863,-0.09684839
0.8470899163596655,0.97054905,0.96865994,0.95719767,0.40992126,0.2332666,0.38138312,0.46554646
0.7417660710642842,0.8121091,0.96706176,0.96711236,0.10462838,0.11549965,-1.119895,-0.67162293
0.8947941391765567,0.8293663,0.9600068,0.9530175,0.2614542,0.35731056,-0.13059542,-0.109381825
