correlation_w0,correlation_w1,correlation_w2,correlation_mu_x,correlation_a,correlation_sigmasq,mean_correlation_states,median_correlation_states
0.9844584458445843,0.984998499849985,0.9843744374437442,0.7038583858385837,0.7255685568556854,0.737113711371137,0.825106,0.8506772
0.9876267626762675,0.9887548754875487,0.9856945694569457,0.6871287128712871,0.6859405940594059,0.6869846984698469,0.82833034,0.84418595
0.99011101110111,0.986246624662466,0.9873867386738672,0.6107410741074106,0.7558355835583557,0.727140714071407,0.8257384,0.86146677
0.9875307530753074,0.9889828982898289,0.9881668166816681,0.5023462346234623,0.7784578457845783,0.6909090909090908,0.8183984,0.8418126
0.9866306630663064,0.9839903990399039,0.9818301830183017,0.6469606960696068,0.7332493249324932,0.7522832283228321,0.83480376,0.8565687
0.9804140414041403,0.9867626762676266,0.983210321032103,0.6732793279327933,0.7159795979597958,0.6582058205820581,0.8354468,0.8501768
0.9900870087008701,0.9906990699069906,0.986246624662466,0.6029162916291628,0.6628502850285027,0.706186618661866,0.83120435,0.8651964
0.9856105610561056,0.9872547254725471,0.9883948394839482,0.6645304530453044,0.7044344434443444,0.7437143714371436,0.8274242,0.8476775
0.9838823882388238,0.9888988898889889,0.987122712271227,0.582082208220822,0.6669186918691868,0.6359075907590758,0.829773,0.86015415
0.9859585958595858,0.9929072907290728,0.9901590159015901,0.4600300030003,0.7369936993699369,0.688952895289529,0.8333175,0.85361016
0.9840264026402639,0.989090909090909,0.9907230723072307,0.5796939693969396,0.6656345634563455,0.7695649564956495,0.8268884,0.83870023
0.9872307230723071,0.9922952295229521,0.9857185718571856,0.5104590459045905,0.6008280828082808,0.744026402640264,0.8165083,0.85138404
0.9847704770477046,0.985046504650465,0.9889588958895887,0.685916591659166,0.6385958595859584,0.6051125112511251,0.84364086,0.8532346
0.9868946894689469,0.9817701770177016,0.9906030603060305,0.5949594959495949,0.6812481248124812,0.7032703270327031,0.83712935,0.8482945
0.9854185418541854,0.9864266426642664,0.9863906390639062,0.7614041404140414,0.772061206120612,0.7183318331833184,0.83465797,0.8635567
0.9880108010801079,0.9836543654365435,0.9816861686168615,0.5727692769276927,0.7977677767776776,0.6118931893189319,0.8436642,0.86162686
0.9828742874287427,0.9893549354935492,0.9855625562556255,0.6388478847884788,0.7605760576057605,0.629018901890189,0.83365774,0.8613155
0.9922592259225922,0.9866426642664266,0.9908070807080707,0.679087908790879,0.7185718571857185,0.6313591359135914,0.8166502,0.8396456
0.9802460246024602,0.9923912391239122,0.9897629762976297,0.6986018601860186,0.6103450345034503,0.7283408340834082,0.8259962,0.8554683
0.9901950195019501,0.9850585058505849,0.9903990399039903,0.7266366636663666,0.633087308730873,0.7516711671167116,0.83965933,0.86703724
0.9917191719171915,0.9869426942694268,0.9789858985898588,0.7032103210321032,0.7093909390939094,0.7144554455445544,0.8158281,0.8354153
0.9859225922592257,0.9812541254125411,0.9876867686768676,0.5288088808880888,0.7283048304830483,0.6907290729072906,0.8400661,0.8577118
0.9882748274827483,0.9883948394839482,0.9891509150915091,0.6900570057005699,0.6411161116111611,0.7960036003600359,0.8267709,0.8588669
0.9898829882988298,0.9868586858685867,0.9882148214821481,0.5827422742274226,0.6900450045004499,0.5877827782778277,0.83608043,0.86267436
0.9906390639063906,0.9888268826882687,0.9896789678967896,0.6873087308730872,0.6829762976297629,0.689084908490849,0.8526475,0.87336916
0.9891629162916291,0.9842304230423041,0.9864146414641464,0.6482928292829282,0.7155715571557156,0.5942754275427542,0.8186354,0.84424
0.9867146714671465,0.9896909690969096,0.9859825982598259,0.6098049804980497,0.6764236423642364,0.6236183618361835,0.83562994,0.8662846
