mu_sigmasq,beta_sigmasq,sigma_mu_x,mu_a,sigma_a,w0,w1,w2,sigma_w0,sigma_w1,sigma_w2,mu_sigmasq_var,beta_sigmasq_var,mu_a_var,sigma_a_var,w0_var,w1_var,w2_var,sigma_w0_var,sigma_w1_var,sigma_w2_var,posterior_q25_mu_sigmasq,posterior_q975_mu_sigmasq,posterior_q25_beta_sigmasq,posterior_q975_beta_sigmasq,posterior_q25_sigma_mu_x,posterior_q975_sigma_mu_x,posterior_q25_mu_a,posterior_q975_mu_a,posterior_q25_sigma_a,posterior_q975_sigma_a,posterior_q25_w0,posterior_q975_w0,posterior_q25_w1,posterior_q975_w1,posterior_q25_w2,posterior_q975_w2,posterior_q25_sigma_w0,posterior_q975_sigma_w0,posterior_q25_sigma_w1,posterior_q975_sigma_w1,posterior_q25_sigma_w2,posterior_q975_sigma_w2,mean_subject_true_a,sd_subject_true_a,mean_subject_true_w0,mean_subject_true_w1,mean_subject_true_w2,sd_subject_true_w0,sd_subject_true_w1,sd_subject_true_w2,num_trials,num_subjects
0.21598232,0.3665126,0.5318224,0.9773916,0.028685775,0.15968724,0.17643128,0.07870157,0.8594748,1.0812801,1.0382639,0.0009951639,0.0075383056,6.801427e-05,4.532163e-05,0.014771073,0.026132148,0.02095261,0.00838246,0.013416484,0.012233,0.1694168008863926,0.2924134060740471,0.2249951783567667,0.5757140547037124,0.41978232115507125,0.6778419226408005,0.9644426539540291,0.993531446158886,0.01750501892529428,0.04264565436169505,-0.0839766651391983,0.4074140161275864,-0.1549966864287853,0.5145769163966178,-0.18669690154492855,0.3761681728065014,0.7062715634703636,1.0563424080610275,0.8844838976860047,1.3375328570604323,0.8490985751152038,1.2842179030179977,0.964682,0.021659989,0.15197153,0.16581047,0.0722789,0.8194373,1.0440185,1.0090793,2500,50
0.19447303,0.40343878,0.48946732,0.9676436,0.030364849,0.0008359667,0.30500326,0.11264509,0.9363133,1.1631653,1.0327148,0.0006997675,0.013276047,8.66515e-05,7.461611e-05,0.016701767,0.02988303,0.021652395,0.009130919,0.01396206,0.011810012,0.15380609668791295,0.25406245440244674,0.21886915080249308,0.66393763422966,0.38950816094875335,0.6263346761465073,0.9541737481951713,0.9908618837594986,0.018003563536331056,0.050888750981539485,-0.24006398022174835,0.2675893634557721,-0.02455240041017532,0.6444154590368271,-0.17546549625694752,0.39554215297102924,0.7646192565560341,1.1422988235950469,0.9578059658408165,1.4151349872350691,0.8507750526070594,1.2838962346315383,0.9599821,0.020842217,-0.00011423349,0.3025248,0.10586284,0.908154,1.1371104,0.9908283,2500,50
0.19980074,0.63308746,0.47216082,0.9735308,0.02413192,-0.029989386,0.46975794,-0.06665677,0.788488,0.87506235,1.0914437,0.00050177606,0.019813452,4.7207675e-05,3.3290857e-05,0.013470222,0.0150384605,0.023786718,0.0072136302,0.008051366,0.012414225,0.1626966804265976,0.25081358551979066,0.388669740408659,0.9289325460791586,0.3703249506652355,0.5849434047937393,0.962729386985302,0.9893895447254181,0.015219902480021119,0.037448143027722834,-0.25715597346425056,0.20666343942284582,0.23378853276371955,0.7096974194049834,-0.38116362169384954,0.24740746058523647,0.6479975864291191,0.9827230125665665,0.7233601197600364,1.0636615753173828,0.8940680503845215,1.3360321730375289,0.96848875,0.017252885,-0.02397906,0.47091314,-0.055539235,0.7526225,0.82596296,1.03982,2500,50
0.20421161,0.41467375,0.5193314,0.9699331,0.015711531,-0.06039888,0.31396955,0.08930231,0.9225838,0.9835058,1.1102176,0.0007902832,0.011754122,1.5933945e-05,1.2039147e-05,0.017570542,0.018946296,0.02408888,0.008831024,0.011051077,0.012874741,0.160981872305274,0.27240640595555304,0.23109472095966338,0.6561471194028854,0.4141643151640892,0.6449447855353355,0.9629214212298394,0.979119847714901,0.010634376108646393,0.024675096850842234,-0.32869131565093995,0.1924622222781181,0.027948304265737547,0.5676498442888259,-0.2228876143693924,0.39068151414394375,0.7635818049311638,1.1263596802949905,0.8083315640687943,1.2295184403657913,0.9101032257080078,1.3548532485961915,0.967588,0.017621187,-0.031485595,0.3117343,0.08892397,0.8711161,0.9393604,1.0617366,2500,50
0.24238206,0.55876714,0.47580597,0.97257376,0.023286603,0.016164439,-0.006858413,0.008243183,1.1913283,1.2997662,1.0820208,0.0009883664,0.018154912,5.2510368e-05,3.749248e-05,0.027054181,0.035158433,0.024618704,0.014460855,0.017773539,0.01323884,0.195941074565053,0.3206949755549431,0.3425009556114674,0.8511887982487678,0.37243105098605156,0.6022136315703391,0.9625930666923523,0.9901108026504517,0.014246087172068655,0.03683702563866973,-0.305267296731472,0.3374163597822189,-0.3810322187840939,0.34966841861605635,-0.29884004443883894,0.3025902569293975,0.9839309900999069,1.4491316020488738,1.0722929060459137,1.5876545578241348,0.879838527739048,1.3308373749256133,0.9697738,0.017183945,0.027994594,0.0032139681,-0.0009923982,1.1149558,1.2298684,1.0277022,2500,50
0.19386193,0.56462824,0.55897,0.9733601,0.026278371,0.22923124,0.020280635,-0.543903,0.81583995,0.9790036,0.94624496,0.00047406706,0.017659925,6.4305335e-05,4.375273e-05,0.014041985,0.019485898,0.018664181,0.007392126,0.010846778,0.010207926,0.16095728650689126,0.24315725453197956,0.33537942692637446,0.8535409241914749,0.4379100866615772,0.7008075684309005,0.9616179600358009,0.9924123793840408,0.016505190962925555,0.041188481543213126,-0.0034700121730566005,0.45746374949812885,-0.2584884040057659,0.301107332855463,-0.8096508502960205,-0.27448913156986254,0.6594877362251281,0.9851920425891876,0.8010677829384804,1.2121664345264433,0.7821953535079956,1.1715630829334258,0.96515626,0.020045659,0.22035158,0.037710276,-0.5456514,0.8005673,0.9237811,0.9139846,2500,50
0.21172148,0.38942927,0.58592725,0.97843313,0.02786598,-0.18859139,0.14134368,-0.08852312,0.9640018,1.1729146,0.90617615,0.00095206354,0.008160048,7.490074e-05,4.3332388e-05,0.019850327,0.027217038,0.017501961,0.010030671,0.015442975,0.0090439655,0.1661675650626421,0.28239170014858245,0.2509031269699335,0.5907759800553322,0.46345052421092986,0.7428271725773812,0.9641505718231201,0.9940095856785774,0.016274548321962356,0.04061010349541903,-0.47386232390999794,0.09302053786814207,-0.18201430179178713,0.4584282130002975,-0.35552397593855856,0.16409684233367436,0.7984453544020653,1.2008327186107635,0.9627104476094246,1.4186038345098493,0.7377706319093704,1.1078428745269775,0.9688841,0.017459873,-0.19479111,0.110634595,-0.08103389,0.9245177,1.0992924,0.86857617,2500,50
0.22663493,0.6143743,0.5108457,0.97093624,0.034147307,0.04041701,0.25053814,0.05790491,1.1354294,1.0085723,1.072386,0.0006481474,0.020268057,0.00010863637,6.7470435e-05,0.027220199,0.019872239,0.023519373,0.014006485,0.011253684,0.012664879,0.18507336042821407,0.28589394614100455,0.3719177320599556,0.9186066314578055,0.40433418080210687,0.6396253168582916,0.9551822349429131,0.9930222690105438,0.020457748975604772,0.05122599471360444,-0.27966365218162537,0.35253013148903833,-0.029421749711036678,0.5376352325081825,-0.24913485534489155,0.35499854311347,0.9234024479985237,1.3876650959253312,0.826294669508934,1.2372381299734114,0.8627298220992088,1.3144167691469193,0.9605879,0.022728441,0.042036366,0.24129266,0.05784538,1.1001983,0.97076285,1.0285459,2500,50
0.19520128,0.41451743,0.51514184,0.97104496,0.025280995,0.2793194,0.073276095,-0.11967548,0.8506934,0.865608,1.0480213,0.00056575943,0.008222605,5.5900062e-05,4.0242594e-05,0.015489936,0.01609222,0.022616645,0.007801478,0.0077398266,0.01295901,0.1581490535289049,0.24344503171741963,0.25784616097807883,0.6084042385220527,0.40826141834259033,0.6538163885474205,0.9597733929753304,0.9889127627015114,0.015798544231802224,0.04016660060733557,0.03241747245192528,0.5223891004920005,-0.17990453876554965,0.3091310411691665,-0.4161314457654953,0.16006947197020047,0.7023940339684487,1.0535350024700165,0.7140441760420799,1.0634153723716735,0.8562539622187615,1.3035601496696472,0.96320933,0.023241041,0.2833698,0.073896,-0.10312191,0.8236402,0.84437597,0.9981428,2500,50
0.23750548,0.5952715,0.5298953,0.9704018,0.02390865,0.19355185,0.23700105,-0.06704908,0.9586839,0.9386237,1.1765246,0.0007588252,0.018577158,4.7029665e-05,3.1980966e-05,0.01745212,0.018131778,0.029724235,0.01054956,0.009289018,0.01507704,0.1947731513530016,0.29929033368825914,0.36499944552779195,0.9123784765601157,0.4185242787003517,0.6666970536112785,0.9604112640023231,0.9867207840085029,0.015451266965828835,0.03703267462551593,-0.07411228641867636,0.44905470013618465,-0.01931376382708549,0.5035990446805952,-0.394730719178915,0.2723314128816128,0.7858354195952415,1.1836765646934508,0.771569910645485,1.1558093130588531,0.9590976759791374,1.441660127043724,0.96706724,0.01838115,0.16735996,0.24024847,-0.06904037,0.9337798,0.8993831,1.1157764,2500,50
0.19408041,0.431688,0.5222843,0.96983165,0.020017616,0.029543865,0.23259304,-0.39509505,1.2089365,1.2593992,0.93241507,0.00062321645,0.011924687,3.3935354e-05,2.43462e-05,0.030802554,0.0292283,0.018580189,0.01674131,0.018342359,0.009017339,0.1557722095400095,0.25031211599707603,0.247125031799078,0.6743764579296112,0.41012040674686434,0.6543958321213722,0.9609701201319695,0.9850577786564827,0.012437787908129393,0.031420942489057774,-0.31685782223939896,0.38273321762681006,-0.10287061445415019,0.56200954914093,-0.6802712053060531,-0.14720009490847588,0.9896894574165345,1.5089296460151673,1.0334150165319442,1.5500433027744294,0.7601890206336975,1.1342215985059738,0.9679068,0.019132629,0.03567638,0.23416413,-0.3981134,1.1493294,1.2295269,0.8766305,2500,50
0.23458113,0.4786789,0.44936877,0.971856,0.020723568,-0.0046796086,0.33169025,-0.07177111,1.0088751,0.97046083,0.97400224,0.00104319,0.0123313265,3.582619e-05,2.1274263e-05,0.020691376,0.018385395,0.017284038,0.010930596,0.0098340325,0.010064126,0.1869226086884737,0.3117813274264335,0.2932369478046894,0.7167104721069336,0.3512651190161705,0.5670951336622237,0.9633277431130409,0.9895871251821518,0.013701309124007821,0.032270082924515005,-0.27991895452141763,0.28468708917498586,0.059257981181144725,0.5780438557267189,-0.327363084256649,0.17225535362958908,0.8339244693517684,1.2504616916179656,0.801145987212658,1.1871694445610046,0.7939228519797326,1.1923681616783142,0.9688321,0.018526956,0.009732046,0.3469916,-0.056081828,0.96334517,0.92756164,0.9325195,2500,50
0.20996052,0.38233757,0.55711234,0.9803749,0.033158902,0.12706484,0.17654762,-0.09925043,0.8356686,0.8348472,1.0049057,0.00091605785,0.009543786,7.3838775e-05,3.372039e-05,0.013980457,0.013774587,0.020146519,0.007196468,0.007022175,0.011185845,0.16535150967538356,0.2801173336803913,0.22682721503078937,0.6021515041589737,0.43771125078201295,0.7019631147384643,0.9642031773924827,0.9942192882299423,0.02265008743852377,0.044624256901443005,-0.11717114057391882,0.346650432050228,-0.057828187569975854,0.4163521483540535,-0.37780671045184133,0.17341568246483802,0.6905740156769753,1.015415796637535,0.6941637828946113,1.026269692182541,0.8174194261431694,1.2236523836851119,0.9674296,0.019409748,0.15429024,0.1748626,-0.09670917,0.8221243,0.81588596,0.99307,2500,50
0.18729211,0.4475492,0.44213957,0.9821573,0.026723325,-0.16108637,0.46779066,-0.1798605,1.082608,0.9549008,1.0055037,0.0006013092,0.009757812,5.096716e-05,2.7562017e-05,0.02656812,0.018784955,0.0215836,0.013438928,0.009486125,0.00977411,0.14854958653450012,0.24301805011928082,0.27790512815117835,0.6610057473182678,0.35448265746235846,0.555521622300148,0.9686020851135254,0.9941932514309884,0.017435336811468007,0.03740369929000735,-0.47844007089734075,0.15598723031580441,0.19967188760638238,0.7378562718629836,-0.45959917902946473,0.10268847830593585,0.882995855808258,1.333714774250984,0.7873500987887383,1.1656944096088409,0.8361286133527756,1.2166939347982406,0.9694899,0.017647954,-0.16326968,0.46561277,-0.20031704,1.013017,0.93047184,1.0032936,2500,50
0.22291447,0.38258198,0.6067153,0.9834592,0.030207578,0.065229595,0.3171789,-0.26265815,1.1863283,1.0097678,1.061566,0.0010990781,0.006909961,5.310689e-05,3.0196981e-05,0.0271249,0.021081345,0.02261977,0.015496854,0.012004246,0.011737377,0.17490141317248345,0.3053487718105316,0.2405946549028158,0.5760960102081298,0.4816196791827679,0.7586873963475227,0.9694814532995224,0.994448633491993,0.020416359836235642,0.040605244692415,-0.2613920092582703,0.37310880869626983,0.035972429811954504,0.613677978515625,-0.5397001937031746,0.03812366724014281,0.9786843106150627,1.4573476940393446,0.8237716987729072,1.2675569534301758,0.8701591268181801,1.288367825746536,0.9697482,0.020887662,0.06719885,0.3161741,-0.27211535,1.1587135,0.979264,1.0389885,2500,50
0.21162437,0.5996964,0.5357097,0.9719239,0.013891696,0.1992221,0.15638955,-0.2858281,1.1132174,0.947781,0.9716963,0.0005558042,0.019699406,1.6189404e-05,1.4664334e-05,0.026210781,0.017998697,0.018209085,0.012755658,0.009148832,0.010363719,0.17496367432177068,0.26530598104000086,0.37059250697493556,0.913810881972313,0.42354032024741173,0.6836599603295326,0.9670610219240189,0.9835560336709023,0.009154967800714075,0.024961185967549676,-0.12442764565348624,0.5144195526838302,-0.11677620522677898,0.40901656299829475,-0.5398823007941246,-0.0080506786704064,0.9241078123450279,1.3531667828559875,0.7810688793659211,1.1526952296495436,0.8009662866592407,1.2154919177293777,0.97236204,0.016125795,0.19325,0.15419437,-0.27875927,1.0693166,0.90887105,0.95497763,2500,50
0.19653846,0.46072102,0.48645824,0.9742961,0.020174043,-0.055391133,0.016804753,0.02581455,1.0337054,0.990519,1.1766683,0.000590482,0.010620231,3.5645426e-05,2.9514988e-05,0.02148709,0.019712826,0.02964894,0.011795764,0.010793235,0.014277259,0.15747197419404985,0.2525521025061607,0.2980648703873158,0.6828415289521217,0.3882660768926144,0.6114712864160537,0.9656644493341446,0.9885734096169472,0.011352515616454183,0.031552406027913094,-0.3555530644953251,0.22676068693399426,-0.2609904408454895,0.2779379360377788,-0.29830019623041154,0.3520596049726009,0.8306176409125328,1.275414553284645,0.8048537358641624,1.217112249135971,0.9611092999577522,1.4268436878919601,0.96989226,0.018161593,-0.052959193,0.018083315,0.035370782,0.98548245,0.9657943,1.1412314,2500,50
0.20839131,0.51957375,0.4544033,0.97609824,0.032154478,0.13553005,0.22145988,-0.1594289,1.0453358,0.9429344,1.1098346,0.00057632447,0.014298959,8.176439e-05,4.0692557e-05,0.02312653,0.018709218,0.024399668,0.011848524,0.010711484,0.014137435,0.16990644447505474,0.2664113104343414,0.31831224635243416,0.7837541446089743,0.3620350852608681,0.5673120751976967,0.9608550205826759,0.9937388584017753,0.02097714333795011,0.04530499335378408,-0.15783078297972677,0.45153420716524123,-0.03780433014035225,0.4905251964926719,-0.4565483994781971,0.1749398406594991,0.8653929308056831,1.2925407260656356,0.7646857589483261,1.1753547936677933,0.9077318474650383,1.3607274115085601,0.96322936,0.024916288,0.12510435,0.2235308,-0.16936958,0.98663336,0.9228008,1.0581633,2500,50
0.2032881,0.7397096,0.47352237,0.972185,0.034648377,0.043752387,0.2966238,-0.27541697,0.955252,1.1306478,1.1533775,0.00036087277,0.02764126,0.0001083987,7.1553775e-05,0.019515157,0.024714401,0.026050461,0.009704089,0.014011692,0.014185451,0.17133201733231546,0.24388735331594943,0.4533699668943882,1.0945909649133683,0.3760832197964191,0.596634627878666,0.9550810799002647,0.9921581313014031,0.020390541478991508,0.05206867223605513,-0.22482671476900576,0.31179052963852877,-0.004113891720771788,0.6010264948010443,-0.5817599594593048,0.053186119347810486,0.7946779057383537,1.1722800552845,0.9195222169160843,1.382537230849266,0.9544181779026986,1.4168951719999314,0.95884186,0.023298882,0.039980546,0.2651502,-0.2819142,0.9140264,1.076751,1.117018,2500,50
0.22444479,0.47157443,0.54967546,0.9837713,0.033211175,0.012393528,0.22312821,-0.13238768,0.9887251,0.9707709,1.2333131,0.0009666708,0.015124084,5.8554313e-05,3.6053258e-05,0.020463888,0.018538589,0.029888425,0.011070451,0.0107157,0.017025119,0.1788024850189686,0.3005085490643978,0.2706705488264561,0.7606706291437147,0.4294346310198307,0.696104022860527,0.9669411420822144,0.9946484178304672,0.022000627545639872,0.04547268729656934,-0.26896449625492097,0.2837922640144825,-0.05111176110804081,0.4792861379683018,-0.45340768098831175,0.19850777089595792,0.8090253710746765,1.218761682510376,0.8030335128307342,1.2012198150157927,1.0127298384904861,1.5223446339368818,0.96903706,0.018590149,0.01325283,0.23460872,-0.1260016,0.9440862,0.9439884,1.148716,2500,50
0.19291233,0.52975065,0.45810896,0.9736119,0.023885176,0.23883061,0.19421966,0.13333915,1.0248847,1.0056503,0.9268449,0.00048816248,0.021310154,6.2548876e-05,4.0604413e-05,0.020275181,0.021038877,0.01812798,0.011110968,0.011017463,0.008959881,0.1577935501933098,0.24504039995372295,0.2998702734708786,0.8515399679541585,0.35757737085223196,0.5811006128787994,0.9624897167086601,0.9930352091789245,0.014486481971107423,0.03841488249599933,-0.0587191455066204,0.5156574547290801,-0.09580232687294482,0.48687473759055133,-0.13574791327118874,0.3915782041847705,0.8359253093600273,1.2545758724212646,0.8212332010269165,1.2217104226350783,0.7603195577859878,1.117217582464218,0.96428174,0.017625436,0.23893097,0.18656658,0.14657782,1.018045,0.9504156,0.8831276,2500,50
0.2127173,0.3892062,0.6277943,0.9790678,0.03732236,-0.07712358,0.036647663,0.028046086,1.0885496,1.0549489,0.934097,0.00095730054,0.0076255323,9.583138e-05,5.082764e-05,0.025530996,0.022040209,0.017039193,0.0136710415,0.011907511,0.008482573,0.16571758799254893,0.2905531570315361,0.24512912072241305,0.5894364774227142,0.502168920636177,0.7932028785347938,0.9619465351104737,0.9942961499094963,0.024322133557870985,0.050263770110905166,-0.4014692038297653,0.21596470065414905,-0.23046852089464664,0.3367978207767009,-0.2203954566270113,0.27115843519568417,0.8997097060084343,1.3516593575477598,0.8749873638153076,1.298258790373802,0.7846548557281494,1.1294395238161086,0.9624916,0.023279453,-0.07752545,0.043932047,0.020827608,1.0441984,1.0281581,0.8987691,2500,50
0.19974254,0.50746506,0.499178,0.9770497,0.036055543,-0.09384548,0.12218099,-0.2156911,0.9369217,1.0228713,1.0166457,0.0006119663,0.014120788,0.00010212008,4.7557594e-05,0.018198838,0.021862939,0.02124994,0.009398195,0.010851021,0.011146261,0.16276821494102478,0.2583505481481552,0.3129355743527412,0.7771973609924316,0.3892274335026741,0.6315903410315513,0.9597939312458038,0.9944443553686142,0.024275434808805584,0.049382732063531866,-0.34798360988497734,0.1747789919376373,-0.17928908951580524,0.403070966899395,-0.4950560361146927,0.08017479293048378,0.7718948319554328,1.1499813705682753,0.8412537053227425,1.250146460533142,0.8303017601370811,1.2350414484739303,0.9612104,0.0233657,-0.10057339,0.12256644,-0.24274127,0.9365582,0.9971402,0.98869133,2500,50
