correlation_w0,correlation_w1,correlation_w2,correlation_mu_x,correlation_a,correlation_sigmasq,mean_correlation_states,median_correlation_states
0.9888595438175269,0.9866506602641056,0.9800240096038414,0.7040096038415365,0.7110204081632653,0.697671068427371,0.8530173,0.8636055
0.9886674669867946,0.9814645858343337,0.9896278511404561,0.5745498199279712,0.7538535414165666,0.6247779111644658,0.81937385,0.84607005
0.986938775510204,0.9854021608643457,0.9768547418967586,0.6310204081632652,0.6427370948379352,0.615174069627851,0.83369535,0.8453591
0.9854981992797118,0.9866506602641056,0.98828331332533,0.6564705882352941,0.6286194477791116,0.7924609843937575,0.8246452,0.8588447
0.9789675870348139,0.9879951980792315,0.9820408163265306,0.6980552220888354,0.7340696278511404,0.5550540216086435,0.81342316,0.83047795
0.9874189675870347,0.9785834333733492,0.9791596638655462,0.7095798319327731,0.7873709483793517,0.6325570228091236,0.83552647,0.8584914
0.9784873949579831,0.9883793517406962,0.9884753901560623,0.6142136854741896,0.5667707082833132,0.6941176470588235,0.826913,0.83795285
0.9880912364945978,0.9918367346938775,0.9824249699879951,0.6799039615846338,0.6952701080432173,0.7006482593037214,0.8225834,0.8546724
0.9888595438175269,0.9852100840336133,0.9799279711884753,0.7248499399759903,0.6405282112845139,0.5945258103241297,0.81292504,0.81519437
0.9797358943577431,0.9863625450180071,0.9827130852340936,0.5637935174069627,0.6396638655462185,0.5394957983193277,0.83281636,0.84572756
0.9877070828331332,0.9898199279711885,0.9844417767106842,0.5943337334933974,0.6619447779111645,0.727250900360144,0.8389392,0.8774755
0.9866506602641056,0.9775270108043217,0.9835774309723888,0.7233133253301319,0.6398559423769506,0.6755822328931572,0.8399789,0.86669254
0.9910684273709482,0.9884753901560623,0.9831932773109243,0.5451620648259303,0.6892196878751501,0.6038415366146458,0.83198494,0.8570435
0.9894357743097237,0.9825210084033614,0.9841536614645856,0.5291236494597839,0.7437695078031212,0.6917166866746699,0.85273623,0.88404727
0.9836734693877551,0.9814645858343337,0.9906842737094838,0.6422569027611044,0.6216086434573829,0.6079711884753901,0.83524066,0.8443914
0.9748379351740697,0.9839615846338534,0.9910684273709482,0.6811524609843937,0.7831452581032412,0.7260024009603842,0.8336221,0.85127795
0.9841536614645856,0.9845378151260503,0.9794477791116446,0.60921968787515,0.8325090036014406,0.7602881152460984,0.826112,0.8621419
0.9922208883553421,0.9917406962785112,0.9851140456182472,0.6036494597839136,0.65906362545018,0.7165906362545018,0.8472408,0.87830347
0.975798319327731,0.9834813925570227,0.9791596638655462,0.7362785114045618,0.6191116446578632,0.7359903961584634,0.8209038,0.8465854
0.9757022809123649,0.9916446578631452,0.993469387755102,0.6617527010804322,0.7299399759903961,0.6736614645858343,0.8337095,0.86059344
0.9848259303721489,0.9832893157262904,0.9833853541416566,0.7007442977190875,0.803985594237695,0.6744297719087635,0.83281034,0.8412317
0.9865546218487395,0.9857863145258102,0.9859783913565426,0.6872989195678271,0.7074669867947178,0.6670348139255702,0.82228637,0.85475934
0.9796398559423769,0.9888595438175269,0.9923169267707082,0.5563985594237695,0.687202881152461,0.6375510204081631,0.8126278,0.8430399
0.9770468187274909,0.9891476590636255,0.98031212484994,0.5747418967587034,0.7261944777911163,0.6792316926770707,0.8302,0.8568027
0.9792557022809123,0.9797358943577431,0.9780072028811524,0.5274909963985595,0.8013925570228091,0.5632172869147659,0.8420515,0.87578404
0.9868427370948378,0.9760864345738295,0.9863625450180071,0.6774069627851139,0.8023529411764706,0.7406962785114046,0.82131064,0.840581
