correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.7041829521829522,0.6675547,0.9611305,0.953439,0.07085304,0.107023984,0.17737187,0.39435884
0.6466667026667027,0.56055623,0.93115824,0.94037104,0.102121845,0.120661534,0.040762052,0.25682235
0.8422224622224622,0.67294085,0.95995235,0.95354056,0.1314148,0.21120769,-0.6910442,-1.003665
0.7537850737850739,0.5901353,0.9561979,0.9472114,0.08041293,0.09599847,0.92426217,0.7736151
0.9355344235344236,0.8128347,0.9751533,0.9811873,0.20043157,0.13453428,0.8757046,0.60241205
0.7121202881202882,0.60269284,0.932136,0.95432717,0.10233722,0.088563375,-0.14911726,-0.3999543
0.8792928152928154,0.54108346,0.9683527,0.96473026,0.06369313,0.09943951,0.39510047,0.22283946
0.9356615516615517,0.8862716,0.9872458,0.9774121,0.21193163,0.24913321,-0.21406764,0.09711666
0.6717624477624479,0.6105325,0.92279685,0.9461433,0.07826912,0.102881365,-0.031697787,-0.15232117
0.7227119307119307,0.7638638,0.93256086,0.9496665,0.160125,0.12578289,-0.03551748,-0.30046844
0.8157022197022198,0.5254358,0.9558992,0.9422734,0.08348831,0.103013985,-0.46249187,-0.22555098
0.8204265884265884,0.6436423,0.9470106,0.9494701,0.12201212,0.1297231,0.33586124,0.5728799
0.9373979653979655,0.7484346,0.9865268,0.9734168,0.13874981,0.28758016,-0.06461232,-0.28539902
0.915082671082671,1.1100421,0.98462296,0.96230835,0.48608705,0.60508597,-0.8772522,-0.20732635
0.8097973617973618,0.6667936,0.9545666,0.95408887,0.13624984,0.1639415,0.24977958,0.42346367
0.8131863451863451,0.9011423,0.9604785,0.94651705,0.26784047,0.32270405,-0.5016184,-0.6477903
0.7700360300360302,0.59100777,0.95026714,0.9588523,0.093959175,0.08850211,-0.35504133,-0.3508218
0.8204973884973885,0.6231737,0.9369267,0.9373931,0.15919317,0.18030658,0.0056986813,0.052147694
0.6816173256173257,0.87404114,0.9363535,0.954553,0.22008368,0.13311706,-1.0679272,-0.79412395
0.8546948066948068,0.76249355,0.9862433,0.95881784,0.15343107,0.20263259,0.64781797,0.84052914
0.8130826530826533,0.6033797,0.95904994,0.9542808,0.07544837,0.13112025,-0.22193277,0.10140435
0.7029729189729189,0.61855793,0.9201084,0.954544,0.10583509,0.095768824,-0.34900257,-0.07656433
0.8696778296778298,0.67258596,0.9746619,0.96751606,0.13707659,0.17576474,0.5693308,0.47979137
0.8540164820164821,0.7395138,0.96692616,0.96532094,0.14736347,0.12629963,-0.0782879,-0.3325368
0.8543326583326585,0.9613085,0.9465095,0.9411442,0.40443906,0.5361564,-0.29934466,-0.31842446
0.8092808692808693,0.8859624,0.90794146,0.94460195,0.36533302,0.28172302,0.096972,0.28861013
0.8475866355866356,0.7577514,0.9924448,0.9647453,0.12993649,0.1421151,0.20584643,0.65459305
0.9403924003924004,1.0968131,0.9926659,0.9844006,0.16614152,0.29169747,0.24996307,-0.19174223
0.7545383145383145,0.60165447,0.93885636,0.93874407,0.109778896,0.12104002,0.33283105,0.36135975
0.927953787953788,1.1042742,0.9638623,0.9665542,0.55447876,0.5511279,-0.55915016,-0.33391556
0.8604813804813805,0.71632683,0.9627608,0.9482397,0.16337553,0.31553537,0.77937675,0.71628183
0.876935016935017,0.6362781,0.9660274,0.9567553,0.12645754,0.17894849,-0.47749168,-0.20652983
0.893025353025353,0.51307476,0.9824252,0.96332175,0.043929864,0.124334626,0.05832234,-0.2675042
0.8227614427614428,0.73770267,0.97038144,0.9563239,0.15734655,0.21445759,-0.094119236,-0.15103754
0.9302403422403425,0.75223505,0.97984475,0.9850311,0.10221573,0.17255026,0.6708253,0.40931222
0.694868686868687,0.5918944,0.94462013,0.94497275,0.07996757,0.07882827,-0.95995504,-0.59173
0.7762240965527689,0.7442488,0.98325396,0.96540874,0.10661639,0.08680192,0.53646,-0.18910517
0.8154469314469316,0.7168983,0.96477896,0.9533167,0.10766228,0.16160184,0.08954643,0.22632858
0.893112017112017,0.76890755,0.9502583,0.9656664,0.22584848,0.21528685,0.31756103,0.17484656
0.788878628878629,0.6579114,0.9467816,0.9515724,0.14046979,0.11869027,0.25213155,0.01373165
0.8896097056097055,0.82640505,0.97342175,0.97457546,0.21461274,0.18555449,-0.026728095,-0.34836754
0.8075170115170115,0.76080304,0.9409366,0.9463437,0.17962547,0.2264275,0.7104656,0.7555495
0.8213141213141213,1.0505562,0.9291382,0.9483159,0.42566952,0.251356,0.87132734,0.96754944
0.8463210903210903,0.63716084,0.9801898,0.974986,0.09377436,0.10338366,-0.31311,-0.23403715
0.84800648000648,0.97816795,0.99063575,0.98273224,0.21549402,0.21139264,0.45878112,1.0445597
0.8802860922860922,0.93432003,0.95602185,0.9613243,0.3077702,0.31805238,1.0125535,0.77508473
0.8414664734664735,0.7783188,0.9762438,0.95265925,0.18750179,0.20167455,-0.33626056,-0.53001565
0.8109964509964511,0.65600014,0.95583665,0.96189326,0.14912744,0.116046414,0.5541116,0.684418
0.7979998019998019,0.7893981,0.94179267,0.9443399,0.17136005,0.19326016,-0.21401866,-0.13135006
0.8547654267654269,0.610499,0.97129035,0.96315676,0.0842709,0.112070516,0.17935324,-0.05736898
0.8495745935745936,0.60513765,0.9751945,0.95852566,0.09848594,0.14537081,-0.12735234,0.0837265
0.8772639732639733,0.6005933,0.967562,0.9639053,0.07262571,0.14373685,0.052438397,0.20684569
0.8020863700863701,0.87413436,0.9228234,0.95388997,0.30023518,0.15379064,-0.6186461,-0.46146968
0.9336870576870578,0.8560992,0.9798257,0.97777057,0.2212032,0.2678224,-0.3348652,-0.22975266
0.8947882267882268,0.72681886,0.98337346,0.97270346,0.1435217,0.15163337,0.29432687,0.122236416
0.6947432507432508,0.6863268,0.9423335,0.92398,0.12162848,0.15335229,0.12173692,-0.13541794
0.8762964122964124,0.7480764,0.9668351,0.9655684,0.1836623,0.15527932,0.19334419,0.29717678
0.7261989061989063,0.65689,0.9325231,0.9631009,0.13252874,0.06974851,1.1074411,0.8209341
0.7824727104727105,0.9694415,0.9082826,0.9452441,0.42190465,0.27441877,0.94725657,0.8017923
0.8115592635592637,0.85779476,0.9531788,0.9456619,0.23937507,0.2428519,0.54861647,0.3244285
0.8648171888171888,0.8152565,0.96184295,0.9664899,0.23169358,0.20297283,-0.44201306,-0.017793078
0.7197918117918118,0.51009196,0.9624956,0.93176186,0.06131891,0.08752039,0.23539725,-0.19073558
0.7197747117747118,0.5772851,0.97623384,0.9310676,0.06348583,0.118183665,0.19282536,-0.18883964
0.6336581016581017,0.7247086,0.9614423,0.9364606,0.12122505,0.12521316,0.7366967,0.7383173
0.8315385515385516,0.68929374,0.9492084,0.9534258,0.19789046,0.15014824,0.12861249,0.22053593
0.8726947886947887,0.88731223,0.9653838,0.9709297,0.1960415,0.15721634,0.38812226,0.12534994
0.7460677340677342,0.65426946,0.9831877,0.96643937,0.06137288,0.08737763,-0.04046847,-0.08936051
0.929039453039453,0.9247665,0.9844866,0.9857607,0.14330126,0.1520548,0.33388287,0.36376885
0.9276964956964956,0.5791371,0.9864927,0.9818787,0.07056443,0.088741824,-0.016117308,0.26101407
0.8895534015534017,1.0471822,0.9711609,0.9614644,0.3100181,0.32979038,-0.4600701,-0.17233409
0.9397636117636119,0.8305639,0.99258447,0.98674774,0.18822756,0.14455907,-0.15547529,-0.17898981
0.8957008637008635,0.8059449,0.9602967,0.9720261,0.24217382,0.21386077,-0.25171316,0.052526273
0.9022119022119023,0.640961,0.9835243,0.9774317,0.12652679,0.106027134,0.11236703,-0.027792854
0.9004624684624687,0.75677025,0.98472244,0.9793948,0.13086171,0.11759143,0.04357731,0.052681938
0.7686066126066127,0.5839289,0.9516821,0.9541296,0.07031743,0.07446392,-0.29676667,-0.20962097
0.6844576564576564,0.73924303,0.9220994,0.9546592,0.15637939,0.10301188,-0.79759353,-0.63802314
0.8086406206406207,0.858594,0.96223927,0.94850343,0.19308895,0.21854918,0.048905652,-0.15149488
0.9496577296577295,1.0616006,0.99484223,0.9918236,0.20053978,0.19292387,-0.15497217,-0.038740274
0.872867816867817,0.6850241,0.9729783,0.9539133,0.099998616,0.22344932,1.0332851,0.6006948
0.8305777225777227,0.7061767,0.9652176,0.95866203,0.17301315,0.14114329,0.025700783,0.28625843
0.9331156411156412,0.80029064,0.98885226,0.98076004,0.10301653,0.14975956,1.0052458,0.41043502
0.6142826182826183,0.54136777,0.9212794,0.9430533,0.07571131,0.07506769,-0.7290641,-0.7483087
0.7904904704904705,0.52798676,0.9537906,0.9489916,0.07689827,0.09637543,0.09024412,-0.021060003
0.7997427557427558,0.68907726,0.9242814,0.9528151,0.18853274,0.15366957,1.2351696,0.8374334
0.8859441819441819,0.70588964,0.976094,0.9785818,0.127373,0.11571337,-0.7416328,-0.19110133
0.8807641247641247,0.66892153,0.9617558,0.9722494,0.15018298,0.16714564,0.17742532,0.0005962272
0.9342000582000582,0.90290534,0.98833716,0.98424983,0.23688668,0.22385667,-0.05790395,0.2063384
0.8841247521247523,0.8444077,0.98964775,0.9853516,0.1371361,0.13389759,-0.15216799,0.05877795
