correlation_w0,correlation_w1,correlation_w2,correlation_mu_x,correlation_a,correlation_sigmasq,mean_correlation_states,median_correlation_states
0.9868731718292958,0.9900532513312835,0.9876921923048078,0.6306967674191855,0.7655066376659417,0.7125778144453613,0.8318901,0.8561709
0.9890767269181732,0.9888667216680418,0.9880327008175206,0.6737088427210682,0.65073576839421,0.6985104627615691,0.8216002,0.83861274
0.9907297682442062,0.9886267156678917,0.9883312082802072,0.6519297982449562,0.7243801095027377,0.7015060376509413,0.8284036,0.8549998
0.9882097052426311,0.989705242631066,0.9868791719792996,0.6116642916072903,0.7449786244656118,0.6678946973674342,0.82075334,0.8457424
0.9886882172054302,0.9883492087302184,0.9866856671416787,0.5992124803120078,0.727348683717093,0.7346268656716419,0.8279202,0.84696555
0.9869991749793745,0.9889612240306009,0.9811190279756996,0.7123303082577066,0.702287820553496,0.6038340958523964,0.8268769,0.8485996
0.9895912397809946,0.9911482787069678,0.9889882247056178,0.6397629940748518,0.7081782044551116,0.6640711017775446,0.82033765,0.8407769
0.9891922298057453,0.9893197329933251,0.9899917497937449,0.631284782119553,0.7011685292132304,0.6942593564839122,0.8212069,0.84917796
0.9892432310807772,0.9862131553288833,0.9899152478811971,0.6300307507687692,0.7027435685892147,0.6166414160354009,0.8208624,0.8350637
0.9852741318532965,0.9906382659566491,0.9906067651691293,0.5581924548113704,0.7771344697872256,0.7234845871146779,0.8246376,0.8510002
0.9884947123678094,0.9896887422185556,0.9904537613440337,0.5866841671041777,0.740315007875197,0.7215630390759771,0.82341075,0.8482449
0.9893362334058352,0.9898582464561616,0.9886402160054002,0.5412480312007801,0.6690332258306458,0.6829220730518264,0.8278297,0.84868425
0.9884737118427962,0.9856116402910075,0.9900352508812721,0.6495537388434711,0.7290452261306534,0.6318592964824121,0.8283302,0.8464224
0.987638190954774,0.9877281932048302,0.9898432460811522,0.6047686192154804,0.6928118202955075,0.6796474911872796,0.830925,0.85151935
0.9887722193054828,0.9900562514062853,0.989292732318308,0.67582389559739,0.7754503862596566,0.643507087677192,0.83514744,0.8603054
0.9889552238805972,0.9875691892297309,0.9878406960174005,0.6064756618915473,0.7132258306457664,0.6305257631440786,0.8362823,0.8546203
0.9876006900172506,0.98814370359259,0.9872226805670143,0.6619605490137255,0.7644176104402611,0.6645301132528313,0.8199158,0.8437203
0.9904747618690468,0.9887842196054902,0.9892762319057977,0.6288112202805071,0.7102257556438912,0.6111122778069453,0.8290492,0.84493303
0.9853701342533565,0.9909592739818497,0.9897307432685819,0.6583499587489687,0.6653821345533639,0.6885337133428336,0.8338697,0.85563064
0.9903622590564765,0.9891337283432088,0.9875316882922075,0.6585524638115955,0.7021180529513239,0.7025020625515639,0.83297867,0.85408175
0.9922238055951401,0.9879936998424962,0.990206255156379,0.6705257631440786,0.7191929798244957,0.702020550513763,0.8232359,0.84071755
0.9865896647416187,0.9856596414910374,0.9899647491187281,0.5796834920873023,0.6954368859221481,0.6417565439135979,0.84236753,0.85981333
0.9869796744918625,0.9882802070051753,0.9858276456911425,0.6911587789694743,0.6728028200705017,0.7448241206030152,0.8247401,0.8528327
0.9868431710792771,0.9885922148053702,0.9881107027675693,0.623102077551939,0.7058111452786321,0.6124878121953049,0.8274136,0.8484133
0.9876291907297683,0.9905992649816248,0.990567764194105,0.6841941048526214,0.712702317557939,0.7339548488712219,0.84057873,0.8656297
0.9889807245181131,0.9872091802295059,0.9869091727293183,0.6402790069751744,0.7327428185704643,0.6652426310657766,0.8227627,0.8549566
0.9870801770044252,0.9911587789694744,0.9886297157428938,0.6162454061351534,0.6746943673591841,0.7275601890047252,0.84221035,0.8657929
