correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.5054950139800558,0.7491893,0.9611305,0.9471743,0.07085304,0.16855884,0.17737187,0.3061819
0.6678489433957736,0.6221553,0.93115824,0.9383065,0.102121845,0.19792338,0.040762052,0.1851052
0.8565400981603926,0.753452,0.95995235,0.96723056,0.1314148,0.20544267,-0.6910442,-0.82801247
0.840877731510926,0.4949643,0.9561979,0.9396135,0.08041293,0.12361758,0.92426217,0.572161
0.8960271681086723,0.8863089,0.9751533,0.97970986,0.20043157,0.20866354,0.8757046,0.55342615
0.5769304357217429,0.5628082,0.932136,0.9428557,0.10233722,0.09164516,-0.14911726,-0.4063744
0.9161768807075227,0.572845,0.9683527,0.9661462,0.06369313,0.11112686,0.39510047,0.28419048
0.8696566306265224,0.8586445,0.9872458,0.9705022,0.21193163,0.25117987,-0.21406764,-0.5205221
0.8063271933087731,0.45791185,0.92279685,0.9382499,0.07826912,0.09791726,-0.031697787,-0.11469647
0.7674769899079597,0.7044378,0.93256086,0.96415424,0.160125,0.11385028,-0.03551748,-0.29003632
0.7383078492313969,0.62447894,0.9558992,0.93804336,0.08348831,0.15959089,-0.46249187,-0.0048864796
0.7616747266989067,0.6528727,0.9470106,0.9690057,0.12201212,0.13076542,0.33586124,0.4126839
0.9368077472309887,0.8668511,0.9865268,0.9794565,0.13874981,0.21493809,-0.06461232,-0.17713071
0.9103227772911092,1.166763,0.98462296,0.9728384,0.48608705,0.4588797,-0.8772522,-0.00307145
0.7904669698678795,0.66310334,0.9545666,0.9556101,0.13624984,0.17128907,0.24977958,0.47992745
0.7929011556046225,1.0206393,0.9604785,0.9711938,0.26784047,0.23107426,-0.5016184,-0.34393647
0.7746327625310501,0.75761944,0.95026714,0.9599581,0.093959175,0.130617,-0.35504133,-0.3704022
0.8263741854967419,0.65536517,0.9369267,0.94780076,0.15919317,0.17549998,0.0056986813,-0.09888991
0.7235013260053039,0.9143324,0.9363535,0.96775997,0.22008368,0.19099979,-1.0679272,-0.66957706
0.887438013752055,0.75900304,0.9862433,0.97058743,0.15343107,0.3031384,0.64781797,0.4384686
0.855561278245113,0.5839817,0.95904994,0.95162344,0.07544837,0.13182397,-0.22193277,0.1358982
0.769060900243601,0.5659902,0.9201084,0.954762,0.10583509,0.11796953,-0.34900257,0.08942794
0.8147332749330998,0.6144165,0.9746619,0.95404905,0.13707659,0.14958982,0.5693308,0.71271163
0.8142669050676201,0.7156907,0.96692616,0.960014,0.14736347,0.16407728,-0.0782879,-0.4245342
0.8829774519098076,0.87153155,0.9465095,0.94652617,0.40443906,0.50384533,-0.29934466,-0.1368725
0.8214677018708074,0.8379673,0.90794146,0.9441472,0.36533302,0.34298918,0.096972,0.12747443
0.8872097248388993,0.7950489,0.9924448,0.97877973,0.12993649,0.12761106,0.20584643,0.43214828
0.9318342553370214,0.8268923,0.9926659,0.98264545,0.16614152,0.24674192,0.24996307,-0.4391497
0.8436103824415297,0.5266587,0.93885636,0.9469875,0.109778896,0.15751752,0.33283105,0.36783397
