correlation,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq
0.9575127260509041,0.9967499,0.9917307,0.10026755,0.08367259
0.9423195132780531,0.9858449,0.99500996,0.11451437,0.06693106
0.8691657806631226,0.9819813,0.9748302,0.15179566,0.10245855
0.975120467884763,0.9982684,0.98877126,0.31518593,0.14164886
0.894817659270637,0.96763164,0.97040933,0.23958483,0.15707996
0.9340899763599054,0.9820263,0.99074155,0.11303912,0.10147303
0.9120324481297925,0.99564165,0.9854497,0.09873691,0.25099212
0.7980296881187524,0.99473786,0.9591992,0.052225996,0.09265036
0.8732622130488521,0.958712,0.9454942,0.21321794,0.15731274
0.9660086640346561,0.9978601,0.9898315,0.066323176,0.052231837
0.8531109644438578,0.9975095,0.9853873,0.088028766,0.07562745
0.9042247368989474,0.95720613,0.9730594,0.23900984,0.11953644
0.9038973755895022,0.99821806,0.9861824,0.11590549,0.11123841
0.7530449641798567,0.99054825,0.9710004,0.05823806,0.070133775
0.853187668750675,0.9886199,0.98372483,0.1707463,0.09640479
0.8061958647834591,0.99995065,0.9821362,0.12151909,0.08676777
0.6296945658909332,0.95015687,0.94727814,0.06608381,0.10417178
0.8997179028716115,0.985505,0.98478687,0.15283665,0.09284933
0.8340756243024972,0.9776689,0.97079676,0.036466688,0.07689497
0.8574664058656234,0.9973424,0.9773951,0.16556345,0.10542589
0.7550849723398894,0.97072107,0.98192024,0.0818621,0.04791645
0.8596720146880588,0.9945591,0.96961075,0.07705223,0.09776607
0.7310255481021923,0.97104573,0.96074146,0.09376728,0.049943395
0.8537726950907804,0.9662,0.9704941,0.15768701,0.2129751
0.8133898455593822,0.95971614,0.97451824,0.12647605,0.08030013
0.780000912003648,0.96383494,0.9646868,0.11823365,0.069151066
0.9539194316777267,0.9931023,0.981807,0.31903577,0.5574066
0.8257627590510361,0.95421207,0.9791993,0.09750661,0.070311785
0.886749210996844,0.97337663,0.96829104,0.1697917,0.18710475
0.9039263677054707,0.9941513,0.988487,0.1720907,0.35879406
0.9349596438385753,0.98545957,0.9761981,0.08555478,0.14573233
0.872696098784395,0.9769395,0.96014154,0.24328686,0.5007836
0.7903164412657651,0.9693082,0.96798635,0.16139616,0.13005227
0.9111566366265466,0.9985276,0.9773193,0.07703494,0.08731767
0.8846961467845872,0.98830724,0.96953124,0.07665231,0.20416638
0.7834932139728559,0.99329656,0.9734075,0.07175196,0.120761864
0.5416988707954831,0.9687107,0.955896,0.074266754,0.05520473
0.9149574838299354,0.98784107,0.97359097,0.11430058,0.42619896
0.8088688034752138,0.955315,0.9668698,0.16520773,0.14446072
0.7980145200580803,0.9761988,0.96249485,0.14657696,0.051445417
0.9415051420205681,0.96906936,0.9795869,0.17426468,0.17129026
0.7373687734750938,0.98893934,0.963716,0.07711712,0.04180759
0.7747753231012924,0.97453105,0.97060406,0.064432986,0.07540607
0.6965371221484886,0.991911,0.97686374,0.053493556,0.050361205
0.7584496897987592,0.96013635,0.9621291,0.09167819,0.12788634
0.9214619898479594,0.98256993,0.9848269,0.112742975,0.07531408
0.7563859695438782,0.9924001,0.98136544,0.08862824,0.07630348
0.8187494509978039,0.9646742,0.95778596,0.10854884,0.3740453
0.9249559238236953,0.98829573,0.9700309,0.14962253,0.4174275
0.966362425449702,0.99363446,0.9923521,0.14806592,0.11939766
0.9356778227112907,0.99512655,0.99898416,0.04562866,0.028880628
0.8609755079020316,0.9790501,0.98922145,0.049723294,0.074412316
0.9538312073248291,0.9951013,0.9916131,0.07953474,0.056714967
0.9240802083208333,0.99583083,0.98658085,0.15438935,0.29224628
0.8715465901863607,0.98343396,0.9580816,0.07764873,0.11075099
0.920192864771459,0.98788404,0.96431714,0.17057593,0.20485453
0.9599820479281916,0.99909073,0.9960682,0.07777549,0.07389343
0.892446641786567,0.9911153,0.99120015,0.07601816,0.04100552
0.8234003816015265,0.98224586,0.98246455,0.099483274,0.11691889
0.8149093396373585,0.9937968,0.98375237,0.054589085,0.020595767
0.8068879315517261,0.9749801,0.93003637,0.0825131,0.14891198
0.8817042948171792,0.98836195,0.9980827,0.25802115,0.11193158
0.9607422749690998,0.9892501,0.9970063,0.13941081,0.06609938
0.6369159876639506,0.9770549,0.9577759,0.051068533,0.06243894
0.8294368857475429,0.93155533,0.9782145,0.2350099,0.08350451
0.7244308017232068,0.9653841,0.9482413,0.108588725,0.11831658
0.9403428653714614,0.9965657,0.98761165,0.11732063,0.13603553
0.8244930579722318,0.99676573,0.97315985,0.06890899,0.031315196
0.7401150564602258,0.9822559,0.9511643,0.08779961,0.111759745
0.8125483061932247,0.9757034,0.9794624,0.19817598,0.03306443
0.759190428761715,0.9494604,0.9566113,0.20275673,0.049279224
0.9175643742574969,0.98903495,0.987181,0.20948954,0.09369239
0.7477148308593234,0.9649258,0.94817656,0.081658825,0.060975093
0.774758811035244,0.9767477,0.9535783,0.050396647,0.10446464
0.8027080748322993,0.9464315,0.9724271,0.13490745,0.15295863
0.8742372889491558,0.9904537,0.9675662,0.036872372,0.057392288
0.8203484333937336,0.9908936,0.97822857,0.05290683,0.07757203
0.5627633710534842,0.97102356,0.93356776,0.1109622,0.084687866
0.632808227232909,0.9733115,0.9694623,0.10805656,0.08754657
0.77750231000924,0.9493528,0.9537045,0.099490054,0.18883952
0.7864827619310477,0.9871928,0.96054924,0.07335622,0.048298765
0.875569198276793,0.9682534,0.97493845,0.05851377,0.07738319
0.7567202428809714,0.9473795,0.9735898,0.17977092,0.15623514
0.8569990759963039,0.9641187,0.9694501,0.08102432,0.06715112
0.9236624146496585,0.9999057,0.9941839,0.055844553,0.06985874
0.9044085776343104,0.98359245,0.9927127,0.11958464,0.13959226
0.6760795363181453,0.9640459,0.9789261,0.072513044,0.061132863
0.7177072228288913,0.93212134,0.9664721,0.21547556,0.08361237
0.9016234144936579,0.9996551,0.98080033,0.075879514,0.06969946
0.7758279673118692,0.98203874,0.9518234,0.044021867,0.12992905
0.8105641702566809,0.97703016,0.9720966,0.11197365,0.10258996
0.850126600506402,0.97366756,0.95162266,0.0663346,0.12965469
0.8473302053208213,0.9912963,0.99083,0.17545962,0.14929411
0.6158375673502694,0.97147954,0.969126,0.078787185,0.04932815
0.9440835909923704,0.9859406,0.9884888,0.06352894,0.06468198
0.9043633614534458,0.9880242,0.97154576,0.08390739,0.15738912
0.8089728678914715,0.96509326,0.9762421,0.106830634,0.0931029
0.9101592886371545,0.97853273,0.97477704,0.07829666,0.08497017
0.8988461233844934,0.97931427,0.9746654,0.122643344,0.1273807
0.8954590378361511,0.9962102,0.9834316,0.37311134,0.22047026
0.8389876759507038,0.9705404,0.96567506,0.10660932,0.1029712
0.8785468421873688,0.9705212,0.9235526,0.08021866,0.18450359
0.7951465085860343,0.96491086,0.9769876,0.15537089,0.0893783
0.8156364465457863,0.98442626,0.9810732,0.078163125,0.07562293
0.6949614678458713,0.9494812,0.9855583,0.058294613,0.059248317
0.9359927039708159,0.99679947,0.9956021,0.08207966,0.058662176
0.92661788247153,0.9967148,0.9923895,0.0660151,0.086637124
0.9649411397645591,0.99670553,0.9933407,0.09481912,0.17187464
0.9498336553346213,0.9846712,0.9625147,0.14726071,0.2834217
0.6337898311593246,0.9344321,0.9667755,0.1079725,0.07566813
0.8701665846663387,0.982188,0.9904198,0.17232542,0.0791999
0.8262416089664358,0.9803582,0.9629896,0.12445379,0.23190407
0.9200095040380161,0.9927856,0.9911818,0.13273925,0.19775406
0.7762448969795879,0.98959213,0.9745587,0.098722346,0.085522436
0.9220533522134088,0.99062896,0.9848316,0.078636155,0.07722638
0.9330856203424813,0.996991,0.98741454,0.12189129,0.07069375
0.548560882243529,0.9367587,0.95564806,0.1531406,0.05559875
0.8621507446029784,0.99651825,0.9840944,0.07966694,0.07681684
0.9408976515906062,0.9869735,0.9996881,0.083819784,0.12316537
0.7846645146580586,0.9675163,0.91453207,0.13082324,0.15706487
0.7945941223764895,0.9744415,0.9578557,0.10500182,0.20514216
0.529380101520406,0.96711737,0.9537328,0.05143065,0.047249954
0.7418956715826862,0.9829592,0.9390703,0.110943064,0.03815285
0.9013551894207575,0.9788402,0.9631863,0.12799335,0.09862088
0.8734855099420397,0.9702916,0.94314855,0.077924,0.22033113
0.933934359737439,0.9887817,0.96706086,0.17691794,0.1798816
0.7649781959127837,0.95938027,0.94968075,0.075142235,0.0420614
0.9159116316465264,0.9855514,0.9768996,0.06208035,0.114903085
0.5978729194916779,0.9417439,0.9509738,0.069583245,0.06874398
0.8533919575678304,0.98922193,0.9460241,0.13900974,0.23025478
0.7781116244464977,0.98824495,0.9696713,0.06474902,0.05771449
0.787124524498098,0.93335414,0.9607191,0.15252052,0.114593655
0.8186745706982828,0.96835196,0.97603285,0.06571764,0.045549046
0.5885988983955935,0.95313764,0.9582649,0.126746,0.10100903
0.883561998247993,0.98545563,0.9535062,0.06755383,0.075079255
0.7990028440113761,0.9830124,0.9590917,0.13905731,0.09628425
0.9291011244044975,0.98821074,0.9738535,0.07005728,0.08592638
0.580498385993544,0.9203339,0.9489034,0.07359517,0.047524802
0.8660516242064967,0.96505183,0.9583717,0.1082927,0.12472195
0.8212281809127236,0.98194677,0.95938325,0.101583615,0.19401392
0.9115244140976565,0.96935284,0.9686839,0.08820732,0.16249168
0.9104648578594314,0.97943723,0.98636013,0.15185961,0.18864004
0.9131737006948027,0.9804529,0.9695932,0.15013905,0.13051769
0.856130656522626,0.97681653,0.9436468,0.115276285,0.124953575
0.677379381517526,0.98549044,0.95044965,0.038704935,0.0907655
0.8372310609242436,0.99915016,0.9424782,0.11797496,0.10057948
0.9325899703598814,0.99236524,0.9939859,0.10508642,0.08141955
0.6568889635558541,0.97314554,0.95852077,0.09209383,0.12217799
0.8687483709934839,0.96555233,0.9542189,0.16065386,0.11705255
0.830196920787683,0.95786077,0.9332312,0.13627867,0.1607443
0.8833849735398942,0.9807607,0.9772634,0.054381978,0.07505126
0.573807735230941,0.96511304,0.91482747,0.044216793,0.109191455
0.8017379909519637,0.96836025,0.973468,0.11252404,0.09449092
0.8171068844275378,0.96384007,0.9454817,0.062039956,0.14515968
0.8535863583454333,0.9540401,0.93949425,0.08602795,0.08790081
0.5082624170496681,0.93792605,0.94954836,0.12736154,0.056485966
0.8524200496801986,0.9661769,0.96560526,0.16649537,0.14019392
0.8542445369781478,0.97904444,0.9431323,0.31945527,0.30159494
0.6912258049032196,0.9439068,0.92125547,0.04691728,0.095155016
0.5317356629426516,0.936565,0.9337827,0.08296049,0.11459519
0.8776009504038016,0.9738566,0.9467158,0.14417116,0.12962851
0.9533598454393818,0.9843099,0.977259,0.14194846,0.15695463
0.9129516518066071,0.9653895,0.9747546,0.15551783,0.1864697
0.8761137124548497,0.96458215,0.9742345,0.08901775,0.05709004
0.5180924723698894,0.94264394,0.9464895,0.06935622,0.05913529
0.8918371353485414,0.97898513,0.9856296,0.14962211,0.07920876
0.7050803883215533,0.9583014,0.9640354,0.07246945,0.08380017
0.9122326089304357,0.98719984,0.99020994,0.13599283,0.06731407
0.7899697838791354,0.96653235,0.939014,0.16836078,0.10463557
0.7236377425509702,0.9590317,0.9105935,0.05710563,0.08604879
0.9198788475153901,0.9825712,0.98044866,0.0704395,0.14540938
0.9172333649334597,0.95990115,0.97972566,0.2724794,0.2086352
0.8742394009576037,0.9970337,0.9786178,0.13047239,0.13899583
0.5234645578582314,0.9796154,0.97807914,0.04938998,0.10292202
0.9562200808803235,0.98675156,0.98057795,0.19051856,0.18694101
0.8221887607550429,0.99204636,0.979366,0.10236349,0.14487061
0.8579727118908476,0.99413574,0.97927475,0.1033634,0.11483193
0.9397227028908114,0.9777222,0.98034096,0.1585959,0.114590436
0.8413936375745502,0.95646346,0.97297776,0.09040758,0.12742013
0.8063510014040056,0.96116245,0.9749654,0.09586302,0.16309123
0.9187873231492925,0.9696453,0.9822281,0.14692071,0.11481217
0.8800001920007678,0.98041815,0.98222506,0.22511858,0.1403123
0.891068844275377,0.98176014,0.9794918,0.057010107,0.18977371
0.9085745142980571,0.9784245,0.98101723,0.16481303,0.12048816
0.9431917727670911,0.98832214,0.9790076,0.13390297,0.095787965
0.8062448249792998,0.98345876,0.9761036,0.0636641,0.100577794
0.8807814431257724,0.95427525,0.9785079,0.15962507,0.18258728
0.6701709046836187,0.9711366,0.9787003,0.12786987,0.14348818
0.9056373825495302,0.9872318,0.97945493,0.2386885,0.13327625
0.9379247116988468,0.9902722,0.97971934,0.23608048,0.11148415
0.8816538946155783,0.9790711,0.97861415,0.10172223,0.19325739
0.9258039912159647,0.9877899,0.9807383,0.2002821,0.17866553
0.9096451105804424,0.9770141,0.9819208,0.067653544,0.11730323
0.9006846267385068,0.9930861,0.97966695,0.1134859,0.15665944
0.8855931743726974,0.99872077,0.97889024,0.06766563,0.09870695
0.9083663854655419,0.9936538,0.9845547,0.058874633,0.03856648
0.9399462877851511,0.9828179,0.9858662,0.076889455,0.05491376
0.9165307381229524,0.9719344,0.9763141,0.064323194,0.11524666
0.8742393049572197,0.97810215,0.99180734,0.07169251,0.053618
0.9149926199704798,0.9991994,0.98995644,0.10485153,0.08909072
0.9334630938523752,0.98781914,0.9837841,0.07765525,0.06813846
0.7046618266473066,0.9824717,0.9749848,0.10027649,0.10744069
0.6317685430741723,0.935825,0.97555417,0.11728259,0.0709371
0.9116903027612111,0.9989072,0.97628665,0.10087724,0.117065474
0.75925820503282,0.96957827,0.9672923,0.08543385,0.07317935
0.4565327061308245,0.9515989,0.9579535,0.0896915,0.10092938
0.9437100788403154,0.9982887,0.9852081,0.10296342,0.10562082
0.9258472873891495,0.9935893,0.96631175,0.33156514,0.22643568
0.5908901395605582,0.9278065,0.96735686,0.053282693,0.04414187
0.9437792951171805,0.9912629,0.9903898,0.056404922,0.05648665
0.6149042516170065,0.9642902,0.96476376,0.067732625,0.05677976
0.7985257221028884,0.97950685,0.97351503,0.06511434,0.06990289
0.47202668810675236,0.94764704,0.9738629,0.08522704,0.091812976
0.8641249172386671,0.9905691,0.9639665,0.14529842,0.052455373
0.9464380257521029,0.99399394,0.9850652,0.116019785,0.12058377
0.8385549062196248,0.98585135,0.9817141,0.10743223,0.042892538
0.9583440893763575,0.9930942,0.9918527,0.1603971,0.07862455
0.6377343909375637,0.96224874,0.9839495,0.1031165,0.044135462
0.9065624422497689,0.9871782,0.98587173,0.10166519,0.06605053
0.568443713774855,0.9475651,0.97351414,0.08260735,0.045596927
0.8032866691466766,0.98877996,0.9858114,0.07808707,0.06525113
0.8217016548066192,0.96382815,0.98852575,0.1571405,0.07156719
0.9074579338317352,0.9682325,0.95904,0.08121163,0.16162717
0.932317521270085,0.9882951,0.9905071,0.29225767,0.20150076
0.8980439441757767,0.98824906,0.98485404,0.062699296,0.06391899
0.9698322633290533,0.9942348,0.9972486,0.08055103,0.11111524
0.9052339889359557,0.96770984,0.9607243,0.08081399,0.1742486
0.7573391573566294,0.97935015,0.9605786,0.06138072,0.10644926
0.9430177240708961,0.9961959,0.9673984,0.04638936,0.12079667
0.8827183468733873,0.96258485,0.9849115,0.07551987,0.11795421
0.871558206232825,0.99830776,0.92648524,0.07477666,0.15899335
0.9164906099624399,0.9850533,0.97575575,0.09549829,0.13733855
0.9492975891903567,0.99494547,0.98043793,0.09743922,0.1101597
0.7708341233364934,0.9965826,0.9637917,0.1382835,0.10632389
0.6760091842609576,0.95211846,0.95167994,0.0802744,0.105697244
0.8823882015528063,0.9563615,0.95767254,0.11873625,0.14111307
0.7262916731666926,0.9579524,0.91615677,0.18100365,0.1844213
0.7320760803043213,0.9760085,0.9591101,0.120821424,0.104842804
0.8183943455773822,0.98009676,0.97511536,0.12362677,0.088158056
0.9293764535058139,0.99799484,0.9839131,0.15542881,0.24932085
0.5556759507038028,0.94212115,0.938289,0.05472654,0.11251317
0.9278695354781418,0.9831849,0.9557529,0.10749165,0.14499506
0.9067193068772275,0.9835854,0.9531361,0.10310076,0.13795654
0.7041981447925791,0.96075857,0.9711289,0.110659845,0.11337934
0.9512966051864206,0.99623716,0.99836713,0.06733208,0.10792015
0.8289721478885914,0.9606356,0.9636245,0.06163764,0.098938726
0.7039976959907839,0.9601514,0.949818,0.07542071,0.103853345
0.7772933171732685,0.95908177,0.9760616,0.093432,0.072544225
0.7636698066792267,0.9748983,0.95604837,0.099326625,0.1386308
0.8678617114468458,0.954827,0.94588935,0.09231432,0.13851616
0.8382086328345313,0.9695547,0.962609,0.072195455,0.14806102
0.8389253717014867,0.9336239,0.9339448,0.14073502,0.097879834
0.9053718454873819,0.9650748,0.96077794,0.12080307,0.20166408
0.8848562754251016,0.97343737,0.9745165,0.17420465,0.24376793
0.5809480517922072,0.93362826,0.92739123,0.13003628,0.06779009
0.5243694574778299,0.91546136,0.9147413,0.08626152,0.09100279
0.7185887943551774,0.92362845,0.9348061,0.08791083,0.14345501
0.8651412525650102,0.95532346,0.95559585,0.1381927,0.11548954
0.6317753591014365,0.9561178,0.9657836,0.051025745,0.08383866
0.9001797607190428,0.9964193,0.95405704,0.072696805,0.08337037
0.8337483589934359,0.97005373,0.9519468,0.122834675,0.09532726
0.7608883875535501,0.9132115,0.91082776,0.04449332,0.07252959
0.871000156000624,0.9905213,0.9727178,0.1793588,0.09873748
0.7615624062496249,0.9824439,0.9406816,0.13478285,0.23503375
0.8736422785691143,0.9809355,0.95249313,0.11360735,0.11925766
0.9275492781971127,0.98538005,0.97799426,0.09702843,0.085643165
0.9083313453253812,0.98957956,0.974074,0.078115165,0.06867011
0.8145646022584091,0.9259154,0.94452125,0.67193574,0.21260585
0.9206579866319465,0.9944974,0.99349785,0.07857982,0.12682326
0.8050108360433441,0.9662862,0.97083974,0.08035201,0.105592266
0.8567655070620281,0.98861223,0.9866962,0.1362594,0.06956153
0.6999222876891508,0.97255933,0.95227313,0.054964997,0.089333236
0.7548616754467017,0.9453833,0.9481536,0.056442373,0.09320971
0.8720432961731847,0.9524025,0.97142375,0.100603886,0.06314127
0.7644842739370957,0.95668775,0.9758589,0.19898601,0.11119228
0.7738232872931492,0.9988931,0.97635645,0.0964168,0.052961025
0.8562609290437162,0.98925257,0.9531588,0.077444546,0.06075572
0.9465653222612891,0.9948982,0.99698085,0.090580165,0.09545361
0.7531136044544178,0.9390754,0.94747907,0.10600385,0.08621906
0.810121800487202,0.9750705,0.95521104,0.06324594,0.13215077
0.8770971403885616,0.9762668,0.98289984,0.25198036,0.12978233
0.9378425353701415,0.9969491,0.9894393,0.07763751,0.13978487
0.8932765651062604,0.9938821,0.97268444,0.06523322,0.1314011
0.9495962463849855,0.99983925,0.997811,0.1500347,0.10424565
0.8532457489829959,0.9702681,0.9470749,0.19308354,0.084505804
0.8162676490705963,0.9982126,0.95589334,0.07300272,0.09145754
0.9590661082644331,0.9920768,0.9974266,0.20598368,0.12378281
0.9295072060288241,0.98749995,0.9774497,0.16035737,0.1396476
0.7540726482905932,0.9642371,0.9843874,0.14076911,0.08331646
0.7305291301165204,0.9635682,0.93487453,0.06454721,0.056105588
0.9149286837147348,0.9999198,0.988567,0.124903955,0.07880597
0.8717198708794833,0.9994974,0.9770897,0.13823609,0.12726972
0.8429489397957592,0.9620602,0.9866909,0.12707785,0.067484975
0.8643569294277176,0.972324,0.9578786,0.08072814,0.20930527
0.8717469429877719,0.9741392,0.98570347,0.15983951,0.14748915
0.9138241032964131,0.999368,0.9602928,0.13595346,0.3663385
0.948001296005184,0.99583334,0.9911155,0.09154497,0.14763398
0.9665144900579602,0.99233365,0.99701595,0.08906952,0.082109995
0.74975829503318,0.9602858,0.9427662,0.059496973,0.116520174
0.8486856347425389,0.9780816,0.9797548,0.14933592,0.10682101
0.8927225468901875,0.98814243,0.9872938,0.14762035,0.15401323
0.7191023964095855,0.9687295,0.8956242,0.056738626,0.11626132
0.8063900735602942,0.9706939,0.95456976,0.21410927,0.18664712
0.7050630122520489,0.9474088,0.9037111,0.059013788,0.16202472
0.8439682921284077,0.9972327,0.97225684,0.07801725,0.11880283
0.9286307225228901,0.986967,0.98597705,0.39661086,0.41937652
0.8763574574298297,0.98650044,0.9479058,0.0899976,0.20038891
0.9550743162972651,0.9907716,0.9939556,0.082051344,0.2332176
0.8199900639602559,0.97783136,0.9780546,0.11720125,0.08709705
0.7357039348157393,0.9717281,0.95026666,0.074722886,0.10899334
0.6500349201396806,0.95696867,0.981129,0.073241584,0.09127921
0.9169826119304475,0.9784319,0.9770991,0.1357308,0.21348545
0.9188621074484298,0.99164873,0.9714731,0.07126301,0.09036248
0.8829655478621914,0.960796,0.95418257,0.17308281,0.118537866
0.935748766995068,0.98299354,0.95461917,0.25684708,0.14254266
0.8244134736538946,0.9733814,0.9795206,0.1286141,0.12849154
0.9218508874035495,0.9953369,0.97943336,0.10139139,0.1468553
0.9808164352657411,0.9997114,0.9905899,0.12121153,0.17489843
0.884065808263233,0.9986799,0.9356102,0.25013524,0.3009034
0.8930124680498721,0.98102784,0.9742152,0.11729179,0.27054143
0.8745704102816411,0.9897083,0.9604786,0.078629576,0.088188015
0.9121148164592657,0.9885517,0.9662114,0.26091906,0.09686513
0.9193584294337177,0.9945343,0.9949119,0.27422088,0.12746847
0.861814743258973,0.9542334,0.9585717,0.1244307,0.10437368
0.7472715970863884,0.96993816,0.97708094,0.19453102,0.1286374
0.9416705506822026,0.99469346,0.98107916,0.06337839,0.07248189
0.8181143124572497,0.94590026,0.97492486,0.19044724,0.075121544
0.8625057540230161,0.97468716,0.96969724,0.122899614,0.1211681
0.85588508754035,0.98101866,0.98741174,0.05761593,0.096977636
0.912816483265933,0.98790896,0.97011,0.10987929,0.15915795
0.8277394069576277,0.9625502,0.9746726,0.15396787,0.15056887
0.6928477313909256,0.9820935,0.96231467,0.083637185,0.074589886
0.9125134100536401,0.98013395,0.9793566,0.10918513,0.05822801
0.8656285505142021,0.99337643,0.9665177,0.05482684,0.105303496
0.8900836883347534,0.97828865,0.9794984,0.12148919,0.050214365
0.8438615194460777,0.98813534,0.9707051,0.05164693,0.07158228
0.7825437701750807,0.9917416,0.9723616,0.058408305,0.107251786
0.4323290893163573,0.94285005,0.97266275,0.094472386,0.0893482
0.8217976551906208,0.96244276,0.96835476,0.113396704,0.111067355
0.9286594266377065,0.9866,0.9714863,0.1644903,0.19756152
0.8730454441817767,0.99160796,0.9777338,0.09042696,0.048704185
0.8702808251233005,0.96470815,0.96774757,0.118867345,0.16929576
0.8383063612254449,0.95757395,0.9747744,0.2567815,0.18407713
0.9563795375181501,0.9861845,0.9911353,0.11362677,0.0855409
0.6909221556886227,0.9323917,0.9621186,0.084943525,0.087282725
