correlation,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq
0.8815636542546169,0.956276,0.9565691,0.14060184,0.14475505
0.9204531218124872,0.9804539,0.9825454,0.06971224,0.08155885
0.8104899619598477,0.9790479,0.9368934,0.1278611,0.18602481
0.9440757443029771,0.9919739,0.99668944,0.13004799,0.11089021
0.8510431161724645,0.9950936,0.9649758,0.04534403,0.072883576
0.8729285157140627,0.9956502,0.96237665,0.07377016,0.103700906
0.8036987027948111,0.9857336,0.9836693,0.066092744,0.054336037
0.942946875787503,0.9772885,0.9931039,0.18105765,0.08368027
0.9315000780003119,0.99603295,0.9747423,0.07763223,0.06961501
0.9230823803295213,0.9930102,0.97299826,0.19654009,0.16121146
0.7588991635966543,0.9772271,0.9933329,0.06964769,0.02941985
0.909069396277585,0.9849908,0.9661374,0.20063223,0.14813939
0.9046476185904744,0.9784363,0.9805691,0.16873871,0.10017508
0.7970891723566893,0.9833875,0.98125505,0.07549798,0.073671006
0.8969921639686558,0.96042824,0.97322714,0.22144416,0.11031175
0.78424710498842,0.96013546,0.9576878,0.10001536,0.09982784
0.9570509642038568,0.99053633,0.9823486,0.14748763,0.28907827
0.9281766407065628,0.9910051,0.99577796,0.13823125,0.05617725
0.8798234552938211,0.9819703,0.9789112,0.09108487,0.0920552
0.7026434185736743,0.93906736,0.9746061,0.12582697,0.04909012
0.9035330541322165,0.984237,0.97898567,0.10581984,0.07163035
0.8837327829311318,0.96633065,0.97880316,0.13903898,0.10063618
0.8833794055176221,0.99520296,0.9765904,0.068907805,0.065495856
0.9473553094212376,0.97486013,0.9732016,0.10347086,0.6435277
0.6294288217152868,0.9550165,0.94738424,0.049781345,0.09871415
0.8749018036072144,0.95749074,0.97021985,0.26364368,0.22327864
0.9514095016380064,0.990572,0.9848387,0.09054758,0.14045309
0.953448549794199,0.9967673,0.9824466,0.06415206,0.12451015
0.4795909423637695,0.94969165,0.95914686,0.1078513,0.033168137
0.6816541826167305,0.950371,0.9652879,0.09674994,0.053082142
0.7038459193836775,0.9956077,0.97333676,0.07364317,0.031724647
0.8377258469033875,0.98114187,0.9536718,0.081277154,0.08117217
0.5176718946875787,0.92646384,0.964811,0.11561988,0.06941321
0.6198827355309421,0.9539265,0.9605839,0.14721799,0.045498747
0.9498065832263328,0.99058473,0.9837212,0.35777617,0.17274846
0.870680090720363,0.9850854,0.9837655,0.069297805,0.06567051
0.8734171576686306,0.9778175,0.97226745,0.07433416,0.088152304
0.7336236064944259,0.9538844,0.970359,0.27942526,0.110999085
0.8903057372229488,0.98539996,0.9959989,0.08090859,0.085357994
0.7976704546818187,0.9863899,0.96291906,0.038058233,0.063472375
0.9264223296893188,0.99184126,0.9949875,0.042920817,0.06053935
0.9187313549254198,0.9955775,0.9785309,0.06469864,0.09356629
0.9209264997059987,0.9770807,0.97031623,0.094149046,0.16974483
0.9160040800163199,0.9721846,0.9750329,0.1567371,0.23044387
0.9117304309217237,0.9836759,0.99527264,0.14032769,0.14552818
0.8350482041928168,0.9751546,0.9567891,0.11290232,0.07796933
0.8819823119292477,0.98429286,0.9819159,0.08312306,0.095770404
0.9105022980091921,0.99503833,0.9936143,0.15342999,0.06521921
0.8883902415609661,0.97526157,0.97784704,0.1298742,0.1204794
0.9364057936231746,0.99668443,0.9768222,0.081379905,0.18515317
0.8462464569858279,0.985874,0.9627288,0.085003056,0.10982783
0.8493034932139728,0.956778,0.9509483,0.20059444,0.1915156
0.8782492409969639,0.9898497,0.9738536,0.05200573,0.108406
0.8473760935043739,0.98442847,0.9520492,0.047870718,0.05206235
0.744996483985936,0.9606449,0.98197526,0.080927305,0.037651464
0.9436639026556106,0.9983463,0.9964688,0.13896865,0.063591145
0.7680216000864003,0.96413743,0.95781875,0.044671476,0.053602576
0.9156161424645698,0.94702375,0.97425425,0.20263484,0.1646921
0.8582468889875559,0.9789733,0.96855396,0.08852914,0.036522288
0.9134343417373669,0.9887724,0.98247993,0.13352764,0.46011645
0.8715727022908091,0.99513227,0.9998398,0.13667746,0.05442192
0.8792170208680834,0.9912794,0.9655565,0.14628719,0.16110882
0.9241641126564506,0.9960187,0.9736305,0.12518933,0.12583135
0.9344682178728714,0.98442566,0.986881,0.10145576,0.096826866
0.9232494209976839,0.9869339,0.961224,0.1456248,0.18487778
0.8682723050892204,0.9694083,0.96578026,0.048799474,0.0313882
0.5363180492721971,0.9494827,0.97045124,0.050187677,0.053162653
0.9426233544934178,0.99144715,0.9851651,0.14705396,0.13833703
0.8537117348469393,0.98796463,0.9698408,0.056919385,0.12957247
0.9272559970239881,0.96650445,0.97456634,0.2935221,0.3569664
0.9060864723458895,0.99664146,0.9896482,0.14957349,0.32975605
0.8623274813099252,0.9411361,0.9474634,0.068197586,0.1581267
0.7820961203844815,0.9777197,0.9666278,0.15841168,0.15973003
0.9198741434965739,0.9928171,0.974614,0.21458177,0.1732352
0.9576124704498817,0.98950005,0.989619,0.10439294,0.11451962
0.8437588950355801,0.96544445,0.9695431,0.16130283,0.08321145
0.9220287761151044,0.97096235,0.9685412,0.25960234,0.25449598
0.8534101016404064,0.9746637,0.9777213,0.0787165,0.097735725
0.952447649790599,0.99933004,0.99736476,0.103125624,0.26004404
0.9497441829767318,0.98701453,0.9916838,0.0648235,0.080632746
0.7461998487993952,0.9785059,0.9741063,0.06497732,0.0503419
0.9079964959859839,0.9961765,0.9662221,0.10854716,0.22734578
0.7766351385405541,0.96145135,0.9666272,0.0641968,0.047728423
0.6707875151500606,0.9483403,0.97036874,0.09014702,0.07841224
0.7467286189144756,0.93206465,0.9798725,0.0863816,0.031793445
0.7814234456937827,0.9619685,0.960755,0.10526005,0.16441151
0.769942183768735,0.9679187,0.96303236,0.13129961,0.07783831
0.8859877359509438,0.9657375,0.98259825,0.11504423,0.08783333
0.8252371569486276,0.9502249,0.98540825,0.06751727,0.0630423
0.801184260737043,0.983776,0.963674,0.090257175,0.10821782
0.9136250945003779,0.9747502,0.9774238,0.112150595,0.17025849
0.8370902283609134,0.97655064,0.97933865,0.06971039,0.043774948
0.8248640994563978,0.9800718,0.97750664,0.06849343,0.027590767
0.8674318217272868,0.981893,0.964035,0.2746887,0.28240854
0.7349217236868947,0.94294053,0.9651085,0.050356664,0.033895362
0.8390396121584486,0.97635037,0.9785173,0.06204385,0.08387937
0.9276031344125375,0.97999126,0.9934614,0.29988515,0.07232121
0.8096795267181068,0.9882302,0.96228784,0.09242488,0.11087218
0.8478914235656942,0.96119463,0.95802426,0.057481218,0.12265917
0.8555988143952575,0.94660777,0.9799428,0.28042102,0.13340391
0.8559915519662078,0.9677925,0.99089223,0.21323523,0.15832908
0.9210369001476005,0.9944901,0.9869556,0.17938854,0.11287711
0.7226335785343142,0.9920073,0.95553094,0.08952107,0.06621756
0.9246431545726184,0.99184906,0.9965545,0.07779215,0.08690822
0.9292026928107713,0.9924339,0.9790855,0.16251504,0.20825332
0.8576982467929871,0.98682916,0.9777714,0.12285745,0.075986706
0.711064572258289,0.9519742,0.97872716,0.14029032,0.16864246
0.9391607166428665,0.9961991,0.9714083,0.15852785,0.0725891
0.9392068928275712,0.98845655,0.9886172,0.14182921,0.062183615
0.794942315769263,0.9665555,0.9700424,0.21944006,0.26433343
0.8418471433885736,0.9931892,0.9813445,0.04450755,0.040213108
0.8148581714326857,0.958949,0.96392787,0.08506801,0.08597989
0.9209559718238872,0.9830986,0.96268094,0.7145291,0.80100584
0.691189228756915,0.97094476,0.98037916,0.072936505,0.060405754
0.9404208176832707,0.9974102,0.98247904,0.14881474,0.5061872
0.8561706886827546,0.9950965,0.9727115,0.08094023,0.06386458
0.811070284281137,0.95755595,0.96149933,0.08324455,0.1416124
0.9376625346501386,0.993899,0.9989811,0.06609078,0.09095626
0.8275433741734965,0.97514236,0.9587357,0.053183265,0.063878104
0.8278914715658862,0.96865755,0.9720184,0.065731734,0.028983848
0.9327682430729721,0.9790993,0.9842514,0.16212101,0.0800061
0.8764038256153024,0.96697927,0.95345503,0.17666268,0.3684437
0.7795559502238009,0.9484737,0.9419552,0.06058313,0.15186882
0.6910936123744494,0.9259193,0.9652067,0.17033535,0.0713865
0.8744048096192384,0.9950039,0.982529,0.10265568,0.06683496
0.8875165420661683,0.98189825,0.98661786,0.093225576,0.11564028
0.9092861651446605,0.9994584,0.99314547,0.09125756,0.05129888
0.7184849219396877,0.96717805,0.9799431,0.15283057,0.11690908
0.6636712946851787,0.95609933,0.98719573,0.050792396,0.05617484
0.9258781995127978,0.99392056,0.9928182,0.13469268,0.13054903
0.8235303661214645,0.9858656,0.96682,0.11933864,0.08577121
0.7884505778023111,0.9842947,0.9727402,0.040839605,0.0492041
0.9342278329113315,0.98893684,0.99485004,0.095626116,0.09368205
0.8828960435841743,0.97883636,0.98223716,0.10113287,0.026756467
0.9646268345073381,0.99333155,0.9936482,0.17123261,0.1334516
0.7947195948783795,0.9501337,0.9666549,0.15613697,0.17458357
0.8184100896403586,0.98515064,0.9842043,0.071630485,0.033071935
0.9094587738350953,0.9804328,0.95295256,0.25777954,0.35183588
0.8226139464557858,0.98273873,0.9772066,0.12677732,0.057535075
0.7834407977631911,0.949642,0.95070237,0.07500896,0.03912659
0.9025355141420565,0.9963742,0.99366057,0.1962847,0.063632354
0.9109511958047833,0.9675836,0.9755024,0.2831607,0.1679186
0.8352814851259405,0.9873412,0.9780032,0.0909888,0.1233017
0.8767882111528447,0.9757829,0.98923373,0.053031467,0.039049454
0.8791069084276337,0.9901371,0.9744299,0.11688921,0.13469952
0.7428360913443653,0.9813466,0.9467863,0.08539517,0.042467643
0.9382644570578282,0.9856699,0.9639696,0.109597124,0.20244072
0.9246955707822831,0.97613215,0.9865133,0.10216317,0.13236997
0.7115159660638642,0.9485116,0.96192384,0.0629517,0.048258044
0.8783251773007092,0.9704661,0.9715806,0.10541068,0.15513593
0.899378733514934,0.9974315,0.992906,0.10958175,0.038400758
0.6093568694274777,0.94618875,0.97523475,0.18671921,0.08146157
0.8234032616130464,0.9993682,0.9646531,0.048609525,0.058990672
0.7673821415285661,0.9850992,0.97325695,0.08696888,0.10366203
0.866314377257509,0.9880467,0.9801509,0.06511496,0.03563027
0.780755091020364,0.9946803,0.9836742,0.14336604,0.089402065
0.950702074808299,0.99485147,0.9887917,0.10595255,0.074307986
0.8344662498649995,0.93976027,0.9571891,0.1615856,0.16222227
0.935386941547766,0.9964867,0.9932299,0.20360608,0.17511223
0.8997125268501074,0.97593844,0.9822443,0.21069112,0.2273743
0.8559771519086075,0.95908827,0.9779787,0.09304767,0.04918721
0.863133116532466,0.9656236,0.9597336,0.085329585,0.10120567
0.849938631754527,0.94964886,0.98156434,0.21495505,0.089341715
0.6899912399649598,0.97883207,0.9322359,0.058712054,0.063045196
0.6117255975838048,0.95790434,0.9725152,0.059820153,0.049529444
0.7917662390649561,0.986785,0.9828767,0.08919293,0.06881447
0.7094291097164388,0.96839076,0.9646912,0.0704226,0.063068815
0.8290420361681446,0.9585089,0.951946,0.13012402,0.12771378
0.9036604466417865,0.96126634,0.956727,0.15179016,0.21162207
0.8684028656114624,0.9612729,0.95363337,0.069136456,0.05640538
0.8241769287077149,0.9958176,0.9683042,0.046815313,0.038740516
0.9048640034560138,0.9992053,0.99197954,0.12028357,0.06841938
0.7937357829431316,0.9430083,0.9297921,0.16407996,0.056283966
0.9174725978903915,0.9980403,0.999653,0.14051375,0.14161979
0.8376327265309061,0.9821598,0.97762966,0.047985878,0.03926646
0.9294838779355117,0.9890778,0.9766313,0.08987478,0.055791266
0.8697098148392592,0.9705023,0.9703033,0.15641199,0.39513144
0.5585782343129372,0.94576514,0.96989757,0.06539311,0.073245734
0.920192768771075,0.98554313,0.9948923,0.13217878,0.06035717
0.8647951711806846,0.96554655,0.9702293,0.1034618,0.045981336
0.8828327793311173,0.997279,0.98608625,0.13582449,0.09396885
0.8428579314317257,0.96594256,0.97829497,0.19398968,0.15711951
0.8745994023976095,0.98062193,0.98031676,0.08034934,0.041237947
0.8679883359533438,0.97724795,0.9702442,0.08865311,0.03881237
0.8021133524534096,0.9665294,0.97701657,0.1291494,0.08638609
0.8287381949527798,0.97829247,0.9738636,0.043398444,0.030242544
0.699379885519542,0.991057,0.9813742,0.11244871,0.033454478
0.9263326653306612,0.98468304,0.98873204,0.18496354,0.14624618
0.6993075012300048,0.9752198,0.98479307,0.0761114,0.05416515
0.6973457333829335,0.9336561,0.95689356,0.076496094,0.053446595
0.7623218652874612,0.972374,0.97113365,0.09339764,0.024231998
0.6851109644438578,0.9850243,0.978504,0.03135067,0.043092366
0.9036952947811789,0.97989494,0.97945035,0.1497282,0.09719091
0.7991164124656499,0.9845563,0.9422289,0.057417978,0.09381399
0.8882346249384996,0.9833712,0.9705674,0.05770534,0.22085589
0.5855729662918652,0.94078416,0.96211153,0.084819354,0.04547824
0.8976025344101376,0.9677817,0.96509343,0.051937506,0.07562109
0.9397753111012445,0.9896798,0.9964683,0.14859684,0.16004516
0.7481633446533786,0.9657758,0.96401453,0.1307104,0.079388745
0.8969549158196631,0.9867193,0.9693058,0.1129754,0.09614792
0.9649559238236951,0.99169886,0.9750906,0.16759019,0.2683289
0.9317117588470354,0.99033874,0.98431855,0.11912498,0.09237601
0.8179191436765747,0.9815523,0.9680475,0.08116797,0.11870229
0.7990167640670562,0.93275577,0.97643024,0.5169653,0.43631515
0.8808963555854222,0.9705085,0.9732536,0.0848921,0.09186743
0.8015166140664562,0.9435575,0.964744,0.07015175,0.053395618
0.7835199020796083,0.9781452,0.96897614,0.10214859,0.050796032
0.882313417253669,0.98293406,0.975051,0.11459281,0.10399609
0.8888660194640776,0.96179515,0.9722159,0.089588694,0.03605907
0.6875277741110964,0.9342073,0.97789603,0.09718586,0.05023269
0.5928223392893571,0.9454041,0.9445594,0.045372892,0.031203713
0.238375289501158,0.9430327,0.9581692,0.074425675,0.048078787
0.574821403285613,0.9436582,0.9747376,0.08668248,0.065790094
0.9494190296761187,0.9839736,0.984828,0.28604388,0.20723796
0.7358715514862059,0.94516385,0.98433846,0.107716225,0.10908848
0.8319560318241273,0.96770453,0.9542406,0.097550854,0.17268188
0.7753923175692703,0.9491379,0.9501905,0.1307691,0.14585836
0.8051372685490741,0.9831693,0.9606548,0.08915978,0.13286842
0.9768910755643021,0.9920465,0.99531215,0.053622555,0.10970093
0.8341072084288337,0.98623896,0.984463,0.103160635,0.08010843
0.8577216914720867,0.98196536,0.9876911,0.051333714,0.06705001
0.9689518438073751,0.9926019,0.99113643,0.06440215,0.14960998
0.7963438253753014,0.9554877,0.93145365,0.058875993,0.052073386
0.7475857103428413,0.95039326,0.9535372,0.06958657,0.09584078
0.8451604046416185,0.9621801,0.9736045,0.087023176,0.1030842
0.7322966891867567,0.96303856,0.9490739,0.0652641,0.13601033
0.7827566990267961,0.9892508,0.96558255,0.12076961,0.04403858
0.8479593918375673,0.9989638,0.96261656,0.066243805,0.09694433
0.8922573290293161,0.9979772,0.98106694,0.07609565,0.094585456
0.9216434305737222,0.9817251,0.9744785,0.121095784,0.14718984
0.9267274189096756,0.99379814,0.9483553,0.06318403,0.22931218
0.7764627218508874,0.9647372,0.97039396,0.08944191,0.10896972
0.7881509606038424,0.94419116,0.97076917,0.048252057,0.05956468
0.6809814119256477,0.94789284,0.9359113,0.07420081,0.08771855
0.7038448633794535,0.9626748,0.92999434,0.08560706,0.081197895
0.9147927471709887,0.98083276,0.9789917,0.08979401,0.0801745
0.883195852783411,0.9883298,0.962151,0.20191781,0.13716137
0.7556412945651783,0.9765344,0.978122,0.08027826,0.057742335
0.8495315901263605,0.9742651,0.9409106,0.055860825,0.075800695
0.7812230928923716,0.988422,0.9525228,0.14136764,0.11466423
0.7831391645566582,0.9692053,0.9498744,0.15170239,0.11574432
0.8593099012396049,0.9708718,0.9557416,0.0708773,0.07696089
0.8092745970983883,0.947365,0.9400703,0.09500656,0.22430922
0.8409536678146712,0.9727909,0.97141594,0.11086684,0.07932627
0.7906780747122989,0.96535116,0.9519316,0.08583866,0.061954048
0.7289269797079188,0.96121585,0.948999,0.109539784,0.06907357
0.7752613730454921,0.9726894,0.9729238,0.09021137,0.11639433
0.8644285457141828,0.977084,0.9820291,0.1968875,0.095212914
0.8297557030228121,0.9823025,0.9608725,0.075734586,0.06514803
0.8714820779283116,0.99299914,0.9532602,0.066025324,0.08529675
0.8390934683738736,0.9773634,0.95345944,0.06548123,0.071470186
0.942500186000744,0.98316854,0.9905443,0.10855349,0.10597901
0.92538667754671,0.9767615,0.9908725,0.18755822,0.18651581
0.8663973215892863,0.94313955,0.97807735,0.20710115,0.0867796
0.8682119208476834,0.9760006,0.9547025,0.09960738,0.1702773
0.8457899751599005,0.9804714,0.9772117,0.18819764,0.21807021
0.7014625178500714,0.94733834,0.97819066,0.046503156,0.05679132
0.8217140388561553,0.9730239,0.9457796,0.12312741,0.1439878
0.7852580850323402,0.9856688,0.94184756,0.06874243,0.1251902
0.9210971883887534,0.98820215,0.9795427,0.11124619,0.13308729
0.865557798231193,0.98735833,0.9523546,0.14760083,0.14045174
0.9010461641846567,0.96654224,0.98016846,0.14048012,0.07732639
0.8080624002496009,0.9497267,0.9858018,0.11639578,0.090662725
0.8591837567350269,0.9683541,0.9797926,0.12159783,0.120821305
0.9306200424801699,0.9952764,0.97822255,0.14848344,0.13769773
0.9236764307057226,0.9814423,0.9775139,0.10875455,0.12022477
0.8904780579122317,0.9842938,0.97271985,0.14598139,0.12758383
0.9277786231144923,0.99331015,0.98538667,0.10032401,0.10852278
0.9446295705182821,0.9966014,0.99762374,0.117815875,0.09558166
0.8430993723974896,0.9635184,0.9933689,0.09859692,0.10113589
0.643881295525182,0.954033,0.9582366,0.04759025,0.04213043
0.9068274993099972,0.9911911,0.9844733,0.066857256,0.08998041
0.7767177655122885,0.96302843,0.9582272,0.17115732,0.11732253
0.6707074508298032,0.9537547,0.9400521,0.061726257,0.071652114
0.9273273253093013,0.99921024,0.9840558,0.088739194,0.11558777
0.8872796131184525,0.9988155,0.95974773,0.31771865,0.12300476
0.8392333409333637,0.98109454,0.9778175,0.05481611,0.091292635
0.9420342001368005,0.9886708,0.99004734,0.04241527,0.10993529
0.9038752955011821,0.9852913,0.97056633,0.0630381,0.13053487
0.9241449125796501,0.96927184,0.96171224,0.10151282,0.06319078
0.9432800931203723,0.9944503,0.99058264,0.08879782,0.088880405
0.9334509978039911,0.9922671,0.9873916,0.10519593,0.128591
0.905755463021852,0.9832714,0.958372,0.12898119,0.18392205
0.9068971955887823,0.9820114,0.9622693,0.10386109,0.13261996
0.843689870759483,0.97067535,0.96033525,0.16130634,0.19281498
0.8855874143496573,0.98688716,0.9727619,0.1305717,0.06766188
0.9056631106524424,0.967481,0.9775877,0.3196202,0.20743318
0.7443297613190453,0.9551539,0.95401245,0.101944536,0.082218006
0.8508392113568454,0.99543583,0.9579095,0.04763543,0.08483935
0.9483897135588542,0.99266905,0.96778417,0.0659335,0.17329393
0.6676721106884427,0.96539426,0.9555241,0.08178393,0.066672355
0.7907383629534518,0.9566958,0.96371746,0.11427368,0.12098645
0.8302838971355886,0.98154575,0.9673169,0.13163914,0.05149011
0.8357106068424273,0.9920936,0.9668053,0.09065568,0.100646526
0.636754899019596,0.9745801,0.93962955,0.061912276,0.14745393
0.8811711086844348,0.9645925,0.96531,0.09740786,0.11583808
0.83350711002844,0.97706985,0.9500891,0.13267148,0.108089745
0.9248899715598861,0.9873249,0.97472835,0.15428974,0.21149315
0.8812078768315073,0.96945745,0.9784683,0.108465515,0.060182698
0.8001082884331537,0.9687886,0.95994645,0.091951884,0.19331767
0.6905660902643611,0.9664507,0.9719223,0.046981886,0.058664892
0.8155815343261372,0.94974804,0.9636887,0.10952198,0.08576706
0.8334935739742959,0.9901991,0.98610926,0.16573231,0.102520175
0.7855767103068412,0.9660399,0.9672394,0.08025169,0.0644293
0.8907958191832767,0.97293425,0.9463183,0.14323416,0.15580826
0.8209814599258397,0.9517364,0.9444008,0.108509846,0.17373173
0.9364215376861508,0.9909089,0.9886702,0.17205626,0.09431303
0.6638994875979504,0.9803319,0.9506463,0.07893162,0.075904235
0.9561675686702747,0.9994273,0.9926403,0.0781658,0.07847136
0.85150459001836,0.9871755,0.9797231,0.087795526,0.058683805
0.8697966951867806,0.9792395,0.97305274,0.21121143,0.13724643
0.8887418909675637,0.9774154,0.97771907,0.08068063,0.11153691
0.8138607274429097,0.957975,0.9331637,0.14126451,0.2503542
0.7541576086304345,0.9680955,0.9642403,0.15750933,0.13825281
0.9248159552638211,0.9745776,0.98816025,0.20110323,0.2084991
0.8826776427105707,0.9735094,0.9749826,0.06831555,0.0832477
0.8884437137748549,0.9946866,0.9598822,0.08970557,0.061794758
0.8914630218520874,0.9772398,0.9741808,0.08589852,0.12468078
0.7962553130212521,0.9255965,0.9693953,0.12412631,0.08895698
0.8714356137424549,0.9964767,0.99015146,0.075862944,0.070202865
0.9252438289753158,0.9947649,0.9884185,0.063826405,0.097352885
0.8168456673826695,0.9782682,0.9658556,0.14442727,0.100046545
0.762007464029856,0.972713,0.9624692,0.16389664,0.097487554
0.7921440005760022,0.971069,0.9626657,0.08297562,0.07814691
0.7516350065400261,0.97081375,0.9682758,0.11535043,0.07105531
0.7196362545450181,0.9364656,0.9664248,0.15785368,0.13608837
0.8830315001260005,0.9756375,0.9746548,0.1341201,0.13513488
0.8055301021204084,0.98103726,0.9838046,0.08970371,0.15560043
0.8935812703250814,0.9852144,0.972325,0.109292164,0.08062035
0.87499741998968,0.9605138,0.9673483,0.11295784,0.09451692
0.9627554030216121,0.99894327,0.9838351,0.061050642,0.10874249
0.9675320941283764,0.9921196,0.98667175,0.12815526,0.19801104
0.6747985071940288,0.9256248,0.97381663,0.060967166,0.054798532
0.7592850851403405,0.95083976,0.9673821,0.13222858,0.15126029
0.907751983007932,0.9949966,0.969621,0.12154675,0.092658356
0.4953027492109969,0.9799772,0.94813204,0.08296215,0.1001422
0.9162700010800042,0.9942974,0.9812307,0.059420098,0.09427548
0.7436691826767307,0.9664292,0.95099974,0.059539232,0.10226775
