alpha,beta,a0,nu_a0,w0,w1,w2,w3,nu_w0,nu_w1,nu_w2,nu_w3,alpha_var,beta_var,a0_var,nu_a0_var,w0_var,w1_var,w2_var,w3_var,nu_w0_var,nu_w1_var,nu_w2_var,nu_w3_var,posterior_q25_alpha,posterior_q975_alpha,posterior_q25_beta,posterior_q975_beta,posterior_q25_a0,posterior_q975_a0,posterior_q25_nu_a0,posterior_q975_nu_a0,posterior_q25_w0,posterior_q975_w0,posterior_q25_w1,posterior_q975_w1,posterior_q25_w2,posterior_q975_w2,posterior_q25_w3,posterior_q975_w3,posterior_q25_nu_w0,posterior_q975_nu_w0,posterior_q25_nu_w1,posterior_q975_nu_w1,posterior_q25_nu_w2,posterior_q975_nu_w2,posterior_q25_nu_w3,posterior_q975_nu_w3,mean_subject_true_a,sd_subject_true_a,mean_subject_true_w0,mean_subject_true_w1,mean_subject_true_w2,mean_subject_true_w3,sd_subject_true_w0,sd_subject_true_w1,sd_subject_true_w2,sd_subject_true_w3,num_trials,num_subjects
3.7293394,0.28813726,0.9707385,0.016647503,0.04779166,0.19152114,-0.4035104,0.54443914,1.0111941,0.92405313,0.9798782,1.0324216,0.26090348,0.0021759658,6.2472573e-06,1.0244484e-05,0.004942199,0.0045195124,0.00474675,0.0055952216,0.0029762955,0.0024582015,0.0025647343,0.002897213,2.677401542663574,4.625399792194366,0.19716186709702016,0.3778555139899254,0.9667581439018249,0.9762407183647156,0.011014342866837978,0.02444080607965588,-0.08728891313076019,0.19009777754545212,0.05946757048368454,0.3181784853339195,-0.5348846435546875,-0.2674524649977684,0.3917169451713562,0.6848126411437988,0.9142765015363693,1.1258421510457992,0.8329036071896553,1.0254660278558732,0.8840428352355957,1.078813722729683,0.9281960308551789,1.1394582688808441,0.9757372,0.018038569,0.059458435,0.19125445,-0.415474,0.5655935,0.9992129,0.9299708,0.97503763,1.0379586,500,200
7.2175756,0.57214016,0.97346497,0.016644958,0.05421358,0.13999058,-0.24670784,0.48508456,1.0362415,0.97574604,0.9836122,0.8596409,0.9833879,0.006670108,8.494685e-06,1.2696574e-05,0.005527344,0.0050023426,0.004930367,0.0036642638,0.0028275803,0.0025791442,0.0026097393,0.0021521545,5.171488642692566,9.353716516494751,0.44472733363509176,0.7647998586297035,0.9687821358442307,0.9798914104700088,0.011175291379913688,0.025182923534885045,-0.08503388352692128,0.20228517539799212,-0.0036070898175239556,0.2804524227976798,-0.3824890211224556,-0.10781413894146682,0.36589712649583817,0.5982236117124557,0.9334964096546173,1.1459856480360031,0.8838522344827652,1.0769686073064804,0.8917177125811577,1.0934606999158858,0.7810374200344086,0.9570281893014908,0.9772171,0.01613454,0.051964168,0.1438359,-0.24681303,0.49466383,1.0344236,0.9863881,0.9982454,0.8668701,500,200
4.5998554,0.41463277,0.972469,0.015377102,-0.06295258,0.277624,-0.42559972,0.58574414,0.9645849,0.96633106,0.94721735,1.0467387,0.84018886,0.008169661,4.6646987e-06,8.740161e-06,0.0049566226,0.0050950367,0.004758361,0.0059771235,0.0024969957,0.002551495,0.0025848,0.0029090946,3.400367188453674,7.593315231800077,0.2862038403749466,0.7042851105332374,0.9685673370957375,0.9768620923161506,0.010554064041934907,0.02091896720230579,-0.2022853188216686,0.07399495057761668,0.1380027025938034,0.42061561569571493,-0.5547870978713035,-0.2862879179418087,0.4306619517505169,0.7333452954888343,0.8791962191462517,1.0732502043247223,0.8723190143704415,1.0672297865152358,0.8523538410663605,1.0542687058448792,0.9490176543593407,1.163523682951927,0.9777392,0.015656138,-0.055586763,0.28530774,-0.41251555,0.57926536,0.9880124,0.94571155,0.9689998,1.0646448,500,200
4.5076146,0.36829516,0.9714639,0.017226825,-0.01792082,0.113727845,-0.2983907,0.5996558,1.0621251,1.0013016,1.0143144,0.9839977,0.47934523,0.004161019,5.5026385e-06,9.524733e-06,0.0054343445,0.0051843813,0.0049618576,0.0047129393,0.0029868016,0.0028547405,0.0026942408,0.0026517059,3.2707889080047607,5.929219317436218,0.25762492418289185,0.4972907647490501,0.9674889087677002,0.9765936762094498,0.012494233762845397,0.02436900925822556,-0.15357656143605708,0.134475439786911,-0.02411635760217905,0.24800448603928088,-0.42951903864741325,-0.1601995810866356,0.4702218122780323,0.7332482993602752,0.9650426492094993,1.1697532176971435,0.9010083273053169,1.1200761109590531,0.9122026816010476,1.1223889291286469,0.8928632080554962,1.0952875643968583,0.97422516,0.017308407,-0.0421058,0.109107286,-0.28921074,0.60925704,1.0547748,0.99189436,1.0137032,0.9845034,500,200
4.059416,0.33101514,0.9737931,0.014395585,0.0078986185,0.21162458,-0.17964286,0.5986772,0.9572711,1.0874226,0.97141844,1.0807306,0.59051794,0.0057285125,3.6886772e-06,5.99564e-06,0.0047533456,0.005985657,0.0046011927,0.005964014,0.0024757534,0.0032770666,0.0026576468,0.0030710017,2.5764717400074004,5.571947431564331,0.17666561007499695,0.4733029901981354,0.9702363327145577,0.977776737511158,0.010810547391884029,0.020740523794665934,-0.12849927209317685,0.14540404900908468,0.053314701467752454,0.3630559608340263,-0.30865508913993833,-0.04570759497582916,0.4440946951508522,0.7530522510409355,0.8644967645406723,1.0534632086753846,0.9803501248359681,1.2062118142843246,0.8708895415067672,1.0749566048383712,0.9779826253652573,1.1965889871120452,0.9765692,0.015882196,0.013455057,0.22519487,-0.21306144,0.5905655,0.9503903,1.085738,0.97780925,1.0667292,500,200
3.9295695,0.31443033,0.9747165,0.0102633005,0.114897475,0.22552842,-0.42202786,0.5531061,1.0277537,1.0435374,1.1651375,0.9530789,0.39144582,0.003059488,2.0882253e-06,3.0243268e-06,0.0049933265,0.00519006,0.006925282,0.0046452866,0.0028663208,0.0030758334,0.0037601306,0.00269663,2.953846365213394,5.493502140045166,0.22904568947851658,0.44789362922310827,0.9718371361494065,0.9773944348096848,0.007289846567437053,0.014046488236635924,-0.030753294378519057,0.2526500709354877,0.08679329492151737,0.36378899514675134,-0.5823149055242538,-0.24893281646072865,0.4181783214211464,0.6886672496795654,0.926402996480465,1.1403924703598023,0.9417116209864617,1.1586555778980254,1.055437558889389,1.2960567474365234,0.861577932536602,1.0648359447717666,0.9757041,0.016166264,0.11147786,0.21861364,-0.40586007,0.53986007,1.0001115,1.0612411,1.1552684,0.95546937,500,200
4.0799823,0.31833082,0.9739117,0.01550738,0.061095286,0.25447914,-0.36489236,0.6120246,1.0185313,0.93348455,1.0262344,0.8673749,0.5821874,0.0041950094,5.4649286e-06,8.043522e-06,0.005761062,0.0046148314,0.005516648,0.003710751,0.0028657855,0.0025306551,0.0028471681,0.0023111855,2.9557837665081026,6.19595605134964,0.22690747044980528,0.5002218618988991,0.9698669970035553,0.9792419314384461,0.011068429052829742,0.022064052009955048,-0.08692496791481971,0.20763902887701988,0.11974377073347568,0.388230662047863,-0.5020707577466965,-0.22144552730023864,0.4991829998791218,0.733762763440609,0.9218516945838928,1.1288963198661803,0.8425743281841278,1.0400904446840287,0.9243953600525856,1.1326196849346162,0.7830833926796913,0.9705428406596184,0.9761552,0.01624241,0.051848106,0.25971928,-0.37593955,0.62456316,1.0030631,0.93595177,1.0195334,0.8947766,500,200
4.791636,0.3857504,0.9751995,0.015367079,-0.018112907,0.123637825,-0.31581557,0.60383266,1.0773536,1.0394446,1.0141163,1.088718,0.49739906,0.0036791442,4.072777e-06,6.9782627e-06,0.0057095517,0.0056819776,0.0051537603,0.0057775606,0.0031336744,0.0030031928,0.0026522346,0.0034394672,3.5837808728218077,6.450913774967193,0.282632265239954,0.5274322301149368,0.9715173587203025,0.9791309982538223,0.01111603775061667,0.021018916741013527,-0.1701546423137188,0.12224763706326482,-0.02994630839675665,0.2746212184429168,-0.4567109517753124,-0.17869182936847214,0.450945869833231,0.7544674009084701,0.9739922344684601,1.1929771035909653,0.9443880587816238,1.155288925766945,0.9159048363566399,1.1175383567810058,0.9790178343653679,1.2133985310792923,0.9768143,0.018263554,-0.03570318,0.12953554,-0.3223771,0.60786253,1.0650581,1.0296804,1.0255822,1.1054904,500,200
4.5887737,0.36464417,0.97695655,0.018492188,-0.019998306,0.15073027,-0.34991843,0.56082326,0.96766454,0.96552664,1.0359598,1.0537305,0.51767,0.0035183367,9.520576e-06,1.440597e-05,0.0045417775,0.004494848,0.0055942587,0.005778013,0.0025357443,0.002406696,0.0028253407,0.0026624952,3.285372871160507,6.102640068531036,0.2538473680615425,0.48848387897014617,0.9722373321652412,0.9842043504118919,0.012617492210119962,0.02811334729194641,-0.14340758994221686,0.12061189487576482,0.020706915296614174,0.2921313151717185,-0.49491094425320625,-0.21267017461359503,0.41474438458681107,0.7155907779932021,0.8669776052236557,1.072977575659752,0.879448801279068,1.0728061109781264,0.9346269935369491,1.1455796927213668,0.9603344351053238,1.154132455587387,0.9759397,0.015926734,-0.025812129,0.14267537,-0.357091,0.57093173,0.98109233,0.9661606,1.0488038,1.0641807,500,200
5.3145485,0.4771219,0.97500026,0.023898026,-0.13490592,0.20728336,-0.32401207,0.5950565,0.9500378,1.0199373,1.0220373,1.0200051,2.4163752,0.027090868,2.182388e-05,2.5245401e-05,0.0048131594,0.0053252927,0.004944502,0.0050989813,0.002487157,0.0026800076,0.002875943,0.002738221,3.6577257812023163,9.156671524047852,0.3123126246035099,0.8653324246406555,0.9680319145321846,0.986746920645237,0.01572047979570925,0.03502050042152405,-0.27018682956695556,-0.0017140388488769956,0.061123266071081164,0.3470244616270065,-0.4696212701499462,-0.18765128254890442,0.46223793253302575,0.7366604179143905,0.863110613822937,1.058443608880043,0.9244842857122422,1.1245628237724303,0.9227026388049125,1.136204221844673,0.9285120218992233,1.129428642988205,0.9766492,0.016780144,-0.12961902,0.20389014,-0.3336182,0.59534436,0.9687595,1.047322,1.0343072,1.0432895,500,200
5.1996694,0.44339722,0.9792354,0.027306855,0.020828892,0.1436031,-0.35261407,0.5643991,0.92214745,0.932426,1.0185624,1.0155303,1.152875,0.008301064,4.368491e-05,3.216164e-05,0.004426694,0.004621492,0.004883013,0.0050009824,0.0022049644,0.0022330054,0.0027318185,0.002865035,3.5703917503356934,7.830583107471466,0.3164013035595417,0.6682248115539551,0.9698064014315605,0.9937037944793701,0.017965860804542898,0.03958891239017248,-0.11113771088421345,0.14888604171574113,0.013036479428410531,0.2752343907952309,-0.4912995398044586,-0.22214085161685945,0.42619915381073953,0.6958116099238395,0.8409949287772178,1.0152198761701583,0.8449745297431945,1.0296933680772782,0.9155580103397369,1.122385960817337,0.9206441432237625,1.1245642721652984,0.9756571,0.016443184,0.019217143,0.12668474,-0.3582706,0.5684646,0.9454903,0.92994875,1.0276059,1.0084563,500,200
4.176715,0.35103166,0.9736802,0.01118182,-0.104081966,0.19295351,-0.23852916,0.6083826,1.0496229,0.9934243,0.9815765,1.0352459,0.41483423,0.0051833596,2.622297e-06,4.8330876e-06,0.005582175,0.005040746,0.0050197835,0.0055635097,0.0029491903,0.0025698438,0.0027495683,0.0028691445,3.1375482261180876,5.561134481430053,0.2410429921001196,0.5102516233921051,0.9704436615109444,0.9768588215112686,0.007895824685692786,0.016610134392976757,-0.2559709310531616,0.04102156143635506,0.05277056526392698,0.33361560478806496,-0.37547110989689825,-0.0961582072079182,0.46473933309316634,0.7584440037608147,0.9498004853725434,1.1599530816078185,0.8963568046689033,1.09423166513443,0.8799806147813797,1.0911646604537963,0.9379983365535736,1.151101303100586,0.9776738,0.015734123,-0.09336175,0.21405391,-0.24961355,0.6025871,1.0457581,0.9882019,0.9940479,1.039768,500,200
5.594375,0.5137181,0.9780994,0.026138492,0.026683217,0.2539171,-0.35754806,0.66018766,0.8747233,0.94832575,0.889919,0.99578047,0.6948055,0.006982909,3.194703e-05,2.4398962e-05,0.0041005337,0.004659809,0.003968691,0.0055885976,0.0020067026,0.0026467014,0.0022692198,0.0027788267,4.116223168373108,7.49981974363327,0.3565051846206188,0.7026984572410583,0.9697103321552276,0.9910917028784751,0.017770354636013508,0.037308380566537375,-0.09954404719173908,0.1465199541300535,0.12685782872140408,0.3986608132719993,-0.4849717251956463,-0.22988856956362727,0.5200239107012748,0.814549794793129,0.7943346500396729,0.9672537207603454,0.8544706895947456,1.0562189996242524,0.7986006677150727,0.9931391730904578,0.8972434163093567,1.102202269434929,0.9764276,0.016102552,0.022486342,0.25252184,-0.35584712,0.6635974,0.8835245,0.9488666,0.9000432,0.99076724,500,200
6.6690707,0.53855526,0.97349495,0.016260274,0.047174875,0.18083483,-0.2900021,0.6127093,0.97349113,1.000145,0.9407532,0.989056,1.5777249,0.01280512,4.3582154e-06,8.829805e-06,0.0048657893,0.005144704,0.0047789835,0.0048000305,0.0024875612,0.0027096374,0.0025554902,0.0028164643,4.696287381649017,9.6501033782959,0.37339471876621244,0.8173788636922836,0.969895713031292,0.9777212515473366,0.011236735782586039,0.02258519101887941,-0.08998816609382629,0.18632229454815383,0.037797602266073226,0.3269643820822239,-0.4257169015705585,-0.15139728859066964,0.4782937943935394,0.7565247729420662,0.88024862408638,1.0797474712133408,0.9010229751467704,1.1026784986257554,0.8451441183686257,1.0421370416879654,0.8922782123088837,1.102082908153534,0.97691935,0.016386526,0.043949828,0.1756364,-0.28533408,0.62386703,0.97858584,1.0164369,0.9648377,1.0241055,500,200
3.1908276,0.24003822,0.9740301,0.013506625,0.022537224,0.29614082,-0.32532364,0.6358247,0.9523168,1.0398375,0.96711886,0.9065432,0.24086909,0.0018872763,2.863316e-06,4.6098157e-06,0.004997216,0.0057045748,0.0044654496,0.0043992186,0.0022788884,0.0028260301,0.0027280208,0.0022594882,2.404063332080841,4.323188054561615,0.16816573441028596,0.3369992524385452,0.9706377401947975,0.9772128969430923,0.009774189768359065,0.018239471828564998,-0.10752762481570244,0.1614534720778465,0.14671018533408642,0.4423931032419204,-0.45804440006613734,-0.19766114503145218,0.5039541468024253,0.7614387512207031,0.8619526594877243,1.0579752922058105,0.9357403427362442,1.1378167480230332,0.8742950543761253,1.0793913453817368,0.8222353845834732,1.0071128994226455,0.9770133,0.015520599,0.004433112,0.30225182,-0.346864,0.6505575,0.940633,1.0557199,0.97769815,0.93766004,500,200
4.5555224,0.3805309,0.97239274,0.014813359,-0.11766704,0.20608264,-0.20148091,0.5101539,1.0749216,0.9711025,0.95496094,0.9332818,0.46368378,0.0040435945,4.185456e-06,8.149941e-06,0.0064824424,0.0049488586,0.004910808,0.004389803,0.0034144414,0.0026485352,0.002458085,0.0023721943,3.315921586751938,5.75970822572708,0.26673050224781036,0.49505103901028624,0.9688510581851005,0.9769441947340965,0.009963669744320214,0.021121650328859685,-0.28253311663866043,0.03257177975028753,0.06545177921652794,0.33697349578142166,-0.34112120866775514,-0.06537726335227492,0.38129898756742475,0.6436462178826332,0.9688304394483567,1.197018066048622,0.8775256276130676,1.0792460203170777,0.8631087630987168,1.0554574340581895,0.8449429929256439,1.0277723282575608,0.9759544,0.017714387,-0.10221183,0.20820697,-0.21090987,0.5328448,1.0925783,0.98481077,0.988775,0.9477052,500,200
3.8146648,0.29545012,0.9735674,0.017810622,0.07403545,0.18448268,-0.27190566,0.59063566,1.0182085,0.94982463,1.0131198,0.9445804,0.1648722,0.0016401372,8.598933e-06,1.26906525e-05,0.005120958,0.005168098,0.0051865666,0.0046244725,0.0027698516,0.0026020266,0.0028074658,0.0024639308,3.116324508190155,4.669000935554505,0.22742328718304633,0.3812371104955673,0.9690566271543503,0.9805316150188446,0.01193647221662104,0.02677049394696951,-0.06827330775558949,0.20908221304416655,0.045822497084736825,0.3264989331364631,-0.4098155550658703,-0.12912650331854822,0.4592741534113884,0.7214007481932639,0.9258449241518975,1.1264128804206848,0.85455222427845,1.061581590771675,0.9220542475581169,1.125915628671646,0.8538375005126,1.0499939531087876,0.9746742,0.018397657,0.05446188,0.20713615,-0.27751637,0.6069992,1.0322461,0.9643351,1.0367087,0.9601597,500,200
3.8324065,0.3058774,0.9733121,0.019992597,-0.013257584,0.17915131,-0.2514869,0.5332044,0.9996194,0.99899584,0.927238,0.9598195,0.7999028,0.0068053934,1.0942476e-05,1.4612126e-05,0.005454874,0.00509029,0.0042438395,0.004763504,0.0024340951,0.0028359797,0.0023126097,0.0024971678,2.590275913476944,5.737309443950653,0.19032082185149193,0.4833778366446495,0.9685986205935478,0.9823541164398193,0.013958158437162638,0.028843916812911628,-0.15404062569141388,0.13801160939037793,0.039502347260713576,0.3267620161175728,-0.38616065457463267,-0.12155487835407262,0.3996259801089764,0.6702087730169295,0.9109964296221733,1.0946618676185607,0.9051177099347114,1.100748798251152,0.8399686634540557,1.0240302234888077,0.8699384599924087,1.0606187611818314,0.97321004,0.017574562,0.005092692,0.19415204,-0.25708106,0.55223876,0.99918294,0.99232167,0.92493504,0.9589515,500,200
