alpha,beta,a0,nu_a0,w0,w1,w2,w3,nu_w0,nu_w1,nu_w2,nu_w3,alpha_var,beta_var,a0_var,nu_a0_var,w0_var,w1_var,w2_var,w3_var,nu_w0_var,nu_w1_var,nu_w2_var,nu_w3_var,posterior_q25_alpha,posterior_q975_alpha,posterior_q25_beta,posterior_q975_beta,posterior_q25_a0,posterior_q975_a0,posterior_q25_nu_a0,posterior_q975_nu_a0,posterior_q25_w0,posterior_q975_w0,posterior_q25_w1,posterior_q975_w1,posterior_q25_w2,posterior_q975_w2,posterior_q25_w3,posterior_q975_w3,posterior_q25_nu_w0,posterior_q975_nu_w0,posterior_q25_nu_w1,posterior_q975_nu_w1,posterior_q25_nu_w2,posterior_q975_nu_w2,posterior_q25_nu_w3,posterior_q975_nu_w3,mean_subject_true_a,sd_subject_true_a,mean_subject_true_w0,mean_subject_true_w1,mean_subject_true_w2,mean_subject_true_w3,sd_subject_true_w0,sd_subject_true_w1,sd_subject_true_w2,sd_subject_true_w3,num_trials,num_subjects
5.597916,0.54920095,0.99183404,0.026922757,-0.00074914255,0.04542357,-0.19161063,0.71382403,1.0424976,1.0836495,0.82998824,1.052311,2.4365616,0.027011674,2.779678e-05,1.909832e-05,0.022776693,0.024475727,0.014869835,0.023832355,0.011601774,0.012322592,0.007392902,0.011555219,3.3315607964992524,9.267208194732666,0.3131352961063385,0.9289538010954856,0.9808356240391731,0.9986674055457115,0.018574888259172438,0.035835703182965514,-0.28950475379824636,0.29552370607852935,-0.25834896937012675,0.3533353008329868,-0.4349825866520405,0.059881337732076594,0.4059692323207855,1.0265154391527174,0.8601794704794884,1.2617953926324845,0.8851906031370163,1.323257964849472,0.6812765240669251,1.0178307086229323,0.8707806974649429,1.284230202436447,0.9782989,0.01557609,0.014994278,0.04605912,-0.18759748,0.70882374,0.9972296,1.0487499,0.7956794,1.0235443,5000,50
5.4183965,0.5805459,0.98264104,0.030723125,-0.11798351,-0.16759852,-0.27703428,0.84616995,1.0535281,1.1128328,0.872309,1.0290029,1.3788594,0.019175751,5.837168e-05,3.102457e-05,0.022455929,0.023983637,0.01471645,0.020964215,0.01291026,0.0127690155,0.0083798375,0.011587721,3.4301409602165225,7.912356722354888,0.3403166353702545,0.8838313177227973,0.968957057595253,0.9980287492275238,0.02152533084154129,0.043073228746652606,-0.3962796747684479,0.18344728201627727,-0.4583195984363556,0.13634683042764664,-0.4953550174832344,-0.04556972421705724,0.5714163362979889,1.1411285877227784,0.8709657281637192,1.315293800830841,0.9124073341488839,1.3443074822425842,0.714458255469799,1.0684518098831177,0.8524057194590569,1.2882933616638184,0.97057223,0.018314388,-0.11574253,-0.1614682,-0.2842908,0.8398091,1.0205454,1.0546626,0.84260017,0.98598737,5000,50
5.5064845,0.52132374,0.98717695,0.026030783,0.13619193,0.3825729,-0.12762375,0.5007272,1.252849,1.1069324,1.073609,1.1825204,1.82963,0.01798848,4.125102e-05,2.2939026e-05,0.030105138,0.026483424,0.024461403,0.026803758,0.015640812,0.01397008,0.011903835,0.014562575,3.179863393306732,8.600346088409424,0.29128816202282903,0.8194929882884026,0.9753229290246963,0.9985551849007607,0.01743724416010082,0.03537343610078096,-0.19723070301115514,0.48529365062713614,0.0750931903719902,0.7174702703952789,-0.42163057923316954,0.19327366240322588,0.17371781244874002,0.829583092033863,1.0464391112327576,1.5486632704734802,0.912020230293274,1.3548772573471068,0.8852013617753982,1.3033314853906632,0.9751682430505753,1.44873688519001,0.97459006,0.016797526,0.13238357,0.36564323,-0.11126461,0.47990134,1.1988254,1.0718719,1.0471042,1.1320744,5000,50
4.2617717,0.3956554,0.9816322,0.018661618,0.03056971,-0.046551593,-0.44222334,0.48382136,1.0095047,1.0732293,1.0279783,0.8904031,1.1331717,0.012659987,3.8792197e-05,2.0442922e-05,0.022081453,0.022254877,0.02083424,0.01689022,0.010996649,0.012811543,0.011007101,0.0082139755,2.636416518688202,6.727185165882109,0.22324353493750096,0.6560606136918068,0.973498186469078,0.9982582196593285,0.011990968324244022,0.029588133003562687,-0.267462045699358,0.32846264764666555,-0.34487827494740486,0.23796571530401697,-0.7139615058898926,-0.15681700482964536,0.2320467546582222,0.7322731107473373,0.8218886345624924,1.2341809481382369,0.8771835774183273,1.3188407748937605,0.8534830018877984,1.2626745581626893,0.7310639217495918,1.0822504043579102,0.9766187,0.013725043,0.02564769,-0.028078666,-0.44064006,0.47610527,0.9446727,1.0228839,0.97838974,0.839495,5000,50
5.3829184,0.5266537,0.9826148,0.02253841,0.1614386,0.3217655,-0.52805966,0.550444,1.1156133,1.0685728,1.1113051,1.0873317,1.053193,0.010959403,3.30365e-05,1.7094044e-05,0.025731038,0.023421437,0.025535453,0.023073662,0.014119219,0.0114439605,0.01363402,0.013229221,3.582492858171463,7.414830672740936,0.3326796114444733,0.735847570002079,0.9730411976575851,0.994728508591652,0.015415168809704482,0.03210818823426962,-0.15942890420556066,0.4557587698101997,0.036449563503265385,0.6197921097278595,-0.8390997678041459,-0.22083605155348782,0.24094148799777032,0.8336354047060013,0.9273469835519791,1.3735131591558456,0.8704409688711167,1.296246188879013,0.9124363914132119,1.3693870604038239,0.890770161151886,1.3518704771995544,0.9766015,0.014202236,0.15565869,0.29916722,-0.52874005,0.5292616,1.0896683,1.0254103,1.0657457,1.0517604,5000,50
5.333064,0.4833082,0.9911691,0.026690314,-0.026483892,0.29949427,-0.21851768,0.43834278,0.8304028,1.0226672,1.0926008,1.0088552,1.1939218,0.011329473,6.7503934e-05,2.9754425e-05,0.013538451,0.022587175,0.026361542,0.021272901,0.0073072123,0.011587455,0.012548768,0.010806742,3.432630240917206,7.820987343788147,0.2936913572251797,0.7292039886116981,0.9762407436966896,0.999890747666359,0.017105508223176004,0.03632127689197659,-0.246334445849061,0.20266492925584315,0.0010207727551460276,0.5832052394747733,-0.537796302139759,0.10472759194672103,0.1361771807074547,0.7344831109046935,0.6793588146567344,1.0150344640016553,0.8316658392548562,1.263018873333931,0.8985370755195617,1.338216856122017,0.8297009393572807,1.2263873159885406,0.9749988,0.017479256,-0.030338125,0.2897048,-0.20333286,0.44127813,0.7964323,0.98571,1.0395751,0.97620606,5000,50
7.44939,0.67985636,0.98998773,0.02558762,0.072019875,0.22737904,-0.1289194,0.69198775,1.0578481,1.0279881,0.9163572,0.99016106,1.7822673,0.016425183,3.2255964e-05,1.6224058e-05,0.022706406,0.020355115,0.017262204,0.02051674,0.01059956,0.010630736,0.0087963315,0.010818581,4.798175692558289,9.733009672164917,0.4283716879785061,0.9137213304638863,0.9790528073906899,0.999428105354309,0.017634715232998133,0.03397784894332289,-0.2233788874000311,0.39111532419919964,-0.056098409742116925,0.502461051940918,-0.38299541622400285,0.13669142201542853,0.4030833259224892,0.9599961161613464,0.8824910894036293,1.2823522835969925,0.8496431589126587,1.2425032645463943,0.7534338861703873,1.114469736814499,0.8113896355032921,1.2217031866312027,0.97752225,0.016687376,0.07410376,0.21913777,-0.12215874,0.6934027,1.0204062,0.9930931,0.8877398,0.9469587,5000,50
4.0292478,0.40365243,0.9872248,0.022677075,0.14780201,0.43124133,-0.18029124,0.5592008,0.9463299,1.091412,0.8678741,0.92878443,0.6145999,0.007060292,3.1256426e-05,1.7499464e-05,0.017819302,0.023091322,0.014011378,0.0171417,0.009108512,0.012740483,0.008268766,0.008744185,2.665009558200836,5.879806089401245,0.26130552068352697,0.6043982550501823,0.977167084813118,0.9981786414980889,0.015916930232197046,0.03196326280012726,-0.1035040508955717,0.41569544374942774,0.12715717926621437,0.7312513470649719,-0.42013037800788877,0.047475261986255624,0.29739855229854584,0.8114546746015548,0.7855100646615029,1.1481960892677308,0.8916776031255722,1.34461849629879,0.7197545722126961,1.07466422021389,0.7672381281852723,1.1273715257644652,0.9781124,0.014749902,0.13235758,0.4285567,-0.16819435,0.5573606,0.9117262,1.071872,0.8358607,0.8929714,5000,50
6.8527184,0.69487,0.97951764,0.020411601,0.14215644,0.16527177,-0.30677095,0.51259106,1.0191116,0.89923024,0.86152923,0.98350763,1.6477036,0.020733839,3.5706358e-05,2.208377e-05,0.020028573,0.017171418,0.0141585665,0.018872175,0.010673992,0.008276755,0.007906905,0.010679211,4.766722083091736,9.573013997077942,0.46951448246836663,1.0260612666606903,0.9710821092128754,0.9952740356326103,0.013434914266690611,0.03163137994706631,-0.14173481240868568,0.4097423553466797,-0.09237828180193901,0.4125197932124137,-0.5412076219916344,-0.07399263866245753,0.24418793618679047,0.7830761834979056,0.8392115250229836,1.24087795317173,0.7366994768381119,1.0968592166900635,0.7079466983675957,1.0493299543857575,0.8127805143594742,1.214511153101921,0.9750607,0.014766853,0.1425835,0.15838723,-0.30287722,0.50537544,0.96522415,0.875832,0.8307982,0.9538188,5000,50
4.321274,0.40778133,0.9835498,0.024426263,0.022098621,0.10334294,-0.39097714,0.50786316,0.9390467,1.0413113,0.92794573,1.0438967,0.7225456,0.007827978,4.05584e-05,2.3090697e-05,0.017214458,0.021142712,0.017649606,0.021964151,0.00918205,0.0118610645,0.008980671,0.012872035,2.7502961337566374,6.105382025241852,0.24162995293736458,0.58618965446949,0.9730883121490479,0.9963718995451927,0.01679578344337642,0.03536064168438315,-0.24070114456117153,0.2845662713050842,-0.1983238611370325,0.374785640090704,-0.6579217448830604,-0.121462619304657,0.21162884831428527,0.7966940358281135,0.7732123211026192,1.1481950521469115,0.8494526281952858,1.2672786980867385,0.7669603377580643,1.1236833810806273,0.8512261122465133,1.3058055192232132,0.9739169,0.017140405,0.014392381,0.10188508,-0.37224063,0.4983079,0.8982136,1.000366,0.8965962,0.9977699,5000,50
4.0721083,0.366217,0.98103076,0.020389177,0.22380584,0.20326024,-0.38411525,0.39136744,1.0047202,0.88509387,0.8674173,0.9394065,0.7759515,0.0077913734,4.5715053e-05,2.463494e-05,0.019318277,0.016097981,0.014753016,0.018458541,0.011370945,0.008964335,0.0077750687,0.009316054,2.5337962985038756,5.972393250465392,0.21914856359362603,0.559560577571392,0.9720033466815948,0.9976977869868279,0.013547054585069418,0.031505245622247456,-0.04600167237222195,0.501989097893238,-0.06162136532366275,0.44383312836289407,-0.6129891067743302,-0.14377957656979565,0.1129900075495243,0.6462581574916839,0.8288968324661254,1.2422298043966293,0.7274801760911942,1.08749763071537,0.7154975041747094,1.0603994399309158,0.7720980852842331,1.133898365497589,0.9747514,0.015920712,0.21956879,0.2108508,-0.38128242,0.3975328,0.9713671,0.8446059,0.8408758,0.92463154,5000,50
3.9197278,0.32392347,0.9873175,0.02298106,-0.19623743,0.3607718,-0.26668853,0.80272037,1.1206944,1.0698761,1.117695,0.96238846,0.539344,0.004380624,4.190381e-05,2.305829e-05,0.025677571,0.023435362,0.025440188,0.01772558,0.012599306,0.012426603,0.0131026395,0.010756125,2.6592450082302093,5.382893979549408,0.2165929727256298,0.46058534309267984,0.9756926402449608,0.9982383325695992,0.014296565717086197,0.032284635864198205,-0.49994674921035764,0.12020241096615789,0.062420043349266055,0.6662842243909836,-0.5862420827150345,0.029258245229720942,0.5491723954677582,1.0528094232082366,0.9177250444889069,1.3527536362409591,0.8864173352718353,1.3061151772737503,0.9253832936286926,1.368158257007599,0.8019225507974624,1.1910085380077362,0.976183,0.016604481,-0.18450323,0.36488867,-0.24677485,0.80547553,1.0916873,1.0392838,1.0717905,0.9361999,5000,50
5.0320883,0.5007028,0.9828296,0.024994774,0.23111483,-0.040020622,-0.23444657,0.69205767,0.93552405,1.0395353,1.1489959,0.9832607,1.1525708,0.013782205,3.7202233e-05,1.9128369e-05,0.018460058,0.02279421,0.02758297,0.02096592,0.01002563,0.011561536,0.015264959,0.010220195,3.1605839908123015,7.269327211380004,0.30018302574753764,0.753228078782558,0.971812441945076,0.9949227035045624,0.016580045875161886,0.03364285444840789,-0.034249012172222135,0.49168783351778983,-0.32427982687950135,0.26348039805889123,-0.5548164829611778,0.09047968983650204,0.3966185435652733,0.9672423183917999,0.7777708992362022,1.160900843143463,0.8487195774912835,1.2630621701478957,0.9365119695663452,1.4134682953357696,0.8009085133671761,1.2086868911981583,0.9741376,0.017474055,0.23273747,-0.040568665,-0.22333665,0.6670231,0.8585031,0.99339116,1.1083788,0.9426456,5000,50
5.3289933,0.533915,0.9830418,0.020678954,0.07075657,0.04209387,-0.32851386,0.42883772,1.1491445,0.9706554,0.98642963,1.0685916,1.1787333,0.01362564,2.5846986e-05,1.6099137e-05,0.025191277,0.019648086,0.018720765,0.022189945,0.014175791,0.010081811,0.010167408,0.012071017,3.499794739484787,7.956068575382232,0.3378851033747196,0.804720315337181,0.9742301777005196,0.9934336155653,0.013750882935710251,0.029265251243487,-0.2144882760941982,0.39867338836193084,-0.23586223796010017,0.30986912697553637,-0.584696787595749,-0.06594043970108034,0.13571499213576318,0.7165423125028609,0.9490049034357071,1.4040272772312163,0.7955530986189843,1.1895399302244187,0.8136751413345337,1.2259711921215057,0.877875879406929,1.308190858364105,0.97631955,0.016057968,0.04680605,0.051559895,-0.3285744,0.43047392,1.0877402,0.931015,0.9385674,1.0218923,5000,50
4.968276,0.46390107,0.9829523,0.028559973,0.0948434,0.06484167,-0.35049653,0.7880987,1.0110734,1.1644399,0.93373173,1.0458485,0.9620927,0.009578549,5.8161444e-05,3.0099134e-05,0.020801457,0.027109139,0.016787922,0.022611836,0.0107542435,0.015292197,0.009215395,0.011440987,3.1530453979969026,7.104840338230133,0.2838834889233112,0.6715458378195762,0.970465387403965,0.998810900747776,0.019375435542315245,0.039914691727608434,-0.18995863385498524,0.3742088064551353,-0.2622499018907547,0.3819041825830936,-0.6016941830515862,-0.09048717096447945,0.48080294504761695,1.0827204674482345,0.8343769669532776,1.2404398977756501,0.9545186072587967,1.4404110044240952,0.7627169251441955,1.134361582994461,0.85582867115736,1.2773224145174025,0.97338146,0.01747185,0.11394758,0.06012886,-0.3470507,0.78389055,0.9707846,1.1120547,0.90396357,0.981269,5000,50
5.9206424,0.5966879,0.985573,0.028192949,-0.17524226,0.32718262,-0.54200006,0.5507921,0.9277481,1.1893417,1.2152579,0.9320452,1.2891858,0.0150210345,4.5873065e-05,2.4043513e-05,0.016256649,0.02654363,0.030031992,0.017208569,0.009170326,0.015559323,0.015914176,0.0097515965,3.9912888526916506,8.304487586021423,0.3968555606901646,0.8578087732195854,0.9728759035468102,0.9971303179860115,0.019433852285146713,0.038529698736965656,-0.43022955805063245,0.06664392091333866,0.008774571120738988,0.638785919547081,-0.8781675904989242,-0.1880937434732915,0.2939061351120472,0.8205187901854514,0.7634667113423348,1.1437850385904311,0.9820597276091576,1.4666823506355287,1.0018827885389328,1.503825706243515,0.7647241413593292,1.1403747618198394,0.9736315,0.017651267,-0.18106924,0.33043617,-0.53748745,0.5471341,0.89394623,1.1374758,1.1569548,0.89406294,5000,50
5.708396,0.5566891,0.99004084,0.028487513,-0.19065519,0.40257376,-0.43162283,0.66314304,1.0820671,1.1647073,0.87270534,0.8994969,1.2817913,0.013899173,4.4751596e-05,2.402512e-05,0.025579369,0.028252104,0.016001722,0.015506578,0.012742845,0.015216467,0.007846355,0.010050133,3.7508682370185853,8.0485125541687,0.3524890556931496,0.796242119371891,0.977313257753849,0.999341857433319,0.019551499141380192,0.03784077763557434,-0.5152982369065284,0.11838408298790452,0.06748905181884766,0.7178543299436569,-0.6725531205534935,-0.18510880917310718,0.44234913364052775,0.9024640068411827,0.8895366132259369,1.3261452049016953,0.9498664647340774,1.444084507226944,0.7189918890595436,1.064071562886238,0.736757193505764,1.1229799807071685,0.97459346,0.017261403,-0.18552843,0.3982463,-0.41729763,0.6651306,1.0427117,1.1149945,0.8360974,0.83862835,5000,50
3.8632498,0.36206838,0.9806577,0.01552959,-0.017498253,-0.012867849,-0.06575388,0.67142946,1.0943071,1.0484122,0.93964654,0.7939976,0.5683057,0.00627016,1.7637924e-05,1.3514299e-05,0.023385387,0.022983393,0.01784894,0.012029856,0.013035639,0.012431876,0.008804628,0.0071947416,2.5715355396270754,5.513470911979675,0.22826922088861465,0.5319609731435775,0.9747623398900032,0.9933839067816734,0.01027250224724412,0.024716594396159048,-0.3337717175483704,0.279669814556837,-0.3355692222714424,0.2770979940891265,-0.32458712309598925,0.18618292622268195,0.45859901458024976,0.8830218508839607,0.8950495660305023,1.3494350522756575,0.8597489938139915,1.2966427326202392,0.7682533994317055,1.1440685659646987,0.6492238640785217,1.0008063912391663,0.9776367,0.013682913,-0.028618084,-0.004457085,-0.066038735,0.6762389,1.0421743,1.0170854,0.9165747,0.7567851,5000,50
5.225475,0.44048953,0.98084724,0.016599493,0.109360985,0.11944067,-0.35391,1.028754,0.9133519,0.8613995,0.9769804,0.8421224,0.83563346,0.00652957,1.5002783e-05,9.86892e-06,0.01616551,0.014240008,0.019664047,0.014723989,0.00888496,0.007541519,0.0101048015,0.006865337,3.6334447085857393,7.259280228614807,0.29428440928459165,0.6235767886042595,0.975061172246933,0.9900646641850471,0.011760717467404902,0.023490536306053397,-0.12486115377396345,0.37093590497970574,-0.10447722990065812,0.3717866584658622,-0.6286238163709641,-0.09041534140706067,0.7998604819178581,1.2825007796287535,0.7444636017084122,1.127413910627365,0.7235652193427086,1.064592534303665,0.8009259924292564,1.2025709331035612,0.7048302501440048,1.022525018453598,0.9780301,0.01245602,0.109977685,0.12241443,-0.3520639,1.0251347,0.8824716,0.83211935,0.96351784,0.81338084,5000,50
5.0452647,0.5457399,0.9785276,0.014118961,-0.06570564,0.2654146,-0.12200071,0.68381244,0.91438687,0.89548063,1.0564822,0.9578583,1.5045148,0.020900184,9.556166e-06,8.414674e-06,0.017657327,0.016386844,0.020901486,0.017783018,0.009177615,0.008322499,0.0124691995,0.009586649,3.0399749755859373,7.821553122997283,0.3157005041837692,0.8745204463601112,0.9733316704630852,0.9861324772238731,0.009486495587043463,0.021122088469564915,-0.3306062124669552,0.19717673510313025,0.024264167249202738,0.5121906593441963,-0.40897240936756135,0.15178403481841085,0.42255515828728674,0.9440709397196769,0.7580037027597427,1.1266202211380005,0.7390237927436829,1.09441100358963,0.8667010381817818,1.3072336196899415,0.7905860349535943,1.1782952457666396,0.9767558,0.013792026,-0.05686473,0.2619343,-0.12044244,0.6727047,0.8680875,0.8554548,1.0056288,0.9100735,5000,50
5.614769,0.6057532,0.99102587,0.025215067,0.2396149,0.29767066,-0.24328361,0.8404026,1.1414671,0.956564,1.1272573,1.1041428,1.2386578,0.016000595,5.259352e-05,2.429363e-05,0.026339257,0.019238956,0.023820722,0.023145834,0.013427231,0.0094457995,0.0130615905,0.0126603255,3.5784496903419494,8.085021877288819,0.378807482868433,0.8827027291059494,0.9773735329508781,0.9998139500617981,0.0161316292360425,0.034919992275536056,-0.08131733424961567,0.5588947236537933,0.021090915054082875,0.559925715625286,-0.5566352546215058,0.05148555710911749,0.5311254978179931,1.1164661079645157,0.9505878403782845,1.39776796400547,0.7938855782151222,1.169101744890213,0.930194091796875,1.376701906323433,0.918383565545082,1.3507113426923751,0.9764301,0.017193453,0.22928043,0.28614542,-0.2388265,0.83743215,1.0959995,0.93131626,1.0957204,1.0653864,5000,50
5.806999,0.5636355,0.990357,0.027978102,0.09492756,0.0531576,-0.21874332,0.7496564,1.0099901,0.88299274,1.1929789,0.8540659,1.4103291,0.015125411,4.349821e-05,2.4275312e-05,0.020598281,0.015661096,0.029360943,0.014837721,0.010815684,0.008068854,0.015924662,0.007555552,3.8765627205371858,8.395959591865537,0.3661221034824848,0.8497511848807332,0.9761091381311416,0.9991205900907516,0.01869793809019029,0.038075765036046504,-0.19000641405582427,0.3782972089946269,-0.1982740003615618,0.3069509290158748,-0.544842192530632,0.12173645533621302,0.5144942089915275,0.9851831436157226,0.8351599857211113,1.24058840572834,0.7225792467594147,1.0748094737529754,0.9682109490036964,1.4667171150445937,0.7011208981275558,1.0466860860586165,0.97523,0.018200712,0.0957029,0.059824143,-0.20728408,0.73229474,0.97535604,0.8468581,1.1451236,0.81371504,5000,50
4.7333455,0.46013406,0.97525185,0.020876294,-0.06186768,0.06399025,-0.38780993,0.74971426,1.0601382,1.1415244,1.0839452,1.0109913,0.7935968,0.008447926,2.2757107e-05,2.052725e-05,0.023896998,0.026398644,0.023888942,0.022762682,0.011784477,0.015038956,0.0130528435,0.0107801305,3.11087726354599,6.553285944461822,0.29209124967455863,0.6518561512231826,0.9673896193504333,0.9862342327833176,0.014042554330080748,0.030826553795486687,-0.36391250491142274,0.23858669698238372,-0.2337826706469059,0.41163248792290674,-0.6965254724025727,-0.0814300440251828,0.455577464401722,1.0517458677291869,0.8761401042342186,1.3000232189893721,0.9366233170032501,1.4145642548799513,0.8881781041622162,1.3419634312391282,0.8464123040437699,1.2413360178470612,0.9722733,0.014582858,-0.061584517,0.060066435,-0.38291985,0.74806607,1.0108567,1.0840169,1.0323989,0.963622,5000,50
4.3555317,0.3531418,0.9866239,0.022917638,0.21822146,0.23099507,-0.13129348,0.39339286,0.9130925,0.89057636,1.156459,0.8833987,0.7320016,0.0054082368,6.711029e-05,2.953698e-05,0.016926846,0.016443219,0.02793189,0.014815572,0.008656069,0.008141574,0.014415978,0.008709134,2.8788355588912964,6.297440087795257,0.22308322563767433,0.5224448084831238,0.973704481124878,0.9987808659672737,0.014164272788912058,0.03359257625415921,-0.048609815165400506,0.4861262798309325,-0.011463515833020207,0.4923591710627079,-0.4532743975520134,0.20343579649925228,0.16254199333488942,0.6536887854337692,0.7483994901180268,1.1280579924583436,0.7318060025572777,1.0772217720746993,0.9388228848576545,1.4217556804418563,0.7293941766023636,1.0957070112228393,0.97622734,0.015326246,0.21859443,0.24100345,-0.12273836,0.38351607,0.8953722,0.86172855,1.1257734,0.84855604,5000,50
