correlation_w0,correlation_w1,correlation_w2,correlation_w3,correlation_a,correlation_sigmasq,mean_correlation_states,median_correlation_states
0.9905572639315985,0.9913597839946,0.9875781894547365,0.9859386484662118,0.6641011025275633,0.59971199279982,0.843528,0.86485803
0.9868851721293035,0.9883237080927024,0.992270306757669,0.9848646216155406,0.643150078751969,0.5871671791794797,0.83329666,0.85827255
0.9874566864171606,0.9879621990549764,0.9887557188929724,0.9886687167179181,0.6640616005631609,0.5929708242706068,0.8283807,0.8513447
0.9899497487437188,0.989148728718218,0.9872091802295059,0.9876051901297535,0.5170539263481587,0.5398709967749195,0.83934265,0.85736775
0.983870096752419,0.9861816545413638,0.9877626940673517,0.986073651841296,0.6521683042076053,0.5415000375009377,0.83705544,0.8577651
0.9897577439435987,0.9877236930923273,0.9884467111677794,0.9882007050176255,0.6158193954848873,0.5237680942023552,0.83592576,0.86149836
0.9871866796669917,0.9918817970449262,0.9870261756543915,0.9859341483537091,0.6669496737418437,0.5236075901897548,0.83996594,0.8615289
0.9913207830195757,0.989534238355959,0.9894322358058953,0.985191629790745,0.6753513837845947,0.5273216830420762,0.82727855,0.8586086
0.9886042151053779,0.9871116777919449,0.9900292507312684,0.9864021600540015,0.7357923948098704,0.5558778969474237,0.8329175,0.85919285
0.989988749718743,0.9902812570314259,0.9896917422935575,0.9851016275406885,0.6400420010500264,0.5612465311632792,0.8286225,0.85436016
0.9878961974049353,0.9894427360684017,0.9898207455186381,0.9867681692042303,0.6535348383709593,0.5833465836645917,0.8202144,0.84805965
0.9884497112427812,0.9877926948173704,0.985044626115653,0.9877686942173556,0.7232298519575443,0.5789289732243308,0.82792115,0.850303
0.9869481737043427,0.9854691367284184,0.9909367734193356,0.9878766969174231,0.6418120453011326,0.5926723168079202,0.8298961,0.84702516
0.9916087902197556,0.9866016650416262,0.9889657241431037,0.9862086552163805,0.6028485712142805,0.5986739668491713,0.82515264,0.854956
0.9872721818045451,0.9884872121803046,0.9892252306307658,0.989966249156229,0.6723303082577066,0.590276756918923,0.8392575,0.85971403
0.9880927023175581,0.9886777169429237,0.9899977499437487,0.9866376659416488,0.6690227255681392,0.6057361434035851,0.835285,0.8712441
0.9891607290182255,0.9890722268056704,0.988238205955149,0.98660766519163,0.6444881122028052,0.5701867546688668,0.83932316,0.8681927
0.9879126978174456,0.9916912922823072,0.987518187954699,0.9890017250431262,0.672437813109555,0.6839555988899724,0.8281452,0.8534862
0.9905782644566116,0.9893527338183455,0.9878646966174155,0.9869886747168681,0.6790129753243833,0.6063181579539488,0.8166471,0.8437533
0.9883777094427363,0.9859941498537466,0.9895447386184656,0.9908587714692868,0.6050941273531838,0.5733713342833572,0.8290851,0.8480048
0.9886282157053927,0.9911812795319884,0.9887617190429762,0.9892087302182556,0.627444686117153,0.5278406960174005,0.83885884,0.8659924
0.9864516612915324,0.985020625515638,0.9875466886672168,0.9868656716417912,0.6626745668641717,0.5607740193504838,0.826391,0.8487747
0.9871956798919974,0.9893482337058427,0.9863631590789771,0.9865041626040651,0.5712202805070127,0.6254916372909324,0.8325433,0.8534069
0.9873201830045752,0.9900982524563114,0.9878436960924024,0.9865926648166206,0.57721593039826,0.5985329633240831,0.8240125,0.84480786
0.9851751293782347,0.9857211430285759,0.9873291832295809,0.9869301732543314,0.6405145128628217,0.5368679216980425,0.8289741,0.8576633
0.985478136953424,0.9888007200180006,0.9903277581939549,0.9843846096152405,0.6785819690175116,0.6113537838445963,0.8486377,0.8660756
0.9864276606915173,0.9926033150828772,0.9879906997674943,0.9895192379809497,0.6566804170104255,0.5717077926948174,0.83367264,0.8591217
0.9875646891172281,0.9892417310432762,0.9878886972174306,0.9885112127803196,0.6823040576014401,0.6044776119402985,0.83132565,0.85537356
0.9885262131553292,0.9874686867171681,0.9890332258306459,0.9851211280282008,0.7378399459986501,0.6186559663991601,0.8375368,0.84997284
0.9899137478436962,0.9868851721293035,0.9877986949673743,0.9890377259431486,0.6671371784294609,0.5303562589064728,0.8312512,0.8547719
0.9870921773044328,0.9912862821570542,0.9866271656791421,0.9878286957173931,0.7109337733443337,0.6317662941573541,0.8249626,0.8527155
0.9891547288682219,0.9890797269931749,0.9892612315307884,0.9894202355058879,0.6204185104627616,0.6246531163279082,0.844359,0.8648094
