alpha,beta,a0,nu_a0,w0,w1,w2,w3,nu_w0,nu_w1,nu_w2,nu_w3,alpha_var,beta_var,a0_var,nu_a0_var,w0_var,w1_var,w2_var,w3_var,nu_w0_var,nu_w1_var,nu_w2_var,nu_w3_var,posterior_q25_alpha,posterior_q975_alpha,posterior_q25_beta,posterior_q975_beta,posterior_q25_a0,posterior_q975_a0,posterior_q25_nu_a0,posterior_q975_nu_a0,posterior_q25_w0,posterior_q975_w0,posterior_q25_w1,posterior_q975_w1,posterior_q25_w2,posterior_q975_w2,posterior_q25_w3,posterior_q975_w3,posterior_q25_nu_w0,posterior_q975_nu_w0,posterior_q25_nu_w1,posterior_q975_nu_w1,posterior_q25_nu_w2,posterior_q975_nu_w2,posterior_q25_nu_w3,posterior_q975_nu_w3,mean_subject_true_a,sd_subject_true_a,mean_subject_true_w0,mean_subject_true_w1,mean_subject_true_w2,mean_subject_true_w3,sd_subject_true_w0,sd_subject_true_w1,sd_subject_true_w2,sd_subject_true_w3,num_trials,num_subjects
4.8617783,0.48161268,0.9738831,0.013387919,0.04844961,0.16262397,-0.119415626,0.4811265,0.9607192,1.0030036,1.0051453,1.0041544,1.1234126,0.014681555,6.268169e-06,1.2991237e-05,0.009739376,0.01083782,0.011040137,0.010828816,0.0053045736,0.0055735363,0.0058195572,0.005405735,3.2836041152477264,7.504668962955475,0.3097988925874233,0.7990652307868,0.9691777408123017,0.9788854122161865,0.007169893092941493,0.021407790109515188,-0.14245734699070453,0.24261408671736714,-0.039713263511657715,0.36885383725166315,-0.3257980279624462,0.08257522098720073,0.275092588365078,0.6911447763442993,0.8339537799358367,1.1086528897285461,0.86955686211586,1.162388700246811,0.8671365812420845,1.1659431517124177,0.8765125542879104,1.1688297122716904,0.9790508,0.0148845725,0.025574174,0.18650886,-0.1342446,0.47160625,0.94665635,0.953331,0.9937894,1.0040914,500,100
2.09735,0.15735798,0.976424,0.010396482,0.15221582,0.36015978,-0.33561444,0.59123886,0.9455963,0.9525901,0.9402438,1.0341195,0.19109248,0.0021398752,5.5330556e-06,1.0119181e-05,0.009002552,0.00897555,0.008775749,0.010722569,0.0055727847,0.004762581,0.0051633236,0.0060966723,1.4366016805171966,3.0268065214157103,0.08909927997738123,0.2501941628754139,0.9716006889939308,0.9805162817239761,0.005773443123325705,0.019126865034922957,-0.02702856659889221,0.33886527717113474,0.18980793543159963,0.5480138093233108,-0.5092660129070282,-0.1563497278839351,0.3860649362206459,0.7950324848294258,0.8192344918847084,1.115944930911064,0.8257551029324531,1.0951303094625473,0.8102939233183861,1.0817440778017042,0.8935796976089477,1.2109678715467453,0.97584945,0.017170852,0.16493286,0.35347542,-0.3244409,0.6047231,0.94262147,0.96394473,0.92893803,1.0314147,500,100
3.0940275,0.21880552,0.9756281,0.017630514,-0.032115564,0.21496409,-0.42290908,0.68044794,1.0344148,1.0097672,0.9021775,0.97872394,0.393937,0.002766168,2.5873693e-05,3.1017487e-05,0.010523249,0.011039776,0.008756448,0.009252353,0.0054573203,0.005853452,0.004464282,0.0050327494,2.0598672807216643,4.430594956874847,0.13057535737752915,0.3274375595152378,0.9687567338347435,0.9903939425945282,0.009546009032055736,0.030763567844405766,-0.23463179357349873,0.17517628669738766,0.017076623812317848,0.42712175399065017,-0.5942652106285096,-0.2270708739757538,0.49090451598167417,0.8648028671741484,0.9075140431523323,1.2006293952465057,0.8745159834623337,1.1643966883420944,0.7838696241378784,1.0450196355581283,0.8504840761423111,1.1307732641696928,0.97390395,0.018471265,-0.06488055,0.19360046,-0.43502358,0.6863272,0.98748744,1.0039062,0.90833294,0.9859733,500,100
7.5450406,0.6987595,0.96892554,0.015838105,-0.15022604,0.3124393,-0.052030217,0.5097013,1.0313337,1.0287464,1.0556235,0.9898172,1.7101659,0.017226515,6.827959e-06,9.393238e-06,0.011593156,0.010354309,0.011112777,0.01073675,0.0059270132,0.0061452785,0.006043316,0.0051885666,5.021945786476135,9.794778203964233,0.4523737207055092,0.9225651264190674,0.964353458583355,0.9748602390289307,0.01084457382094115,0.023367013130337,-0.3674370601773262,0.06003580354154104,0.11199008449912072,0.5097217470407486,-0.25638040602207185,0.15307483822107315,0.3089495815336704,0.7098316460847854,0.8877588480710983,1.1855789750814438,0.88241605758667,1.1952953696250914,0.9172742024064064,1.2172238349914548,0.8544171258807183,1.1426480084657669,0.97528046,0.015108311,-0.15294786,0.3081036,-0.06185893,0.5188887,1.030173,1.0013715,1.0461955,0.96657515,500,100
6.316568,0.6153457,0.97189426,0.015167656,0.04282552,0.24441804,-0.35410538,0.6478268,0.9689572,1.1708995,1.0526575,0.92618495,2.0586157,0.026663544,9.121502e-06,1.3405747e-05,0.00970124,0.01397104,0.011455728,0.008659382,0.0053871693,0.0071511115,0.006511091,0.005018329,3.825643265247345,9.483727431297302,0.3294577218592167,0.973007495701313,0.966659638285637,0.9804753810167313,0.009821122069843114,0.02432493502274155,-0.1453531224280596,0.22945216894149775,0.025265186652541162,0.47327451482415195,-0.5660154417157173,-0.15333493314683438,0.4656923457980156,0.8250989079475403,0.8452209502458572,1.1297872364521027,1.0051257491111756,1.34947427213192,0.9097714081406594,1.232882496714592,0.8034511104226112,1.0820300668478011,0.9741351,0.018855115,0.04844053,0.2511211,-0.39156723,0.67712724,0.95797414,1.1566021,1.0524392,0.928926,500,100
5.419273,0.43977442,0.9749126,0.0114532765,-0.04045142,0.051363625,-0.2854165,0.6883882,0.9762822,0.86770374,1.0298138,0.9520237,2.316925,0.020362265,5.452662e-06,8.311134e-06,0.009502487,0.008280328,0.011868704,0.009761717,0.005259782,0.0042147036,0.0057147155,0.005033458,3.210049158334732,8.703479194641114,0.23293246626853942,0.7184557616710663,0.9706378057599068,0.9794865608215332,0.007360411994159222,0.01832096665166318,-0.23400290831923484,0.1501325640827417,-0.1264286883175373,0.222328682243824,-0.49483841210603713,-0.06883122883737089,0.4841491155326366,0.8870328739285468,0.8462967097759246,1.1257919251918793,0.7517360880970955,1.0109012186527253,0.8931860759854316,1.1890209913253784,0.8207870721817017,1.1053405910730363,0.9764948,0.014373333,-0.03722527,0.06099369,-0.26941374,0.700173,0.9620725,0.87752783,1.0098143,0.9173142,500,100
3.9799376,0.29100764,0.9747709,0.014900384,-0.03230516,0.16849191,-0.35363123,0.55222535,0.9692946,1.1266924,0.9267259,0.8420222,0.6477551,0.005671467,3.3605433e-05,3.061511e-05,0.009431378,0.01239408,0.008746709,0.007571786,0.0046019815,0.006668653,0.0045050033,0.0040004686,2.6819053888320923,5.982460594177246,0.175662349909544,0.4820235319435596,0.9679058492183685,0.9960146874189377,0.008176432806067169,0.030963771371170873,-0.2190758131444454,0.1639138504862785,-0.05387630201876163,0.38305280506610867,-0.5359831169247627,-0.166990614682436,0.3810969561338425,0.7204409778118134,0.8464815735816955,1.1124544411897659,0.981972000002861,1.2941175639629363,0.8080698415637017,1.0630504846572875,0.7277944147586822,0.9741945415735245,0.9777555,0.015703006,-0.051023617,0.17933112,-0.4018735,0.5987939,1.017941,1.1435274,0.9444755,0.86234426,500,100
7.089303,0.7458992,0.9724024,0.022974057,0.08858174,0.22080205,-0.36655056,0.5060411,1.0865405,1.1299773,1.015836,0.96206427,2.5595157,0.036457025,2.069379e-05,2.7186597e-05,0.011961373,0.012457636,0.009909472,0.009177623,0.006034559,0.007220084,0.0057975897,0.0050267945,3.7031178951263426,9.779185366630553,0.340129441767931,1.0807526171207427,0.9648661121726037,0.982878440618515,0.01391472346149385,0.03445376651361585,-0.11806634329259395,0.30821479707956306,0.008379257097840312,0.43640777617692944,-0.5573935866355896,-0.18381807096302513,0.31458538472652436,0.6948353588581085,0.9466238111257553,1.2530893504619598,0.9804408848285675,1.3098665297031402,0.8812631085515022,1.1740729272365569,0.8322808638215065,1.1122350364923477,0.97665924,0.014683108,0.08455772,0.21327743,-0.34198096,0.50790006,1.1083107,1.1019602,1.0044227,0.9773339,500,100
4.3346195,0.31942257,0.975269,0.025736859,-0.05886362,0.11963679,-0.29073453,0.6371695,0.98725414,0.9990702,1.1569265,0.9554308,1.8514148,0.015471376,3.7483722e-05,3.2998294e-05,0.009578947,0.01081544,0.012746569,0.009292799,0.005129517,0.0051872274,0.0071823793,0.0051447763,2.1397709608078004,6.961834275722503,0.13214382752776146,0.5501280263066292,0.9653865367174148,0.9894919589161872,0.016013486543670297,0.038176142144948244,-0.2534814730286598,0.12544828616082662,-0.08023234028369187,0.32328786626458156,-0.5062313944101333,-0.06092052161693576,0.45163635089993476,0.8323526591062544,0.856242461502552,1.146845719218254,0.8664658963680267,1.1458334445953369,1.0006775468587876,1.3277616143226623,0.8288150057196617,1.1119014114141463,0.9719136,0.019350292,-0.056010246,0.112865366,-0.27019596,0.6213886,0.9537768,0.97278714,1.126897,0.95799685,500,100
4.5730863,0.3773544,0.9748273,0.013192165,-0.08038158,0.13714069,-0.24809505,0.6328867,0.9282659,0.89331347,0.93946403,1.0360917,2.2788773,0.024284722,7.870812e-06,1.5621019e-05,0.008647776,0.0079256855,0.008934306,0.01089096,0.00451149,0.0045524696,0.004872912,0.0065237153,2.2973807036876677,8.026947021484375,0.1520234826952219,0.7333090141415596,0.969500581920147,0.9800588130950928,0.007881623366847635,0.023054050048813224,-0.26668113097548485,0.10570591986179351,-0.036671351268887514,0.3083900481462479,-0.4363813742995262,-0.06496259383857253,0.42413235306739805,0.8364027455449105,0.8051534816622734,1.0755035758018494,0.7737773925065994,1.0322354435920715,0.8164551869034767,1.101072111725807,0.8983870312571526,1.2222831755876542,0.9759416,0.018062014,-0.09330921,0.14279546,-0.2657972,0.63381594,0.9455739,0.9157454,0.9547115,1.0364971,500,100
